gene	shared_direction	common_effect	common_se	common_q_value	posterior_mean_ABS	lfsr_ABS	posterior_mean_GOB	lfsr_GOB	posterior_mean_TAC	lfsr_TAC	absolute_rank	signed_rank
FOXD2	down	-0.525811967622815	0.101230068689848	3.05055579866746e-06	-0.373937279572424	0.0002301019689567	-0.668137938187077	4.91974167060594e-06	-0.690018923928996	5.51646891400193e-06	554	7900
LRG1	up	0.55667116901214	0.107204851385835	3.07191563575666e-06	0.367426916160951	0.0008325108216084	0.606915028544949	6.25371472312197e-06	0.599273626604612	3.38711030188537e-05	555	233
TYW1	up	0.346407452928821	0.066737157644635	3.09900869732914e-06	0.263359740232406	0.0006443859192192	0.325829336390969	4.49755184088177e-05	0.400750114335034	9.72531016346449e-06	556	234
ACE	up	0.635902069533163	0.12253482920645	3.11020296492223e-06	0.462394886219106	0.0001907940888777	0.539252035969784	4.74895212093843e-05	0.549724164693849	0.0002898725400855	557	235
EPB41L3	down	-0.624784789344974	0.120399049228044	3.11020296492223e-06	-0.382932289335207	0.002755660347114	-0.715006059748847	1.56880657331548e-06	-0.748280073605266	1.72769539052986e-05	558	7899
RPS24	down	-0.525150549755401	0.101216116981319	3.11926015613996e-06	-0.42396608068872	4.46627078927175e-05	-0.301974485568726	0.0221396439280744	-0.613293634744385	1.55758405240292e-06	559	7898
TMEM170A	down	-0.467937937710374	0.0902185501226834	3.14211768270212e-06	-0.357320768866687	0.000119811842833	-0.478380623424169	2.14915195428933e-05	-0.617255173859246	1.71055377266027e-05	560	7897
RAB1A	down	-0.298767101185364	0.0576848480991409	3.26379157506746e-06	-0.270357078665517	1.9299658669647e-05	-0.263537172933446	0.0005567403676262	-0.312504582982018	3.00211880784884e-05	561	7896
NUDCD3	up	0.308562350692425	0.0595809687836776	3.26541570938761e-06	0.179953960152308	0.0164421897042565	0.258577406242974	0.0024387363303594	0.350839855000981	3.07832747537634e-07	562	236
DLG5	up	0.473516918656145	0.0914563228915459	3.28336428976545e-06	0.415602986746408	7.49219455581152e-06	0.35307454452492	0.002473368164028	0.467838843129316	8.49892618740956e-05	563	237
SGMS1	up	0.491519029335674	0.095153708395406	3.48941329357948e-06	0.432003984234746	1.15150103381181e-05	0.39789332947313	0.0003303478284616	0.42187714939192	0.000947731779978	564	238
SH3GLB1	down	-0.412713687620099	0.0798983259956492	3.48941329357948e-06	-0.222448634494451	0.0172767394848112	-0.428090487319189	2.04009492921209e-06	-0.469756194259653	3.45983527477722e-05	565	7895
B3GALNT2	up	0.5131724391825	0.0993628284355838	3.49918979888344e-06	0.331519241386615	0.0017724649609505	0.541090355934607	2.21583676605477e-06	0.484446741152464	0.0004931592288017	566	239
TMEM184B	up	0.399871591184153	0.0775484639460464	3.64344937671332e-06	0.327144981577305	0.0001888154647763	0.24565342727627	0.0087261888762297	0.677703196923911	1.65612171843536e-08	568	240
ADH5	down	-0.543222065257368	0.105486559226085	3.7699673177577e-06	-0.365467907601446	0.0008405928884354	-0.515042055629749	8.35681526883958e-05	-0.582545831030456	7.66865239842929e-06	569	7893
MAP3K20	up	0.667777925275057	0.12992229145189	3.96617848612884e-06	0.38827764081956	0.0036537324594225	0.766214147006533	9.52069498024255e-06	0.626416311675208	4.59755880558485e-05	570	241
TP53INP2	down	-0.965825362897808	0.188023526381893	4.02506338791066e-06	-0.58184385245483	0.0018499618089099	-0.923145401002914	1.62106501837567e-05	-0.918605160951697	0.000183713833757	571	7892
SC5D	down	-0.931405959017831	0.181403207679867	4.066925197139e-06	-0.528715537768077	0.0060390807017903	-0.768554275336591	0.0021709559733105	-0.998416518693431	1.3805438880965e-06	572	7891
GNAS	down	-0.31396070839414	0.0611531571447358	4.06944149982811e-06	-0.278838245938669	5.87399281660739e-05	-0.250924799035385	0.0026646911486507	-0.336542730635525	5.59452574633301e-06	573	7890
H2AZ2	down	-0.374202069843072	0.0729212882598558	4.11489041521879e-06	-0.340902033676573	2.22657624898703e-05	-0.299190070950204	0.0014644066691191	-0.367847729508808	3.0380248963513e-05	574	7889
CBX5	down	-0.390430044601999	0.0761174809671283	4.15619934314771e-06	-0.341929508990437	3.52919757000691e-05	-0.251047974304022	0.0134105201973813	-0.439140815265327	3.19107162127796e-06	575	7888
CAPG	up	0.504592407674456	0.0983792359026536	4.15619934314771e-06	0.296946151544025	0.0050264020203942	0.384625923287902	0.0038593797117037	0.753312981066961	1.44526173249976e-08	576	242
SUMO3	down	-0.55430289717876	0.108122258166696	4.20272872200406e-06	-0.408369235806877	0.0003657199216028	-0.469695197242349	7.71365911287347e-05	-0.580266743459068	3.82635247264673e-05	577	7887
SAMD5	up	0.809383660052672	0.157947031950905	4.2454470252299e-06	0.652478961920994	0.0014428136416323	1.18461466976472	2.54023392827377e-06	0.512691350372467	0.0022289298117457	578	243
PCNA	down	-0.635463036103386	0.124050774558542	4.27319793027356e-06	-0.450418730708397	0.0003845127872852	-0.436176593473226	0.0040183545387797	-0.653189716409849	4.37148492349326e-06	579	7886
MMADHC	down	-0.813294143981248	0.158768357049633	4.27319793027356e-06	-0.567622149207724	0.0002495467211863	-0.565474168364926	0.0019032082546404	-0.795543108717383	1.80215917103821e-05	580	7885
SEPHS2	down	-0.566582698453624	0.110664320334014	4.32710989838294e-06	-0.399218698647183	0.000514247942348	-0.464460002516023	0.0004029407035418	-0.582946292833489	8.85998028044011e-06	581	7884
LSM3	down	-0.507110942518284	0.0990718291937491	4.34754012179384e-06	-0.344804558014198	0.0010304075876114	-0.394590874812904	0.0019378514574209	-0.574043324056656	1.25141497497872e-06	582	7883
RAD51B	up	0.326343296714958	0.0637649667961195	4.35644760802126e-06	0.283869621639863	0.000477936600748	0.301341693648328	1.10541220706187e-05	0.313489436791394	0.0003724097427428	583	244
BOLA3	down	-0.427669556763632	0.0835851924795043	4.37994179183963e-06	-0.397714947432512	3.97319303265808e-05	-0.328154368139898	0.0006808409748806	-0.429455292106614	3.7605295746368e-05	584	7882
SOX4	up	0.505053690066959	0.0988338819108274	4.52425235340401e-06	0.313641540677793	0.0021927053157314	0.828762768659453	5.59277359733991e-08	0.407689255732159	0.0033888278176221	585	245
THEM4	up	0.49298117599317	0.0965825511260493	4.65923968703195e-06	0.33989180575361	0.0007098621779786	0.596341250323548	2.5953917872997e-06	0.394309670320635	0.0013170440189405	586	246
ARHGAP8	up	0.477262979182705	0.0935191618123398	4.67288871755584e-06	0.39019886238088	0.0002038670474571	0.381952517608218	0.0004850855129643	0.449684473047881	2.39686246098037e-05	587	247
NLRC5	up	0.534195839115065	0.104798767835165	4.80759509095043e-06	0.346322257981417	0.0025330001766891	0.438513063054482	0.000401518339558	0.592552191755449	2.69939460746218e-06	589	249
HNRNPAB	down	-0.397889496635125	0.0781302076584058	4.91251207970526e-06	-0.300616512193442	0.0003681269673415	-0.356607681354478	0.0002883695930208	-0.456767188777933	5.88407111179468e-06	590	7881
TBCD	up	0.493154457757077	0.0968371512966558	4.91251207970526e-06	0.370184698979542	0.0002356373016219	0.372895359271941	0.0020636604696426	0.592641210163021	2.02878066784115e-06	591	250
CCDC57	up	0.543594078704837	0.106781359075575	4.95350044127579e-06	0.363626025172891	0.0017960465912016	0.468693277137741	0.0001023542640249	0.566090762120665	1.3757045757149e-05	592	251
RETNLB	up	1.31618983872173	0.25864110782854	4.99376207602376e-06	0.768652570086844	0.0018970803613542	1.02261441967404	9.72777447826333e-05	1.12068070782344	0.0014408787461105	593	252
EPB41L4B	down	-0.321996645637227	0.0633284691549047	5.10009850171747e-06	-0.173202306274812	0.0169018770867946	-0.420911469234626	1.20397716352194e-07	-0.219430875257705	0.0125740250315269	594	7880
ATP6AP2	down	-0.738251698832838	0.145214468800117	5.10970644978694e-06	-0.486565775731236	0.0007096341199597	-0.584866775042347	0.0002658905347786	-0.7017965840715	3.32185830932419e-05	595	7879
NDUFB3	down	-0.51759403968716	0.101933091640316	5.26731678770842e-06	-0.385697961130134	0.0003957124507887	-0.459250491084247	5.3595332171974e-05	-0.465841575334551	0.000154803727862	596	7878
PDCD11	up	0.500658100347144	0.0986564068870997	5.34261419584609e-06	0.268672103080742	0.0137051796941092	0.523579394636651	1.67068980231532e-05	0.50234186729448	1.63542478184588e-05	597	253
TPK1	up	0.39403229938242	0.0776722199438652	5.38300376547201e-06	0.350887089680649	3.57707381493888e-06	0.334398646472163	0.0032508677801432	0.411032817050835	0.0015786542180869	598	254
ETFDH	down	-0.516133145884462	0.101955515044397	5.68400156104113e-06	-0.318237238957521	0.0046671849599684	-0.473941580037318	6.14619651816417e-05	-0.591711856600383	5.78882816359982e-06	599	7877
SSR3	down	-0.364809020510058	0.0721514558360103	5.86145398317712e-06	-0.333537013058243	9.2638719649818e-06	-0.329494608460511	0.0002077015225772	-0.289818149893345	0.0085787502687282	600	7876
HDDC2	down	-0.556548103539896	0.110132175104893	5.93507308264785e-06	-0.391110035420615	0.0003494785097057	-0.546928975750465	0.0001040311012247	-0.618325162628942	1.49897860651782e-05	601	7875
FUT8	up	0.531778126074679	0.105259509955572	5.96846902743545e-06	0.329824029562021	0.0078917146023573	0.334158823978895	0.0117789438770704	0.850761415384233	9.714007320257982e-09	602	255
CNNM4	down	-0.355208192146066	0.0703283966991535	6.00113408875533e-06	-0.281282679469456	0.001361871955442	-0.49419630662771	2.38185381640221e-07	-0.195903172807126	0.0152978964405296	603	7874
FAM193B	up	0.388314531246103	0.0768895787537756	6.00437918383212e-06	0.346594327366825	6.72883569562216e-05	0.367354048599055	1.9011938861376e-05	0.272089180770835	0.0173359218871733	604	256
MKRN1	down	-0.390380150983928	0.0773237265606685	6.04619232558556e-06	-0.261649116963543	0.0021933655648073	-0.404474663841403	1.53276106121814e-05	-0.439577897488382	2.69110453503529e-05	605	7873
SH3D19	up	0.299924015063854	0.0594175767562987	6.05567601053974e-06	0.279978608788858	3.57538188758734e-06	0.241423028378664	0.0057388338887384	0.335102107553181	0.0002295474047851	606	257
TCF20	up	0.289306623640629	0.0573143599878811	6.05567601053974e-06	0.227642748630222	0.0008053207943263	0.222862684872172	0.0029466907793059	0.36038331326894	1.08606084764782e-06	607	258
BPNT2	down	-0.737918266232114	0.146319643823384	6.1701438519393e-06	-0.541489903599421	0.0001663673454854	-0.717511394672724	5.30994022099884e-05	-0.471888552830595	0.0117738963869608	610	7870
MAPK1IP1L	down	-0.415287954246445	0.0823954251220611	6.24754186034429e-06	-0.305418959021925	0.0008880283783364	-0.419425267192818	1.10848909894434e-05	-0.37742509826692	0.0004003833025899	612	7868
LTBP1	up	0.57182349123114	0.113509150575695	6.31921166910222e-06	0.442078273441825	0.0001339864271803	0.295065596849326	0.0445673696579623	0.732521244151687	9.41438193205651e-07	613	259
ACTN1	up	0.303796113914365	0.0603164574829634	6.33288624236558e-06	0.148409988860521	0.0239810565060517	0.449765362273574	8.95543169833868e-08	0.274634752125236	0.0004437678551029	614	260
DDAH1	down	-0.492571139738657	0.0977973992069397	6.33288624236558e-06	-0.228020568052125	0.0412058159458688	-0.266544645731153	0.0408322671674773	-0.693205207356194	6.79666123382106e-09	615	7867
CYC1	down	-0.362823366827339	0.0720945553126476	6.45750579713646e-06	-0.334520729583768	9.45965108334335e-06	-0.340456296398687	0.0003782521867264	-0.294208267688557	0.0019248769951396	616	7866
PLEKHA2	up	0.480223845175614	0.0954926660928642	6.57254475217423e-06	0.252670413695688	0.0084068026031562	0.747416213204253	3.14428733495622e-07	0.532761744502848	3.476291539034e-05	617	261
MYORG	down	-0.545439545613204	0.10854295125	6.69335132775326e-06	-0.424645501757665	9.45682393561631e-05	-0.45189403117995	0.0007198478918301	-0.472899716054504	9.42408820328033e-05	618	7865
ACTR10	down	-0.817903741849333	0.162840185984875	6.75577038438326e-06	-0.556905443818898	0.0001798085643658	-0.635041581292593	0.0005534404251875	-0.675275917154178	0.0002921860294742	619	7864
SEMA6A	down	-0.42406980986384	0.0844306238952181	6.75577038438326e-06	-0.206936696447717	0.0118113751423568	-0.653938685826056	5.03145349595169e-06	-0.79531406519528	1.5148410303922302e-09	620	7863
ISCA2	down	-0.524548835096983	0.104570217920124	6.97576940906869e-06	-0.409350536878893	8.37192558947875e-05	-0.419186740103562	0.0011276963203468	-0.509083794095992	4.37485454674036e-05	621	7862
MRPL35	down	-0.489968895755389	0.0979420832443194	7.46233866351988e-06	-0.376319965329279	7.97583117903011e-05	-0.449549617440265	0.0008570833132716	-0.613356968162674	7.69079690676744e-06	623	7860
NOL7	down	-0.420068335576668	0.0840573118573112	7.65544906371436e-06	-0.372106019987942	6.14749565159833e-05	-0.347074935853146	0.0011950620803004	-0.373915423559569	6.72424144052552e-05	624	7859
CHD4	up	0.280297529654767	0.0560930014199153	7.65865144084172e-06	0.145751969915831	0.0266928524545179	0.375194099406722	3.3646478777644e-07	0.234179674401975	0.0011874133000335	625	262
SRP19	down	-0.689930433702516	0.138101893245909	7.69440575296118e-06	-0.550465010144786	0.0001129370647773	-0.557749220308621	0.0001454009539453	-0.45010069605389	0.0120788374779447	626	7858
PPP6R1	up	0.544462721802154	0.109024788769223	7.74466359217565e-06	0.389932534845564	0.000276297191243	0.531977008885869	0.0011358499910611	0.720594155887049	1.08586334291764e-06	628	263
OLFM4	up	2.63615794164862	0.528458226086428	7.95741095140599e-06	1.34611687402887	0.0074254256439559	2.22413732742572	0.0011578014238141	1.74805021457027	0.0065982706549309	629	264
FBXO3	down	-0.545196765827252	0.109322600821452	7.99600319769181e-06	-0.32384830499591	0.0067212783206553	-0.506301207912638	9.0965077822136e-05	-0.714926999283915	1.86216255260163e-06	630	7856
LIN7C	down	-0.660863404709438	0.132521326280796	7.99600319769181e-06	-0.519964696080923	4.57909238824605e-05	-0.4606398303668	0.0029144397628092	-0.62451141717981	0.0001369485780609	631	7855
SEMA4D	up	0.463018670554271	0.0928852266487281	8.0663059116262e-06	0.283727957319743	0.0151776029441037	0.437777183179745	9.87669436790545e-06	0.39675900837489	0.0004636461164274	632	265
PHYH	down	-0.59275786773933	0.118997286603235	8.2038092558121e-06	-0.444946958347198	0.0002627636494915	-0.493418202823718	6.44260869877566e-05	-0.49666562209841	0.0014303602554588	633	7854
ATP5F1E	down	-0.372435175685704	0.0747828613325117	8.22904305903878e-06	-0.303316401496227	0.0001819440567391	-0.341877691688607	0.000128165260346	-0.389222307254238	8.01373206555933e-05	634	7853
COA3	down	-0.469146611295832	0.0942048714553023	8.22904305903878e-06	-0.362725671389011	0.0001253630247072	-0.455897318190691	4.24271598895576e-05	-0.454763301529661	0.0007896387646428	635	7852
ENSG00000226963	up	0.774405240268143	0.155520552897165	8.24278874584073e-06	0.487918272072809	0.0014190991092724	0.814865060395603	1.82381975575714e-05	0.582050101646016	0.0021038047609042	636	266
GTF2A2	down	-0.500888256208254	0.100624944725335	8.30096687808426e-06	-0.414927584027859	0.0001250078533506	-0.420124365054525	0.000331606866868	-0.419494490901775	0.0002059636373341	637	7851
HSH2D	up	0.401143689334057	0.0805928953801339	8.30366485700874e-06	0.369011612026554	6.81595812662726e-05	0.329643693184926	0.0002022239488298	0.392262545740593	0.000253045376079	638	267
DDX11	up	0.467017667969046	0.0938347925423501	8.30726901880764e-06	0.253271558734665	0.0147127841039033	0.385324773203092	0.0043086073241666	0.500516613247483	9.41945129919303e-07	639	268
ERH	down	-0.656690701449715	0.131991173255433	8.36992398471703e-06	-0.473754514196463	0.0001287919037045	-0.533359491007489	0.0006220334681673	-0.608032109482899	0.0001217719254332	640	7850
NOXA1	up	0.625399670531257	0.125792356506396	8.51268601715416e-06	0.452473566761814	0.0005124217814661	0.388631302678206	0.0123056640613836	0.785009924574791	1.38779415064671e-06	641	269
BUB3	down	-0.633362358092545	0.12741753528112	8.53984698519673e-06	-0.505520912736089	9.31847085647863e-05	-0.419104120124357	0.0055735927208833	-0.566865348322135	5.56585990446612e-05	642	7849
TM9SF2	down	-0.497914219514462	0.100436443347284	9.12927659347909e-06	-0.272488079273518	0.0180896958238204	-0.465787287585026	7.26148041448882e-05	-0.487681737541271	2.06482445799239e-05	643	7848
WASL	down	-0.599634340785065	0.121074036500538	9.34677475422645e-06	-0.347709099777694	0.0069021145165787	-0.600189329765778	1.76932693999321e-05	-0.650844922724049	3.27503659433015e-05	644	7847
ERICH1	up	0.330519437076184	0.0667606183530865	9.41954829326783e-06	0.291712070250519	2.81181061487182e-05	0.299577206985803	0.0003804534649232	0.338909348068609	0.0002773700042966	645	270
CYB561D1	up	0.459868940534524	0.0929325700832076	9.52162096097226e-06	0.296389002929062	0.0017757985170071	0.500207941958079	0.0001583155296814	0.544864171344448	2.80325936672213e-06	646	271
CCDC115	down	-0.53093509420117	0.107346560481364	9.62601082944546e-06	-0.407116644383142	9.84952535126871e-05	-0.392775400976457	0.0055756409843237	-0.541901780701042	2.09928955011707e-05	647	7846
AFDN	down	-0.28731749259821	0.0580992413630807	9.64588410830547e-06	-0.173741121354855	0.0182098233290919	-0.200560412788712	0.0036055664673923	-0.412729088557836	1.43984098643912e-07	648	7845
CA1	down	-1.81645305638275	0.36749118007602	9.75239829515562e-06	-1.11782385247818	0.0017869490360812	-1.4966942879667	0.0018519032793541	-1.23496096405967	0.0016983149326822	649	7844
NDUFB9	down	-0.46396579507082	0.0939576247464534	9.96556117593902e-06	-0.385400773212957	6.17385155289307e-05	-0.400105469549575	0.0002053416389374	-0.401573877464389	0.0009401182243591	651	7843
GSR	down	-0.315829821523321	0.0639840607146725	1.00508515971355e-05	-0.232328410096433	0.0005334461892523	-0.351635950531181	8.97840093446733e-05	-0.388899403388169	1.25335980759589e-05	652	7842
