gene	module	module_color	module_numeric	strict_state_shared	programme_direction	discovery_common_z	heldout_common_z	heldout_common_fdr	kme_discovery_ABS	abs_kme_discovery_ABS	kme_heldout_ABS	abs_kme_heldout_ABS	kme_discovery_GOB	abs_kme_discovery_GOB	kme_heldout_GOB	abs_kme_heldout_GOB	kme_discovery_TAC	abs_kme_discovery_TAC	kme_heldout_TAC	abs_kme_heldout_TAC	module_size	bootstrap_abs_kme_ci_low_ABS	bootstrap_abs_kme_median_ABS	bootstrap_abs_kme_ci_high_ABS	bootstrap_abs_kme_ci_low_GOB	bootstrap_abs_kme_median_GOB	bootstrap_abs_kme_ci_high_GOB	bootstrap_abs_kme_ci_low_TAC	bootstrap_abs_kme_median_TAC	bootstrap_abs_kme_ci_high_TAC
ATP5PO	M04	yellow	4	TRUE	down	-7.88532812627314	-7.09338141678873	7.75974364408298e-11	0.851749794811156	0.851749794811156	0.898426867187598	0.898426867187598	0.800803913727004	0.800803913727004	0.791488418224096	0.791488418224096	0.905097042537689	0.905097042537689	0.91223069392359	0.91223069392359	812	0.65926151872535	0.83826342178184	0.940981498784689	0.55471826584148	0.7884288767656	0.916037348769945	0.728612884928953	0.898826072965817	0.96542726954361
FH	M04	yellow	4	TRUE	down	-7.87890496294735	-5.82080073963652	1.37524634190879e-07	0.747355564032501	0.747355564032501	0.509369896186454	0.509369896186454	0.416800451249538	0.416800451249538	0.0218019994989241	0.0218019994989241	0.778179091406845	0.778179091406845	0.534465017459145	0.534465017459145	812	0.556491425413248	0.762055654962627	0.907630517560039	0.0479716992245723	0.426590378312982	0.750187151346891	0.548861809005803	0.768154625261567	0.894101387290133
SMAD6	grey	grey	0	TRUE	up	7.85568842561723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFITM2	M02	blue	2	TRUE	up	7.8368050550625	6.75807240864599	6.25760424947895e-10	0.333368413422231	0.333368413422231	0.312134293490231	0.312134293490231	0.356157020900818	0.356157020900818	0.385033956266463	0.385033956266463	0.385465577705443	0.385465577705443	0.443217129115882	0.443217129115882	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A37	grey	grey	0	TRUE	up	7.83270156437292	2.96385443871329	0.0101771285233037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HS3ST4	M09	magenta	9	TRUE	down	-7.82028321320999	-5.43019935056832	9.81645675702956e-07	0.790774522999114	0.790774522999114	0.629300504593671	0.629300504593671	0.827734597321687	0.827734597321687	0.789406626302095	0.789406626302095	0.811681215100076	0.811681215100076	0.847198134139265	0.847198134139265	72	0.569718678211536	0.778685129700267	0.886223963764258	0.553486064995842	0.802488091864723	0.929998830823545	0.635095493946995	0.792403959107385	0.900025145486025
PLOD1	M02	blue	2	TRUE	up	7.77918216163103	2.10407499048791	0.0763333671780879	0.592034378691333	0.592034378691333	0.600786319321898	0.600786319321898	0.219095167045382	0.219095167045382	0.605280458225375	0.605280458225375	0.524330571018042	0.524330571018042	0.688298929847627	0.688298929847627	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
DUT	M09	magenta	9	TRUE	down	-7.7768850872239	-4.22292726390496	0.000172289440117888	0.672379360061862	0.672379360061862	0.877625645402853	0.877625645402853	0.567287268343467	0.567287268343467	0.535390455532377	0.535390455532377	0.697044091217988	0.697044091217988	0.841643354622214	0.841643354622214	72	NA	NA	NA	NA	NA	NA	NA	NA	NA
AGAP3	M02	blue	2	TRUE	up	7.76809961354609	3.47727151234771	0.00227673070194424	0.828353539377309	0.828353539377309	0.699833476724731	0.699833476724731	0.534219564884501	0.534219564884501	0.179475421359954	0.179475421359954	0.463084977941428	0.463084977941428	0.390713561914823	0.390713561914823	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZBTB4	grey	grey	0	TRUE	up	7.75849968860384	4.58728156089146	4.05975281793337e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDUFAB1	M04	yellow	4	TRUE	down	-7.75620548846627	-5.80332942119565	1.50668554943724e-07	0.900626880528865	0.900626880528865	0.871527911516474	0.871527911516474	0.620917476740267	0.620917476740267	0.826747385182821	0.826747385182821	0.845545076280457	0.845545076280457	0.834746557152781	0.834746557152781	812	0.753979055950456	0.888775769981985	0.953264044825977	0.307063638145202	0.618422038109349	0.818203348136011	0.624159290875762	0.832408242018832	0.933200155781125
REG4	grey	grey	0	TRUE	up	7.74818424729971	9.11621270682445	2.76757420783608e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCND3	M02	blue	2	TRUE	up	7.73659612995023	4.73436514531693	2.23351859319954e-05	0.683487761270464	0.683487761270464	0.576012018035372	0.576012018035372	0.420402609074619	0.420402609074619	0.312691966804693	0.312691966804693	0.35234223444733	0.35234223444733	0.498148382026765	0.498148382026765	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNF24	grey	grey	0	TRUE	up	7.72117802715474	8.2794967738947	2.14659350685749e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LINC-PINT	M03	brown	3	TRUE	up	7.71887167837047	7.25083508478794	2.78028542898432e-11	0.373997397181468	0.373997397181468	0.171911852576495	0.171911852576495	0.22282525971396	0.22282525971396	0.42094019006411	0.42094019006411	0.122838937791244	0.122838937791244	0.572292532301325	0.572292532301325	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHD3	M02	blue	2	TRUE	up	7.71495269090836	6.31600717641782	9.45405941294339e-09	0.633668015351386	0.633668015351386	0.521554638047555	0.521554638047555	0.422393834435769	0.422393834435769	0.0845793594834737	0.0845793594834737	0.453159084864855	0.453159084864855	0.687192803070046	0.687192803070046	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
TTL	grey	grey	0	TRUE	up	7.71276551361429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EPHB3	M02	blue	2	TRUE	up	7.70579333928579	8.83430903939076	2.55933804167341e-16	0.650258739872079	0.650258739872079	0.5629680386842	0.5629680386842	0.497988907899777	0.497988907899777	0.515773673879013	0.515773673879013	0.637367788502158	0.637367788502158	0.705665646161453	0.705665646161453	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
GHITM	M04	yellow	4	TRUE	down	-7.69763902354612	-6.62541308857472	1.47531197842086e-09	0.735418820415802	0.735418820415802	0.943070794676797	0.943070794676797	0.748190374042053	0.748190374042053	0.795907435511375	0.795907435511375	0.719124971619219	0.719124971619219	0.829543404176324	0.829543404176324	812	0.479391660297311	0.728830603430976	0.876688359692124	0.511066749596406	0.740135928654937	0.879122677430597	0.37688337482362	0.717993272962892	0.882809160747917
PDLIM1	M04	yellow	4	TRUE	down	-7.67117062112202	-4.29189820529832	0.00013309795585453	0.850606172208952	0.850606172208952	0.906088122255881	0.906088122255881	0.669964627669514	0.669964627669514	0.81202032895746	0.81202032895746	0.789818235572976	0.789818235572976	0.758154650531867	0.758154650531867	812	0.701933710342058	0.841665783456952	0.917056607264315	0.344619512468614	0.674366567280677	0.844178316428874	0.525682894108535	0.780109311021994	0.901702113374429
WWC1	grey	grey	0	TRUE	up	7.66947615709184	6.15374587003564	2.34358317287233e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GDF15	M02	blue	2	TRUE	up	7.66804698694982	7.39809073899014	1.14300355511103e-11	0.565154447506663	0.565154447506663	0.727888661248861	0.727888661248861	0.623744286585088	0.623744286585088	0.407915211473249	0.407915211473249	0.341145622993171	0.341145622993171	0.510327969335045	0.510327969335045	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
PPM1H	grey	grey	0	TRUE	up	7.64584589846874	6.66522444772769	1.13952625165265e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CUEDC1	M03	brown	3	TRUE	up	7.64043055566301	9.88160997101003	4.44889167034565e-20	0.533310990600475	0.533310990600475	0.48865015194873	0.48865015194873	0.394439954697082	0.394439954697082	0.291845467030702	0.291845467030702	0.516777650966822	0.516777650966822	0.711154141314845	0.711154141314845	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
ME1	grey	grey	0	TRUE	up	7.63945779985111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATP5F1C	M04	yellow	4	TRUE	down	-7.62251268853263	-6.97949429974871	1.61954940739916e-10	0.648090621304676	0.648090621304676	0.843501600484385	0.843501600484385	0.447657008586827	0.447657008586827	0.77724546329923	0.77724546329923	0.714452405187688	0.714452405187688	0.923803898712718	0.923803898712718	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
EPHB4	M02	blue	2	TRUE	up	7.60166038785207	5.41626897224093	1.05349664838836e-06	0.409366835991511	0.409366835991511	0.257666704582338	0.257666704582338	0.775801621868846	0.775801621868846	0.514616431678813	0.514616431678813	0.671089731458559	0.671089731458559	0.45041873931312	0.45041873931312	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
DACH1	M01	turquoise	1	TRUE	up	7.597941085718	6.45745614945985	4.1173263871472e-09	0.41141480897614	0.41141480897614	-0.119935892252884	0.119935892252884	0.483400615228408	0.483400615228408	0.345294033970881	0.345294033970881	0.350892925877303	0.350892925877303	0.321624902694876	0.321624902694876	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
LYN	grey	grey	0	TRUE	up	7.58236927779678	6.09630901999813	3.17819404959761e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASRGL1	grey	grey	0	TRUE	up	7.57091038827277	7.10898540437868	7.04861991602805e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM171	M02	blue	2	TRUE	down	-7.56735383437908	-4.92833450468423	9.517292569868e-06	0.334648538885173	0.334648538885173	0.0542361475140907	0.0542361475140907	0.290147073016549	0.290147073016549	0.0403329971327296	0.0403329971327296	0.459052231954239	0.459052231954239	0.073066748593982	0.073066748593982	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAPK8IP3	M06	red	6	TRUE	up	7.54816394135754	6.57328711920891	2.02413201774172e-09	0.790356859523978	0.790356859523978	0.677426711730161	0.677426711730161	0.525796299073488	0.525796299073488	0.499370250570407	0.499370250570407	0.560616049626573	0.560616049626573	0.79417928216388	0.79417928216388	231	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATP5PD	M04	yellow	4	TRUE	down	-7.53897843786115	-3.29512037757913	0.00391223442136713	0.777264557932858	0.777264557932858	0.713548357809354	0.713548357809354	0.706037641529565	0.706037641529565	0.708529368637525	0.708529368637525	0.738589464674166	0.738589464674166	0.553423140256825	0.553423140256825	812	0.557943752252377	0.771823522740383	0.899782883064688	0.439744109070028	0.684198764523323	0.825375859080372	0.436442912877879	0.716567007873783	0.86811925914743
ENSG00000236449	M04	yellow	4	TRUE	down	-7.53041463526676	-5.6533869563802	3.20718493081573e-07	0.881354996274485	0.881354996274485	0.8482318723603	0.8482318723603	0.826907061026947	0.826907061026947	0.831806247564841	0.831806247564841	0.878375806982843	0.878375806982843	0.798676622620131	0.798676622620131	812	0.782748870998817	0.891510295880041	0.953592660323563	0.625949171718307	0.818961982663603	0.920339447804476	0.665964277510431	0.865747255342153	0.954362554444649
KLHL29	M03	brown	3	TRUE	up	7.525960242082	8.45763842298833	5.39250937628959e-15	0.338161529348505	0.338161529348505	0.444042333414807	0.444042333414807	0.543971212391581	0.543971212391581	0.233686524471326	0.233686524471326	0.0839872467412669	0.0839872467412669	-0.0481067392449317	0.0481067392449317	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDUFA12	M04	yellow	4	TRUE	down	-7.52226974276798	-3.53970003633484	0.00185798001840247	0.852970715517913	0.852970715517913	0.860478811317074	0.860478811317074	0.647758274162146	0.647758274162146	0.709938063784173	0.709938063784173	0.671368515975457	0.671368515975457	0.899631372168715	0.899631372168715	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPX2	M02	blue	2	TRUE	up	7.50770015426981	8.75160833422569	4.9884046419329e-16	0.409136830988723	0.409136830988723	0.340269763538333	0.340269763538333	0.58928669671801	0.58928669671801	0.407083944335701	0.407083944335701	0.731141237575853	0.731141237575853	0.718299709423567	0.718299709423567	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHB2	M04	yellow	4	TRUE	down	-7.49771094353771	-5.4964255635489	7.05252222281328e-07	0.579090594541909	0.579090594541909	0.791532540030659	0.791532540030659	0.170409911036977	0.170409911036977	0.532351914777378	0.532351914777378	0.546685880557874	0.546685880557874	0.513476343472879	0.513476343472879	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
ST3GAL2	grey	grey	0	TRUE	up	7.49306369987892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCDC88B	M02	blue	2	TRUE	up	7.48478742516143	4.62076970670991	3.53732053723266e-05	0.470025709723848	0.470025709723848	0.301762611680965	0.301762611680965	0.207133624375706	0.207133624375706	0.129024342669344	0.129024342669344	0.479084623613714	0.479084623613714	0.343277200022477	0.343277200022477	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPCS2	M05	green	5	TRUE	down	-7.48107663977615	-4.15166226160787	0.000225378289734518	0.816975196254222	0.816975196254222	0.804566091663119	0.804566091663119	0.80513451066585	0.80513451066585	0.362028276275168	0.362028276275168	0.77415484434189	0.77415484434189	0.60184695783537	0.60184695783537	512	0.682088617590343	0.824552816518108	0.909995269548529	0.622501118174942	0.799992406682227	0.891389344373769	0.556518552148837	0.834307224002329	0.960886844732238
MSI2	M03	brown	3	TRUE	up	7.44406903063812	8.58598812681151	2.00240491731114e-15	0.806046753665494	0.806046753665494	0.476734261326669	0.476734261326669	0.64258738722769	0.64258738722769	0.483378961739977	0.483378961739977	0.602969315872739	0.602969315872739	0.727357040628167	0.727357040628167	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD9	M03	brown	3	TRUE	up	7.42657299325134	9.00112091880359	6.91159479865759e-17	0.572716557480197	0.572716557480197	0.48668340892572	0.48668340892572	0.538161852247351	0.538161852247351	0.499428814891586	0.499428814891586	0.347013272781889	0.347013272781889	0.384567713267162	0.384567713267162	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
RUNX1	M02	blue	2	TRUE	up	7.41900410503013	6.48409820358059	3.48963652887172e-09	0.130897874500371	0.130897874500371	-0.10798947179506	0.10798947179506	0.317765289918599	0.317765289918599	-0.0746453630842241	0.0746453630842241	0.383896820711949	0.383896820711949	-0.166610953811409	0.166610953811409	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
GRINA	M02	blue	2	TRUE	up	7.40965167428526	NA	NA	0.832512556312525	0.832512556312525	0.467165902843557	0.467165902843557	0.74084650387225	0.74084650387225	0.424780578901374	0.424780578901374	0.815081633995516	0.815081633995516	0.207142440743567	0.207142440743567	2184	0.603898948211127	0.827655223541973	0.955557700500228	0.461983607294772	0.735415206686386	0.883868489764604	0.592511710695982	0.820359901472946	0.942359700579282
STBD1	M04	yellow	4	TRUE	down	-7.40923017531176	-5.71250666493359	2.37859054417897e-07	0.748157689228286	0.748157689228286	0.671292926596082	0.671292926596082	0.656966021752097	0.656966021752097	0.551263141908191	0.551263141908191	0.441694260679921	0.441694260679921	0.329194263666301	0.329194263666301	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
HM13	M02	blue	2	TRUE	up	7.40879563374106	5.35159020251146	1.41302700284846e-06	0.481689120391332	0.481689120391332	0.380116708861181	0.380116708861181	0.472640865016362	0.472640865016362	0.414733382623341	0.414733382623341	0.509724028033897	0.509724028033897	0.529649545389589	0.529649545389589	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
NR5A2	M03	brown	3	TRUE	down	-7.40331720807641	-5.08329769446134	4.75968283147281e-06	0.81961549466734	0.81961549466734	-0.00584846640043268	0.00584846640043268	0.562049157385562	0.562049157385562	-0.0743130672199896	0.0743130672199896	0.628792218734605	0.628792218734605	0.0818662883668711	0.0818662883668711	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNTN4	M01	turquoise	1	TRUE	down	-7.38154150290441	-6.83349510224336	3.87909458887019e-10	0.793577058768872	0.793577058768872	0.635821148770464	0.635821148770464	0.668112332142527	0.668112332142527	0.344889703601958	0.344889703601958	0.598836923601092	0.598836923601092	0.417528249102323	0.417528249102323	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ESPL1	M11	greenyellow	11	FALSE	not_shared	7.36271023055133	NA	NA	0.873094076403068	0.873094076403068	-0.0933921672145069	0.0933921672145069	0.8244912796749	0.8244912796749	0.336658917659837	0.336658917659837	0.856433218241406	0.856433218241406	0.471089755513482	0.471089755513482	43	NA	NA	NA	NA	NA	NA	NA	NA	NA
KLF4	M04	yellow	4	TRUE	down	-7.35818264919111	-6.09688419261196	3.17819404959761e-08	0.71918898193622	0.71918898193622	0.859874668025386	0.859874668025386	0.617421066175965	0.617421066175965	0.880440306592946	0.880440306592946	0.554626395295963	0.554626395295963	0.760458693749293	0.760458693749293	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
SUCLG1	M01	turquoise	1	TRUE	down	-7.35300223599608	-7.21968432672621	3.46496464341905e-11	0.307760054577901	0.307760054577901	0.456500887764908	0.456500887764908	0.459605043660371	0.459605043660371	-0.0319315774560993	0.0319315774560993	0.474213656704777	0.474213656704777	0.183645122032004	0.183645122032004	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
FOXA1	M05	green	5	TRUE	down	-7.34117905894296	-4.71574413488576	2.42019465933048e-05	0.882793462402929	0.882793462402929	0.849058919324646	0.849058919324646	0.546614718537343	0.546614718537343	0.286899088993584	0.286899088993584	0.648846560246403	0.648846560246403	0.68362445656478	0.68362445656478	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRDX6	M04	yellow	4	TRUE	down	-7.3236865285413	-5.82839458570994	1.31846909451581e-07	0.654645548054795	0.654645548054795	0.682733804199297	0.682733804199297	0.529360573235497	0.529360573235497	0.662791199070184	0.662791199070184	0.639146706912526	0.639146706912526	0.728887673787772	0.728887673787772	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
PKIB	grey	grey	0	TRUE	down	-7.31864170058581	-8.10198798898335	8.01449653771367e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSD17B11	M01	turquoise	1	TRUE	down	-7.30162176404748	-7.39401830295156	1.1650345577388e-11	0.389541585143192	0.389541585143192	0.375307750022158	0.375307750022158	0.660890833656704	0.660890833656704	0.451239964333174	0.451239964333174	0.686610068908055	0.686610068908055	0.367858373860735	0.367858373860735	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RMND5A	M05	green	5	TRUE	down	-7.29900809139787	-5.45624553621614	8.62862050634005e-07	0.678704459221601	0.678704459221601	0.825821702453135	0.825821702453135	0.664443068396904	0.664443068396904	0.593810650065894	0.593810650065894	0.685332082714677	0.685332082714677	0.776477875435596	0.776477875435596	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMED7	M05	green	5	TRUE	down	-7.28610196143938	-5.95430882065561	6.80676745662086e-08	0.689732076241953	0.689732076241953	0.639153368109638	0.639153368109638	0.42678428814446	0.42678428814446	0.608127374730687	0.608127374730687	0.672331860655772	0.672331860655772	0.825811669117669	0.825811669117669	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
LRSAM1	M02	blue	2	TRUE	up	7.28444142302015	5.89314154860511	9.45974321811587e-08	0.361151793870083	0.361151793870083	0.185076382586937	0.185076382586937	0.582131921588069	0.582131921588069	-0.0475917604814158	0.0475917604814158	0.567518256577785	0.567518256577785	0.264493757034094	0.264493757034094	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D16	M06	red	6	TRUE	up	7.28152684225763	5.68166990681372	2.79953029779707e-07	0.55451725119739	0.55451725119739	0.514178776472627	0.514178776472627	0.378062020181051	0.378062020181051	0.22311989344373	0.22311989344373	0.776554456756405	0.776554456756405	0.78990579532099	0.78990579532099	231	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A5	M04	yellow	4	TRUE	down	-7.27056978001731	-6.98069760145966	1.61954940739916e-10	0.903998417331592	0.903998417331592	0.878036567120011	0.878036567120011	0.877133458106597	0.877133458106597	0.831095108623303	0.831095108623303	0.929298503844447	0.929298503844447	0.828113107472761	0.828113107472761	812	0.808295619496696	0.917161627107433	0.957850458750966	0.735941855549564	0.871834424464461	0.934415476879346	0.737891891401929	0.916977654466008	0.970647881116095
NXPE4	M09	magenta	9	TRUE	down	-7.26433819738294	-3.65493553317836	0.00126665026602908	0.753361710295001	0.753361710295001	0.876726094370162	0.876726094370162	0.824695002653877	0.824695002653877	0.500167887121215	0.500167887121215	0.689898055655632	0.689898055655632	0.947862793059139	0.947862793059139	72	0.547035992804425	0.729844790826615	0.838531169337496	0.619137178252618	0.810263765619308	0.917196290610796	0.252130058718233	0.648967430040433	0.800808141913824
