collection	gene_set	description	context	n_genes	direction	direction_sign	p_value	fdr	replicated	community_id	community_label
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_CONTRACTION	A process in which force is generated within skeletal muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. In the skeletal muscle, the muscle contraction takes advantage of an ordered sarcomeric structure and in most cases it is under voluntary control. [GOC:mtg_cardio, GOC:mtg_muscle]	heldout_common	10	Up	1	0.538476635620579	0.865829480129909	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_CONTRACTION	A process in which force is generated within skeletal muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. In the skeletal muscle, the muscle contraction takes advantage of an ordered sarcomeric structure and in most cases it is under voluntary control. [GOC:mtg_cardio, GOC:mtg_muscle]	discovery_ABS	11	Down	-1	0.26998477740229	0.761278778592465	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_CONTRACTION	A process in which force is generated within skeletal muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. In the skeletal muscle, the muscle contraction takes advantage of an ordered sarcomeric structure and in most cases it is under voluntary control. [GOC:mtg_cardio, GOC:mtg_muscle]	heldout_TAC	10	Down	-1	0.924556194782262	0.986891992332975	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_CONTRACTION	A process in which force is generated within skeletal muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. In the skeletal muscle, the muscle contraction takes advantage of an ordered sarcomeric structure and in most cases it is under voluntary control. [GOC:mtg_cardio, GOC:mtg_muscle]	discovery_common	11	Down	-1	0.49134686563164	0.917795700583236	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_CONTRACTION	A process in which force is generated within skeletal muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. In the skeletal muscle, the muscle contraction takes advantage of an ordered sarcomeric structure and in most cases it is under voluntary control. [GOC:mtg_cardio, GOC:mtg_muscle]	heldout_ABS	10	Down	-1	0.69100824162763	0.90186818049636	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_CONTRACTION	A process in which force is generated within skeletal muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. In the skeletal muscle, the muscle contraction takes advantage of an ordered sarcomeric structure and in most cases it is under voluntary control. [GOC:mtg_cardio, GOC:mtg_muscle]	discovery_GOB	11	Down	-1	0.751268858699699	0.944059571365451	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue. [GOC:dph]	discovery_common	70	Down	-1	0.908946833816176	0.989736671195387	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue. [GOC:dph]	heldout_GOB	67	Down	-1	0.989356470530981	0.995432941609459	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue. [GOC:dph]	heldout_TAC	67	Up	1	0.851461893050825	0.973654143667593	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue. [GOC:dph]	heldout_common	67	Down	-1	0.982436268269701	0.99217843145056	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue. [GOC:dph]	discovery_GOB	70	Down	-1	0.998760295512051	0.999682807941954	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue. [GOC:dph]	heldout_ABS	67	Down	-1	0.771430455613905	0.928876321032971	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue. [GOC:dph]	discovery_TAC	70	Down	-1	0.864185197859167	0.974675462476611	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue. [GOC:dph]	discovery_ABS	70	Down	-1	0.98532836914969	0.999747219687397	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	The regrowth of skeletal muscle tissue to repair injured or damaged muscle fibers in the postnatal stage. [GOC:ef, GOC:mtg_muscle, PMID:12021255, PMID:16607119]	discovery_TAC	23	Up	1	0.647559551123844	0.92288700802814	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	The regrowth of skeletal muscle tissue to repair injured or damaged muscle fibers in the postnatal stage. [GOC:ef, GOC:mtg_muscle, PMID:12021255, PMID:16607119]	heldout_common	21	Up	1	0.372801931045216	0.798791251332255	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	The regrowth of skeletal muscle tissue to repair injured or damaged muscle fibers in the postnatal stage. [GOC:ef, GOC:mtg_muscle, PMID:12021255, PMID:16607119]	discovery_ABS	23	Down	-1	0.850533321238571	0.978558882085576	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	The regrowth of skeletal muscle tissue to repair injured or damaged muscle fibers in the postnatal stage. [GOC:ef, GOC:mtg_muscle, PMID:12021255, PMID:16607119]	discovery_GOB	23	Up	1	0.652627377899413	0.922397642205203	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	The regrowth of skeletal muscle tissue to repair injured or damaged muscle fibers in the postnatal stage. [GOC:ef, GOC:mtg_muscle, PMID:12021255, PMID:16607119]	heldout_ABS	21	Up	1	0.951207428481765	0.98820051304497	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	The regrowth of skeletal muscle tissue to repair injured or damaged muscle fibers in the postnatal stage. [GOC:ef, GOC:mtg_muscle, PMID:12021255, PMID:16607119]	discovery_common	23	Up	1	0.878210303568622	0.988694792773085	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	The regrowth of skeletal muscle tissue to repair injured or damaged muscle fibers in the postnatal stage. [GOC:ef, GOC:mtg_muscle, PMID:12021255, PMID:16607119]	heldout_GOB	21	Up	1	0.291352289370888	0.719331144742215	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	The regrowth of skeletal muscle tissue to repair injured or damaged muscle fibers in the postnatal stage. [GOC:ef, GOC:mtg_muscle, PMID:12021255, PMID:16607119]	heldout_TAC	21	Up	1	0.284013355568427	0.815959078982622	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton). [GOC:dph, GOC:jid, GOC:tb]	discovery_GOB	201	Up	1	0.570541545046442	0.895978647664025	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton). [GOC:dph, GOC:jid, GOC:tb]	heldout_GOB	169	Up	1	0.784224984441638	0.944970799147789	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton). [GOC:dph, GOC:jid, GOC:tb]	discovery_ABS	201	Up	1	0.0576002567875515	0.458852945749029	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton). [GOC:dph, GOC:jid, GOC:tb]	discovery_TAC	201	Up	1	0.339678266320201	0.793005955265109	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton). [GOC:dph, GOC:jid, GOC:tb]	heldout_TAC	169	Up	1	0.307205213228499	0.815959078982622	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton). [GOC:dph, GOC:jid, GOC:tb]	heldout_common	169	Up	1	0.435865763645179	0.824801007132811	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton). [GOC:dph, GOC:jid, GOC:tb]	heldout_ABS	169	Up	1	0.240384935864841	0.613848165314818	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton). [GOC:dph, GOC:jid, GOC:tb]	discovery_common	201	Up	1	0.250676390380981	0.804999443412512	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	The process in which the anatomical structures of the skeleton are generated and organized. [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]	discovery_GOB	81	Up	1	0.924751028996624	0.984268714048079	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	The process in which the anatomical structures of the skeleton are generated and organized. [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]	heldout_GOB	67	Up	1	0.736138107178466	0.928208708336436	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	The process in which the anatomical structures of the skeleton are generated and organized. [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]	heldout_ABS	67	Up	1	0.401880079606521	0.739541038643508	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	The process in which the anatomical structures of the skeleton are generated and organized. [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]	heldout_TAC	67	Up	1	0.235196182903449	0.777387789130163	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	The process in which the anatomical structures of the skeleton are generated and organized. [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]	discovery_TAC	81	Up	1	0.321617607946793	0.786432526492664	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	The process in which the anatomical structures of the skeleton are generated and organized. [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]	heldout_common	67	Up	1	0.322608368678671	0.764045071985504	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	The process in which the anatomical structures of the skeleton are generated and organized. [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]	discovery_ABS	81	Up	1	0.602022454162184	0.893222084155347	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	The process in which the anatomical structures of the skeleton are generated and organized. [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]	discovery_common	81	Up	1	0.699270129556399	0.964845259098708	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_DEVELOPMENT	The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]	heldout_TAC	110	Up	1	0.66424331848397	0.927450744724869	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_DEVELOPMENT	The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]	discovery_TAC	122	Up	1	0.198302995127462	0.730248687753134	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_DEVELOPMENT	The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]	heldout_GOB	110	Down	-1	0.336311238161844	0.756423316116571	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_DEVELOPMENT	The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]	discovery_common	122	Up	1	0.318499116168328	0.841695998897527	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_DEVELOPMENT	The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]	discovery_GOB	122	Down	-1	0.990133341071593	0.999682807941954	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_DEVELOPMENT	The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]	heldout_ABS	110	Down	-1	0.862509148145427	0.959684982521661	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_DEVELOPMENT	The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]	discovery_ABS	122	Up	1	0.117741948601703	0.591004049492234	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_DEVELOPMENT	The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]	heldout_common	110	Down	-1	0.607698044615976	0.905295339638911	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_EPIDERMIS_DEVELOPMENT	The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure. [GOC:dos]	heldout_GOB	47	Down	-1	0.17702995000268	0.626428455004056	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_EPIDERMIS_DEVELOPMENT	The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure. [GOC:dos]	discovery_TAC	56	Up	1	0.600919384318136	0.906832989379525	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_EPIDERMIS_DEVELOPMENT	The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure. [GOC:dos]	heldout_TAC	47	Up	1	0.96242239256981	0.993734236298429	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_EPIDERMIS_DEVELOPMENT	The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure. [GOC:dos]	heldout_ABS	47	Down	-1	0.480523321385299	0.793325990068231	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_EPIDERMIS_DEVELOPMENT	The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure. [GOC:dos]	discovery_GOB	56	Down	-1	0.495289977221891	0.875998961604919	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_EPIDERMIS_DEVELOPMENT	The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure. [GOC:dos]	discovery_ABS	56	Up	1	0.559408466385565	0.879682412681084	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_EPIDERMIS_DEVELOPMENT	The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure. [GOC:dos]	discovery_common	56	Up	1	0.870962606319107	0.988694792773085	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SKIN_EPIDERMIS_DEVELOPMENT	The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure. [GOC:dos]	heldout_common	47	Down	-1	0.38666657983818	0.805998622071892	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	An intracellular signaling cassette that starts with the activation of a SMAD protein, leading to the formation of a complex with co-SMADs, which translocates to the nucleus and regulates transcription of specific target genes. [GOC:BHF]	heldout_ABS	38	Up	1	0.262813792849889	0.627985401036057	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	An intracellular signaling cassette that starts with the activation of a SMAD protein, leading to the formation of a complex with co-SMADs, which translocates to the nucleus and regulates transcription of specific target genes. [GOC:BHF]	heldout_GOB	38	Up	1	0.156831692373631	0.601753535783354	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	An intracellular signaling cassette that starts with the activation of a SMAD protein, leading to the formation of a complex with co-SMADs, which translocates to the nucleus and regulates transcription of specific target genes. [GOC:BHF]	discovery_TAC	43	Up	1	0.00144064624263742	0.111386728758598	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	An intracellular signaling cassette that starts with the activation of a SMAD protein, leading to the formation of a complex with co-SMADs, which translocates to the nucleus and regulates transcription of specific target genes. [GOC:BHF]	heldout_common	38	Up	1	0.114847988158213	0.580857810017707	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	An intracellular signaling cassette that starts with the activation of a SMAD protein, leading to the formation of a complex with co-SMADs, which translocates to the nucleus and regulates transcription of specific target genes. [GOC:BHF]	discovery_common	43	Up	1	0.00781159735676426	0.256459630754947	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	An intracellular signaling cassette that starts with the activation of a SMAD protein, leading to the formation of a complex with co-SMADs, which translocates to the nucleus and regulates transcription of specific target genes. [GOC:BHF]	heldout_TAC	38	Up	1	0.0160392322439418	0.350817838140981	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	An intracellular signaling cassette that starts with the activation of a SMAD protein, leading to the formation of a complex with co-SMADs, which translocates to the nucleus and regulates transcription of specific target genes. [GOC:BHF]	discovery_GOB	43	Up	1	0.0195243579042092	0.342835100025795	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	An intracellular signaling cassette that starts with the activation of a SMAD protein, leading to the formation of a complex with co-SMADs, which translocates to the nucleus and regulates transcription of specific target genes. [GOC:BHF]	discovery_ABS	43	Up	1	0.034813675557057	0.385823940856146	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	An intracellular signaling cassette in which a small monomeric GTPase relays a signal. [GOC:mah]	heldout_GOB	253	Down	-1	0.407828076234218	0.795685965714773	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	An intracellular signaling cassette in which a small monomeric GTPase relays a signal. [GOC:mah]	heldout_common	253	Up	1	0.701718057462267	0.930768884521583	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	An intracellular signaling cassette in which a small monomeric GTPase relays a signal. [GOC:mah]	discovery_common	284	Up	1	0.0243396584641475	0.455156365413002	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	An intracellular signaling cassette in which a small monomeric GTPase relays a signal. [GOC:mah]	heldout_TAC	253	Up	1	0.0725369537527513	0.622099821790044	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	An intracellular signaling cassette in which a small monomeric GTPase relays a signal. [GOC:mah]	discovery_ABS	284	Up	1	0.00535555669951612	0.132597506652559	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	An intracellular signaling cassette in which a small monomeric GTPase relays a signal. [GOC:mah]	discovery_GOB	284	Down	-1	0.936812985342776	0.986684526647169	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	An intracellular signaling cassette in which a small monomeric GTPase relays a signal. [GOC:mah]	discovery_TAC	284	Up	1	0.0124416113057173	0.329812192103273	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	An intracellular signaling cassette in which a small monomeric GTPase relays a signal. [GOC:mah]	heldout_ABS	253	Up	1	0.885337561761679	0.966716129078135	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]	heldout_ABS	248	Down	-1	0.00299797817315499	0.0857053584764221	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]	discovery_ABS	292	Down	-1	0.0319978019412838	0.371110719524989	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]	heldout_GOB	248	Down	-1	0.203889342582331	0.64826865119592	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]	heldout_TAC	248	Down	-1	0.0731026766736138	0.62420382101188	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]	discovery_common	292	Down	-1	0.127826461055476	0.718085250724449	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]	discovery_GOB	292	Down	-1	0.495371222299717	0.875998961604919	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]	discovery_TAC	292	Down	-1	0.33668826603461	0.792431629543045	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]	heldout_common	248	Down	-1	0.0137088890941793	0.275358403098647	FALSE	NA	NA
GO:BP 2026.1.Hs	GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	The chemical reactions and pathways resulting in the breakdown of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:vw]	heldout_common	168	Down	-1	0.00106811621928844	0.0773553501924671	FALSE	NA	NA
