gene	discovery_effect_adenoma_minus_normal	bootstrap_effect_median	bootstrap_ci_low	bootstrap_ci_high	direction_stability	bootstrap_sign_p	mean_expression_discovery	bootstrap_sign_q	excluded_gene	ci_excludes_zero	eligible	selection_magnitude	selected
CLDN7	-0.35315058	-0.3517421	-0.5457823544740676	-0.1711425937712193	1.0	0.0009990009990009	-0.05654449	0.0126510092688221	False	True	False	0.35315058	False
FOXQ1	0.3529451	0.35043108	0.1401998594403267	0.5989825457334519	1.0	0.0009990009990009	-0.0042481786	0.0126510092688221	False	True	False	0.3529451	False
ZKSCAN1	0.35132673	0.35833907	0.1443034175783396	0.5621601238846778	1.0	0.0009990009990009	-0.060296588	0.0126510092688221	False	True	False	0.35132673	False
TBXAS1	0.35110492	0.35185245	0.1887610349804163	0.5206735596060753	1.0	0.0009990009990009	-0.041952096	0.0126510092688221	False	True	False	0.35110492	False
FUT8	0.3507643	0.353056	0.1272396359592676	0.5875652819871903	1.0	0.0009990009990009	-0.060693044	0.0126510092688221	False	True	False	0.3507643	False
CERS6	0.350656	0.35578072	0.1247218806296587	0.5818268403410911	1.0	0.0009990009990009	-0.03511985	0.0126510092688221	False	True	False	0.350656	False
SNTB1	0.34970605	0.35070908	0.1564631499350071	0.5528212353587151	1.0	0.0009990009990009	-0.012043486	0.0126510092688221	False	True	False	0.34970605	False
TTYH3	0.3495539	0.34568274	0.1770073130726814	0.5617816567420959	1.0	0.0009990009990009	-0.047096595	0.0126510092688221	False	True	False	0.3495539	False
PMEPA1	0.3492723	0.34948325	0.221891251951456	0.4968899205327034	1.0	0.0009990009990009	-0.01990577	0.0126510092688221	False	True	False	0.3492723	False
TMTC2	0.34920853	0.35171923	0.1169804109260439	0.5607474103569984	0.999	0.002	-0.0577814	0.015846696449565	False	True	False	0.34920853	False
SH3D19	0.3477006	0.35481462	0.1121329242363572	0.6106944143772125	0.998	0.004	-0.10781996	0.0286121842496285	False	True	False	0.3477006	False
PATJ	0.34102774	0.34690776	0.1019668662920594	0.588177353143692	0.999	0.002	-0.11659603	0.015846696449565	False	True	False	0.34102774	False
RBPMS	0.34007478	0.33694243	0.1191043596714735	0.611442182958126	1.0	0.0009990009990009	-0.090904735	0.0126510092688221	False	True	False	0.34007478	False
SLC20A1	-0.33945513	-0.34242228	-0.4541722074151039	-0.2186141677200794	1.0	0.0009990009990009	0.04685424	0.0126510092688221	False	True	True	0.33945513	False
CSNK1E	0.33891457	0.34419265	0.1777194127440452	0.4914627820253372	1.0	0.0009990009990009	-0.041928127	0.0126510092688221	False	True	False	0.33891457	False
DHRS9	-0.3373747	-0.33420515	-0.4434297896921634	-0.2314214814454317	1.0	0.0009990009990009	-0.062182285	0.0126510092688221	False	True	False	0.3373747	False
SMYD3	0.33695477	0.34067273	0.1449762295931577	0.5354492515325545	1.0	0.0009990009990009	-0.09882288	0.0126510092688221	False	True	False	0.33695477	False
FKBP1A	-0.33655757	-0.34405184	-0.5087458536028862	-0.1160031579434871	0.995	0.01	0.082296304	0.0590881991934069	False	True	True	0.33655757	False
APLP2	-0.33472934	-0.331061	-0.4903744667768478	-0.180906643345952	1.0	0.0009990009990009	0.0077904626	0.0126510092688221	False	True	True	0.33472934	False
KCNQ1	0.33469796	0.328257	0.1481636226177215	0.5836554914712906	1.0	0.0009990009990009	-0.01711452	0.0126510092688221	False	True	False	0.33469796	False
COX8A	-0.33432335	-0.3285461	-0.5602031096816062	-0.1084274990484118	1.0	0.0009990009990009	0.012402032	0.0126510092688221	False	True	True	0.33432335	False
FAM162A	-0.3340822	-0.33564353	-0.5094940692186356	-0.1492933001369238	1.0	0.0009990009990009	0.06265628	0.0126510092688221	False	True	True	0.3340822	False
GNA11	-0.33183643	-0.32623398	-0.4732736140489578	-0.2058862470090389	1.0	0.0009990009990009	0.008459357	0.0126510092688221	False	True	True	0.33183643	False
CLCA4	-0.3310014	-0.33311573	-0.4493069842457771	-0.2150644391775131	1.0	0.0009990009990009	0.05642883	0.0126510092688221	False	True	True	0.3310014	False
LINC00511	0.3304609	0.33902085	0.1465001925826072	0.5135799095034599	1.0	0.0009990009990009	-0.07500396	0.0126510092688221	False	True	False	0.3304609	False
STXBP6	0.3298581	0.3265909	0.1044832063838839	0.545106579363346	1.0	0.0009990009990009	-0.04569105	0.0126510092688221	False	True	False	0.3298581	False
BICD1	0.3296545	0.32565212	0.1602658558636903	0.5495380654931067	1.0	0.0009990009990009	-0.029206192	0.0126510092688221	False	True	False	0.3296545	False
CEACAM1	-0.32935274	-0.32475024	-0.48871745839715	-0.1652663022279739	1.0	0.0009990009990009	0.007820211	0.0126510092688221	False	True	True	0.32935274	False
GHITM	-0.32921726	-0.33107674	-0.4878196828067302	-0.1628824856132269	1.0	0.0009990009990009	0.07698636	0.0126510092688221	False	True	True	0.32921726	False
ARF3	-0.32750735	-0.32645434	-0.4604546464979648	-0.1872440725564957	1.0	0.0009990009990009	0.036105063	0.0126510092688221	False	True	True	0.32750735	False
UBB	-0.32683754	-0.32919565	-0.5536737158894539	-0.117466926202178	0.998	0.004	0.03476347	0.0286121842496285	False	True	True	0.32683754	False
PDLIM1	-0.32614437	-0.3235847	-0.4791290313005447	-0.1469048876315356	1.0	0.0009990009990009	0.054924957	0.0126510092688221	False	True	True	0.32614437	False
KLF4	-0.3260399	-0.3265062	-0.5031880393624306	-0.1274363104254008	0.999	0.002	0.044407222	0.015846696449565	False	True	True	0.3260399	False
SQOR	-0.32557386	-0.32644695	-0.4621870093047618	-0.186385440826416	1.0	0.0009990009990009	0.03753755	0.0126510092688221	False	True	True	0.32557386	False
AKR1B10	-0.32482627	-0.32776678	-0.4149191372096538	-0.2241312801837921	1.0	0.0009990009990009	-0.03196578	0.0126510092688221	False	True	False	0.32482627	False
ATOH8	0.32382143	0.32406738	0.1964976012706756	0.4525463156402111	1.0	0.0009990009990009	-0.0043751765	0.0126510092688221	False	True	False	0.32382143	False
GOLGA8A	0.32333964	0.3279712	0.088414653763175	0.5540517747402189	0.997	0.006	-0.058316387	0.0397382075471698	False	True	False	0.32333964	False
KRT8	-0.3231073	-0.31306	-0.5722805887460709	-0.0881049882620573	1.0	0.0009990009990009	-0.12820017	0.0126510092688221	False	True	False	0.3231073	False
CACNB2	0.32063282	0.3216058	0.1246685940772295	0.5158432140946387	1.0	0.0009990009990009	-0.017846113	0.0126510092688221	False	True	False	0.32063282	False
COX7C	-0.32006517	-0.31912065	-0.4759789265692234	-0.1697860419750214	1.0	0.0009990009990009	0.03902813	0.0126510092688221	False	True	True	0.32006517	False
MAP3K20	0.31922525	0.31350398	0.1243108557537198	0.5605333730578422	1.0	0.0009990009990009	-0.017620564	0.0126510092688221	False	True	False	0.31922525	False
VWA2	0.31740603	0.3182372	0.1794858854264021	0.4636076427996158	1.0	0.0009990009990009	-0.018177558	0.0126510092688221	False	True	False	0.31740603	False
CA4	-0.3149163	-0.3129808	-0.5331918522715569	-0.0879264570772648	0.996	0.008	0.07250635	0.049711229946524	False	True	True	0.3149163	False
PARP8	0.31479964	0.31833127	0.153595995157957	0.4987748011946677	1.0	0.0009990009990009	-0.077877045	0.0126510092688221	False	True	False	0.31479964	False
APOLD1	0.31464487	0.31266946	0.1509931318461895	0.4893966056406498	1.0	0.0009990009990009	-0.00058941584	0.0126510092688221	False	True	False	0.31464487	False
SDHD	-0.31356713	-0.3164457	-0.4657599046826363	-0.1469536375254393	1.0	0.0009990009990009	0.07754027	0.0126510092688221	False	True	True	0.31356713	False
MT-ND1	-0.3134927	-0.3218642	-0.7275382727384567	0.1179505582898854	0.938	0.124	-0.010660039	0.338783200908059	True	False	False	0.3134927	False
CCDC88B	0.3133873	0.31043196	0.1830981224775314	0.4537459231913089	1.0	0.0009990009990009	-0.021544425	0.0126510092688221	False	True	False	0.3133873	False
PCNX2	0.31218696	0.31251633	0.1557787895202636	0.4820125423371791	1.0	0.0009990009990009	-0.038159642	0.0126510092688221	False	True	False	0.31218696	False
TMEM171	-0.31175685	-0.3131211	-0.4211994089186192	-0.1740839585661888	1.0	0.0009990009990009	0.034166917	0.0126510092688221	False	True	True	0.31175685	False
MPC2	-0.3113274	-0.31253922	-0.440761461853981	-0.171229625120759	1.0	0.0009990009990009	0.038999178	0.0126510092688221	False	True	True	0.3113274	False
MAP3K5	0.31121665	0.3134699	0.1448481738567352	0.4999859176576134	1.0	0.0009990009990009	-0.10016336	0.0126510092688221	False	True	False	0.31121665	False
GCNT2	-0.31079924	-0.30985618	-0.4531275652348995	-0.1715745098888874	1.0	0.0009990009990009	-0.050878722	0.0126510092688221	False	True	False	0.31079924	False
LYZ	0.31073067	0.300484	0.0583808399736881	0.6829995542764663	1.0	0.0009990009990009	-0.029226236	0.0126510092688221	False	True	False	0.31073067	False
ARHGAP26	0.31070927	0.31827945	0.0629643243737518	0.5760181084275244	0.996	0.008	-0.12139872	0.049711229946524	False	True	False	0.31070927	False
FHIT	0.31064063	0.31327257	0.0863895405083894	0.532544918358326	0.996	0.008	-0.04746175	0.049711229946524	False	True	False	0.31064063	False
ATP5F1B	-0.31059974	-0.31424543	-0.4688002303242683	-0.1292465794831515	0.998	0.004	0.08820098	0.0286121842496285	False	True	True	0.31059974	False
COX5B	-0.31039008	-0.30772996	-0.5161814466118813	-0.1287918172776699	1.0	0.0009990009990009	0.03712026	0.0126510092688221	False	True	True	0.31039008	False
CUEDC1	0.3097238	0.31182194	0.1711313169449567	0.4544273555278778	1.0	0.0009990009990009	-0.026654461	0.0126510092688221	False	True	False	0.3097238	False
GPCPD1	0.30949864	0.31026012	0.1455917362123727	0.482895366102457	1.0	0.0009990009990009	-0.016054442	0.0126510092688221	False	True	False	0.30949864	False
PRUNE2	0.30943447	0.3121223	0.0974784592166543	0.5300471559166908	1.0	0.0009990009990009	-0.049347214	0.0126510092688221	False	True	False	0.30943447	False
LINC-PINT	0.30933768	0.3119679	0.1412875834852457	0.484682197868824	1.0	0.0009990009990009	-0.021425376	0.0126510092688221	False	True	False	0.30933768	False
LIPG	0.30908325	0.30304518	0.1423109509050846	0.5342265635728836	1.0	0.0009990009990009	-0.01260515	0.0126510092688221	False	True	False	0.30908325	False
ENSG00000266202	0.3090504	0.2943197	0.0127135095186531	0.9524673521518704	0.996	0.008	0.03277997	0.049711229946524	True	True	False	0.3090504	False
GATA2-AS1	0.3088358	0.30647594	0.1506226401776075	0.4815824761986732	1.0	0.0009990009990009	-0.037292596	0.0126510092688221	False	True	False	0.3088358	False
ARID3A	0.30841085	0.30858365	0.1776329286396503	0.4385750889778137	1.0	0.0009990009990009	-0.019803224	0.0126510092688221	False	True	False	0.30841085	False
IMMP2L	0.30786	0.3123995	0.0965646892786026	0.5378891676664352	0.998	0.004	-0.048903596	0.0286121842496285	False	True	False	0.30786	False
TSPAN3	-0.30704856	-0.30959713	-0.5455763548612594	0.0166456339880822	0.971	0.058	0.006387001	0.2081674299712429	False	False	False	0.30704856	False
MT2A	-0.30562398	-0.3058057	-0.5307500422000885	-0.0809967033565045	0.998	0.004	0.073491216	0.0286121842496285	False	True	True	0.30562398	False
UGDH	-0.30538744	-0.30582857	-0.458667778968811	-0.145139953866601	1.0	0.0009990009990009	0.011944218	0.0126510092688221	False	True	True	0.30538744	False
NFIA	0.30468133	0.30701017	0.0736453082412481	0.5456486567854881	0.997	0.006	-0.05702363	0.0397382075471698	False	True	False	0.30468133	False
CD24	-0.3044167	-0.30731675	-0.5301093459129333	-0.0645261455327272	0.992	0.016	0.09074877	0.0843372438604724	False	True	True	0.3044167	False
MPC1	-0.30424747	-0.30711848	-0.4531752273440361	-0.1301306553184986	0.999	0.002	0.011982832	0.015846696449565	False	True	True	0.30424747	False
RAB11FIP3	0.30393988	0.29997373	0.1588497031480074	0.4914879791438579	1.0	0.0009990009990009	-0.03423901	0.0126510092688221	False	True	False	0.30393988	False
ATP5PO	-0.30379567	-0.3067314	-0.4706416994333267	-0.1391769334673883	1.0	0.0009990009990009	0.089205615	0.0126510092688221	False	True	True	0.30379567	False
ANPEP	-0.30354464	-0.32245815	-0.5579532399773598	0.0638826809823513	0.958	0.084	-0.06840534	0.263953002610966	False	False	False	0.30354464	False
RHOA	-0.30353004	-0.30320036	-0.5299623295664787	-0.0846805637702345	0.994	0.012	0.09468172	0.0678597080046987	False	True	True	0.30353004	False
MLPH	0.30325148	0.30729824	0.146263263002038	0.4691551022231578	1.0	0.0009990009990009	-0.12822321	0.0126510092688221	False	True	False	0.30325148	False
ACTN1	0.30301893	0.30348647	0.1337599821388721	0.4767725318670273	0.999	0.002	-0.014540079	0.015846696449565	False	True	False	0.30301893	False
ACTG1	-0.3022556	-0.30263013	-0.5115337938070297	-0.0796828469261527	0.997	0.006	0.051605117	0.0397382075471698	False	True	True	0.3022556	False
KCNN4	0.3013088	0.30271226	0.1464952137321233	0.4710164479911327	1.0	0.0009990009990009	-0.05209693	0.0126510092688221	False	True	False	0.3013088	False
RBM6	0.30099124	0.30663997	0.0839590361341834	0.5261164769530295	0.997	0.006	-0.100502886	0.0397382075471698	False	True	False	0.30099124	False
PLEKHS1	0.30087507	0.28992936	0.1069385657086968	0.5665327504277229	1.0	0.0009990009990009	-0.008217844	0.0126510092688221	False	True	False	0.30087507	False
DDB2	0.30038482	0.29996675	0.1608713805675506	0.4436974816024303	1.0	0.0009990009990009	-0.029243702	0.0126510092688221	False	True	False	0.30038482	False
RARG	0.30033165	0.30029064	0.1872681271284818	0.4172235444188117	1.0	0.0009990009990009	-0.01637885	0.0126510092688221	False	True	False	0.30033165	False
STAT3	0.30030832	0.30154645	0.1101103156805038	0.5138386905193328	1.0	0.0009990009990009	-0.07787417	0.0126510092688221	False	True	False	0.30030832	False
SDCBP2	-0.30007213	-0.29565972	-0.4717470474541187	-0.1256007503718137	1.0	0.0009990009990009	-0.044579543	0.0126510092688221	False	True	False	0.30007213	False
B4GALNT2	-0.2995247	-0.29908165	-0.4748105928301811	-0.1304539676755667	0.999	0.002	-0.014971034	0.015846696449565	False	True	False	0.2995247	False
STBD1	-0.2994415	-0.30052972	-0.4088491827249527	-0.1977147828787566	1.0	0.0009990009990009	0.015455652	0.0126510092688221	False	True	True	0.2994415	False
ECM1	0.29862994	0.28132772	0.0885737380012869	0.6137430593371391	1.0	0.0009990009990009	-0.033917964	0.0126510092688221	False	True	False	0.29862994	False
ITM2B	-0.2984365	-0.3011315	-0.491153772175312	-0.0661668054759505	0.994	0.012	0.07900261	0.0678597080046987	False	True	True	0.2984365	False
ETNK1	-0.29831177	-0.299436	-0.492543076723814	-0.1195698739960789	1.0	0.0009990009990009	0.01575387	0.0126510092688221	False	True	True	0.29831177	False
PTPRG	0.29830602	0.30004638	0.0774148594588041	0.5332919597625733	0.997	0.006	-0.05582539	0.0397382075471698	False	True	False	0.29830602	False
SERPINB5	0.297776	0.29162443	0.0992320051416754	0.529203201830387	1.0	0.0009990009990009	-0.09871012	0.0126510092688221	False	True	False	0.297776	False
DBI	-0.29755336	-0.2973541	-0.4622138172388076	-0.1156306315213442	0.998	0.004	0.01958365	0.0286121842496285	False	True	True	0.29755336	False
ATP5MG	-0.2975394	-0.29847896	-0.4418045878410339	-0.1555449888110161	1.0	0.0009990009990009	0.03099282	0.0126510092688221	False	True	True	0.2975394	False
CKMT1A	-0.29710445	-0.29621166	-0.467394745349884	-0.1487104710191488	1.0	0.0009990009990009	0.020474402	0.0126510092688221	False	True	True	0.29710445	False
YAP1	0.29670644	0.2955045	0.1320012271404266	0.4753569588065147	1.0	0.0009990009990009	-0.045797825	0.0126510092688221	False	True	False	0.29670644	False
TMC5	0.29580295	0.30328393	0.1297014568001032	0.4898386254906654	1.0	0.0009990009990009	-0.10124606	0.0126510092688221	False	True	False	0.29580295	False
TRIM2	0.29566386	0.29997241	0.0749282663688063	0.5439641743898391	0.996	0.008	-0.07187876	0.049711229946524	False	True	False	0.29566386	False
HSD17B2	-0.2953255	-0.29325432	-0.4383112788200378	-0.1555982641875745	0.999	0.002	-0.017729811	0.015846696449565	False	True	False	0.2953255	False
COX4I1	-0.29499432	-0.2930454	-0.517455966770649	-0.0975641725584865	0.998	0.004	0.023106864	0.0286121842496285	False	True	True	0.29499432	False
ASRGL1	0.2941946	0.29677594	0.1237211061641574	0.4767508678138256	1.0	0.0009990009990009	-0.06108872	0.0126510092688221	False	True	False	0.2941946	False
TEAD1	0.294173	0.29863662	0.1436146844178438	0.4408922597765922	1.0	0.0009990009990009	-0.026820986	0.0126510092688221	False	True	False	0.294173	False
ABR	0.29409227	0.30275375	0.0390835084952414	0.5640445977449415	0.988	0.024	-0.10290691	0.1129699678726079	False	True	False	0.29409227	False
CCND3	0.29383397	0.29543632	0.2085349507629871	0.3996902607381343	1.0	0.0009990009990009	-0.039551146	0.0126510092688221	False	True	False	0.29383397	False
DYNLL1	-0.29383147	-0.2956741	-0.4380434796214104	-0.1202165622264147	0.997	0.006	0.010483992	0.0397382075471698	False	True	True	0.29383147	False
HSD11B2	-0.2933066	-0.2917397	-0.5487325429916382	-0.0608630509115755	0.994	0.012	-0.022540871	0.0678597080046987	False	True	False	0.2933066	False
RASAL1	0.2927701	0.29341185	0.1793227691203355	0.4182583838701248	1.0	0.0009990009990009	-0.034190748	0.0126510092688221	False	True	False	0.2927701	False
ENSG00000280441	0.2920753	0.30347764	0.0421401696279645	0.5461053922772406	0.99	0.02	-0.100765124	0.0994334611979935	True	True	False	0.2920753	False
CD81	0.29187548	0.29135513	0.112348616681993	0.4833281844854354	0.999	0.002	-0.022762801	0.015846696449565	False	True	False	0.29187548	False
RPL12	0.29173887	0.28830588	0.0633842820301651	0.5526234105229377	0.994	0.012	-0.06928468	0.0678597080046987	True	True	False	0.29173887	False
LAMB1	0.29126924	0.28855366	0.117309458181262	0.4941282138228416	1.0	0.0009990009990009	-0.027973993	0.0126510092688221	False	True	False	0.29126924	False
SH3PXD2B	0.29122525	0.29421568	0.1482963964343071	0.4326830372214317	1.0	0.0009990009990009	-0.005506756	0.0126510092688221	False	True	False	0.29122525	False
PGM2L1	0.29046372	0.292553	0.1751596830785274	0.4187594696879387	1.0	0.0009990009990009	-0.009627267	0.0126510092688221	False	True	False	0.29046372	False
SLC4A4	-0.29043224	-0.2892764	-0.5257870569825173	-0.0295716026797891	0.985	0.03	-0.046670996	0.1312738605375925	False	True	False	0.29043224	False
TSPAN7	-0.28988668	-0.2942366	-0.3973800413310527	-0.1395607337355613	1.0	0.0009990009990009	0.07236084	0.0126510092688221	False	True	True	0.28988668	False
NXPE4	-0.28937393	-0.29180276	-0.4217059284448624	-0.1417447835206985	1.0	0.0009990009990009	0.051303912	0.0126510092688221	False	True	True	0.28937393	False
GPA33	-0.28909194	-0.28511116	-0.4822239890694618	-0.0801430253311995	0.992	0.016	-0.018728958	0.0843372438604724	False	True	False	0.28909194	False
MID1	0.2888099	0.29217926	0.0919769005849957	0.5056799843907356	1.0	0.0009990009990009	-0.053630743	0.0126510092688221	False	True	False	0.2888099	False
HINT1	-0.2884447	-0.29045674	-0.4290423780679703	-0.1452212136238813	1.0	0.0009990009990009	0.060021427	0.0126510092688221	False	True	True	0.2884447	False
