gene	module	expected_direction	protein_gene_present	n_normal	n_adenoma	normal_detection_fraction	adenoma_detection_fraction	median_log2_normal	median_log2_adenoma	adenoma_minus_normal_log2_median	standardized_mean_difference	auc_adenoma_greater_than_normal	mann_whitney_u	p_value	age_sex_adjusted_log2_effect	age_sex_adjusted_ci_low	age_sex_adjusted_ci_high	age_sex_adjusted_p	q_value_bh_candidates	age_sex_adjusted_q_bh_candidates	pxd017269_protein_group_present	protein_accessions	n_samples	n_detected	pxd017269_detection_fraction	median_log2_intensity_detected	archival_group_kruskal_p	archival_group_kruskal_q_bh_candidates	pxd046999_detected	enriched_in_metachronous_crc_group	enriched_in_metachronous_hda_group	enriched_in_non_metachronous_group	directionally_concordant_pxd002137
SAFB2	M03	1	True	7	16	0.875	1.0	10.323073424032177	14.055504505840059	3.7324310818078814	1.7417951348505352	0.8839285714285714	99.0	0.002675836300819475	2.8430727088291574	1.2613378108036517	4.424807606854663	0.0004268256639798015	0.01796346537543595	0.004354756192963357	True	Q14151	118	97	0.8220338983050848	15.7212495803833	0.6336603426765898	0.7557406039761484	True	False	True	False	True
NAA25	M03	1	True	8	16	1.0	1.0	11.333282245468531	12.756131038018609	1.4228487925500772	1.4317545463006665	0.859375	110.0	0.003562343042757634	1.4242748476061062	0.3273013836258609	2.5212483115863513	0.010935480602654066	0.021544317299030544	0.056064876345159664	True	Q14CX7;Q14CX7-2	118	118	1.0	14.08228969573975	0.0011254571338571596	0.011533339361318532	True	False	False	False	True
IRF3	M02	1	True	6	16	0.75	1.0	13.165981988313082	12.785454957768671	-0.3805270305444104	-0.5863772870675338	0.3541666666666667	34.0	0.3291383539061557	-0.9089547886415383	-2.882611892413109	1.0647023151300323	0.3667124705116689	0.5196090136042477	0.5942870696260344	True	M0QXC8;M0QYT9;M0QZB7;M0QZB8;M0R0X9;M0R205;Q14653;Q14653-4	118	95	0.8050847457627118	14.1872797012329	0.7225360255640223	0.8203237638937521	False	False	False	False	False
SOD2	M05	-1	True	8	16	1.0	1.0	19.638488683784754	19.74491389893275	0.10642521514799697	0.23556675834833704	0.6171875	79.0	0.3826038008296723	-0.03825444729826444	-0.4590377653267519	0.382528870730223	0.8585775710991401	0.5677792082677591	0.9330119323586198	True	A0A0C4DFU2;P04179;P04179-4	118	118	1.0	17.1963300704956	0.17966934707537258	0.33085310566056264	True	False	False	True	False
VDAC3	M04	-1	True	8	16	1.0	1.0	17.079824879616456	17.482311394851802	0.4024865152353456	0.5288122253164964	0.6640625	85.0	0.2143932255656579	0.1641919119741262	-0.30438687740194487	0.6327707013501973	0.49222178774272785	0.3892680530413988	0.7083793777276554	True	Q9Y277	118	115	0.9745762711864406	14.7828197479248	0.12786221275134851	0.26488414542201877	True	False	False	False	False
HNRNPUL2	M04	-1	True	8	16	1.0	1.0	17.50080178406411	18.10009081701647	0.5992890329523597	1.3310303201151266	0.8125	104.0	0.013120843649851593	0.5249759334442251	0.03880798518659667	1.0111438817018534	0.03430939038787379	0.05485079492758798	0.12573286143336565	True	Q1KMD3	118	118	1.0	17.90028953552245	0.13856485893224124	0.2778733618753963	True	False	False	False	False
C19orf25	M03	1	True	7	16	0.875	1.0	11.866013313610193	13.078653807189413	1.2126404935792205	0.6467103026516917	0.5892857142857143	66.0	0.5345880395012177	1.140653859502227	-1.6364376597139763	3.9177453787184304	0.42080268026042855	0.7047896917148686	0.6467893048447327	True	Q9UFG5	118	92	0.7796610169491526	14.50844526290895	0.11046178602931557	0.23878619497107575	False	False	False	False	False
CHUK	M05	-1	True	5	10	0.625	0.625	8.653201033509403	9.035462536298116	0.3822615027887135	-0.09744227049857487	0.54	27.0	0.8591408591408591	-0.21279647519828693	-2.0075452387710273	1.5819522883744535	0.8162386798508484	0.9415634332356517	0.9165151684906602	True	O15111	118	80	0.6779661016949152	12.30681991577145	0.06663806869754252	0.17231048055550682	False	False	False	False	False
RAD54L2	M06	1	True	1	6	0.125	0.375	9.79602290771232	8.462433729542159	-1.3335891781701612		0.0	0.0	0.2857142857142857					0.4764238671257654		False		118	0	0.0				False	False	False	False	False
LUC7L	M03	1	True	8	15	1.0	0.9375	9.270764061821996	11.137936461337157	1.8671723995151606	1.0480350188565246	0.775	93.0	0.033717168997825876	1.7036901291559206	0.31769830733132975	3.0896819509805113	0.01598627617297951	0.10666296731042994	0.07403336696931641	True	Q9NQ29;Q9NQ29-2	118	118	1.0	15.80388498306275	0.1845001421305921	0.33683983182789645	True	False	False	False	True
MIA2	M05	-1	True	8	16	1.0	1.0	12.00654836761283	13.34697081996254	1.34042245234971	1.9697983908748942	0.90625	116.0	0.0007015912252148623	1.2077862537617976	0.26019443857756763	2.1553780689460273	0.012484667613549829	0.0068089531886634126	0.06254553709822434	True	G3V599;O15320;O15320-10;O15320-3;O15320-4;O15320-5;O15320-6;O15320-8;Q96PC5	118	117	0.9915254237288136	14.9942398071289	0.0002738750582528438	0.004431427641404748	True	True	False	False	False
WBP11	M05	-1	True	8	16	1.0	1.0	13.896100952154601	14.986485425661865	1.0903844735072639	1.6953642732166883	0.90625	116.0	0.0007015912252148623	0.9224124815001783	0.25695059753542226	1.5878743654649343	0.006592588488897515	0.0068089531886634126	0.03841715227590943	True	Q9Y2W2	118	118	1.0	15.385085105896	0.2964029486511728	0.45677322266309067	True	False	False	False	False
SMYD4	M03	1	True	0	4	0.0	0.25		7.258830411370572												False		118	0	0.0				False	False	False	False	False
TFDP1	M04	-1	True	5	13	0.625	0.8125	10.810683206340608	11.556651258547989	0.745968052207381	0.2551911919063232	0.6307692307692307	41.0	0.44304388422035484	0.47774967609786856	-1.1414204781877633	2.0969198303835004	0.5630590686413518	0.6332208883830904	0.7607355889825179	False		118	0	0.0				False	False	False	False	False
MUC20	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
PRR5	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
NFU1	M05	-1	True	8	16	1.0	1.0	14.95973856006875	15.678977684118372	0.7192391240496221	0.5936657547038635	0.7109375	91.0	0.10563842761985177	0.18742829147299034	-0.6645384000131891	1.0393949829591698	0.6663360417597599	0.24018688795391316	0.8275111091657773	True	Q9UMS0;Q9UMS0-3	118	117	0.9915254237288136	15.7182598114014	0.00010376255674394484	0.002187905212318292	True	False	False	False	False
SAR1B	M05	-1	True	8	14	1.0	0.875	14.912455208875649	13.234093569155728	-1.6783616397199204	-0.8837407994291187	0.25892857142857145	29.0	0.06982518685305063	-2.0093839220468515	-3.7279017693628695	-0.29086607473083315	0.02192320344109479	0.17883601078819217	0.0921163053111366	True	Q9Y6B6	118	118	1.0	16.770750045776353	0.48520856637187415	0.6354348785110403	True	True	True	False	True
RPRD2	M03	1	True	7	16	0.875	1.0	9.724153802917808	11.79581209607946	2.0716582931616525	1.757507795406232	0.9285714285714286	104.0	0.0005384304751648943	2.2739806241357954	0.8359442707676519	3.712016977503939	0.0019397209434470646	0.0056058109597864	0.014564506154831137	True	Q5VT52;Q5VT52-3	118	118	1.0	13.533529758453401	0.010417045166422119	0.05089983793386256	True	False	False	False	True
EIF2B1	M04	-1	True	8	16	1.0	1.0	14.048414437391223	14.857452530781817	0.8090380933905941	1.030464296173972	0.78125	100.0	0.027375654512550463	0.5541834575079089	-0.1829340946863709	1.2913010097021886	0.14060277438053329	0.09218618561544628	0.3312311404437171	True	Q14232	118	117	0.9915254237288136	14.1725902557373	0.030365542498666416	0.10418395573997653	True	False	False	False	False
EMC8	M04	-1	True	8	15	1.0	0.9375	13.54648413169941	14.854305557182677	1.307821425483267	0.42386954059099685	0.6916666666666667	83.0	0.1492757702207157	0.5948461402144307	-1.3958684559413084	2.58556073637017	0.5581056734938692	0.3105898832646362	0.7577204845670856	True	O43402	118	118	1.0	14.44803476333615	0.00023879321313280963	0.003911791711088916	True	False	False	False	False
ILRUN	M03	1	True	8	14	1.0	0.875	10.734644328730493	11.751487537185788	1.0168432084552954	0.6606881447623243	0.7410714285714286	83.0	0.06982518685305063	1.005718922118572	-0.3769712889612622	2.3884091331984063	0.15398180991756796	0.17883601078819217	0.3519867514296388	False		118	0	0.0				False	False	False	False	False
MYO1F	M03	1	True	8	14	1.0	0.875	12.00926405388733	10.625818050912716	-1.3834460029746136	-1.3082472268301804	0.19642857142857142	22.0	0.019651624605184975	-1.3201675279766387	-2.418568045674065	-0.22176701027921242	0.01848880643089924	0.07405938711461463	0.08193235865698639	True	O00160	118	94	0.7966101694915254	12.9754147529602	0.7975639810917793	0.8702377168571194	False	False	False	False	False
RLF	M03	1	True	0	10	0.0	0.625		7.129633675851254												False		118	0	0.0				False	False	False	False	False
PGAM5	M02	1	True	8	16	1.0	1.0	16.593574039583693	16.835418950908142	0.24184491132444919	0.7208557188322483	0.59375	76.0	0.4895774272540997	0.5271952963374191	-0.4927897056231676	1.5471802982980059	0.31104190415391875	0.6703174066740767	0.5431745748606148	True	Q96HS1	118	118	1.0	15.6535053253174	0.02264837135613325	0.08615501264870018	True	False	False	False	False
IWS1	M04	-1	True	8	16	1.0	1.0	10.856600598593971	12.409909218799282	1.5533086202053106	1.45347698682591	0.8671875	111.0	0.00278461013418612	1.3099473638824344	0.4971485354980876	2.1227461922667814	0.0015843306312175735	0.01796346537543595	0.012286564061790827	True	Q96ST2;Q96ST2-2;Q96ST2-3	118	102	0.864406779661017	14.99293994903565	0.8819051797248262	0.9318863830500214	True	False	False	False	False
ANO9	M02	1	True	5	12	0.625	0.75	11.246763410705482	10.79014091344943	-0.45662249725605086	-0.1709911186797254	0.48333333333333334	29.0	0.9592760180995473	-0.05733881384117833	-1.0439838285506002	0.9293062008682437	0.9093145404112418	1.0	0.9572647854794191	False		118	0	0.0				False	False	False	False	False
CARS1	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
ID1	M04	-1	True	0	4	0.0	0.25		11.935263921693561												False		118	0	0.0				False	False	False	False	False
RPS25	M02	1	False	0	0	0.0	0.0														True	P62851	118	118	1.0	20.3441400527954	0.30132880541355855	0.4618528039708085	True	False	False	True	False
PRMT7	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
NOL11	M10	-1	True	8	16	1.0	1.0	9.157240661336743	13.378692030739852	4.221451369403109	4.677109660874314	1.0	128.0	2.719345834166133e-06	3.968660210465841	2.9932256375626536	4.944094783369029	1.53217425076233e-15	0.00022366619486016443	4.705307124091115e-13	True	Q9H8H0	118	91	0.7711864406779662	14.3917102813721	0.07140823255292301	0.17972906369906436	True	False	False	False	False
SENP3	M02	1	True	3	16	0.375	1.0	10.737166266697376	12.429503125610184	1.6923368589128085	1.381779692223986	0.7916666666666666	38.0	0.13828689370485037	1.236480266814672	-0.8864027338683464	3.3593632674976903	0.25362550405249795	0.2923932392602556	0.48230848225539136	True	Q9H4L4	118	113	0.9576271186440678	15.5248498916626	0.08857486718739149	0.20814359337401947	True	False	False	False	False
MIR194-2HG	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
IVNS1ABP	M05	-1	True	8	15	1.0	0.9375	13.18111606179826	12.382993963417555	-0.7981220983807056	-0.2350543526780191	0.3416666666666667	41.0	0.23820245801669948	-0.1004104882903274	-1.66747827963878	1.4666573030581251	0.9000600673573081	0.41870168302056854	0.9528040216664231	True	Q9Y6Y0	118	34	0.288135593220339	13.649445056915251	0.7927162014619997	0.8700843202723886	False	False	False	False	False
INPP5B	M03	1	True	3	14	0.375	0.875	7.725663796314843	9.27738714198224	1.551723345667397	2.0383384312521855	0.9523809523809523	40.0	0.011764705882352941	1.5425337864545063	-0.004083188236670532	3.0891507611456834	0.05060791767193153	0.051063169331056965	0.16568967502185686	False		118	0	0.0				False	False	False	False	True
EIF2A	M05	-1	True	8	16	1.0	1.0	14.840440593126608	15.242731702244726	0.40229110911811716	0.9097260339951644	0.734375	94.0	0.07022982551317455	0.580287222281088	-0.29408235543873373	1.4546568000009097	0.19334175929010466	0.17883601078819217	0.40529183807502484	True	Q9BY44;Q9BY44-3	118	118	1.0	16.08632469177245	0.053066129157591756	0.14816690643607394	True	False	False	False	False
SNX7	M05	-1	True	8	16	1.0	1.0	14.753496969410541	15.12484604137161	0.3713490719610686	0.1888774709297276	0.6171875	79.0	0.3826038008296723	-0.02171351924788023	-0.7767793177492375	0.733352279253477	0.955052692883688	0.5677792082677591	0.9809253578079619	True	Q9UNH6;Q9UNH6-3	118	117	0.9915254237288136	14.3098802566528	0.2199682381722338	0.3771264289050881	True	False	False	False	False
TYW1B	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
JRK	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
NXF1	M02	1	True	8	16	1.0	1.0	12.474188508346689	13.72458593693008	1.2503974285833905	3.2353414694608253	1.0	128.0	2.719345834166133e-06	1.477918484847607	0.8790592341888942	2.0767777355063197	1.3183024659764372e-06	0.00022366619486016443	3.7836512831903166e-05	True	Q9UBU9	118	118	1.0	15.026309967041	0.009696225495226031	0.04906982688119745	True	False	False	False	True
ZNF444	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
VPS26C	M04	-1	True	8	16	1.0	1.0	13.039988064091611	13.617740746045175	0.5777526819535641	0.6277638313407813	0.65625	84.0	0.23814127273543073	0.8550873318877379	-0.7371690583508961	2.447343722126372	0.29254414126227724	0.41870168302056854	0.5256368074780025	False		118	0	0.0				False	False	False	False	False
APP	M04	-1	True	8	16	1.0	1.0	13.049993941114138	14.180120653706245	1.1301267125921068	1.822008471745551	0.90625	116.0	0.0007015912252148623	0.9126670742924317	0.31593617078261027	1.509397977802253	0.0027206364640696055	0.0068089531886634126	0.01898880586626763	True	E9PG40;P05067	118	118	1.0	14.491224765777599	0.06814817918733933	0.17430680488891664	True	False	False	False	False
PI4KA	M03	1	True	8	16	1.0	1.0	9.91273820501387	10.444333688682441	0.5315954836685712	0.2075607001630947	0.6640625	85.0	0.2143932255656579	0.34092454828666124	-0.7701097709171703	1.4519588674904926	0.5475593365300843	0.3892680530413988	0.7516897641053928	True	P42356	118	89	0.7542372881355932	13.8030996322632	0.4959371825422386	0.6453103651628578	True	False	False	False	False
NDEL1	M04	-1	True	4	12	0.5	0.75	10.165856492734079	10.407661674586315	0.24180518185223576	-0.08198962186586103	0.5	24.0	1.0	0.2872633422297335	-0.9885702761359529	1.56309696059542	0.6589955826910368	1.0	0.8253570287292715	False		118	0	0.0				False	False	False	False	False
INTS3	M03	1	False	0	0	0.0	0.0														True	Q68E01;Q68E01-2	118	45	0.3813559322033898	12.6943197250366	0.6338727648734315	0.7557406039761484	False	False	False	False	False
CADM2	M04	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CSNK1G2	M02	1	False	0	0	0.0	0.0														True	P78368;Q9Y6M4;Q9Y6M4-2;Q9Y6M4-3;Q9Y6M4-4	118	29	0.2457627118644068	12.1671695709229	0.22252249800939278	0.3808144682117265	False	False	False	False	False
APOBR	M02	1	True	8	16	1.0	1.0	16.39489649451901	15.577759014053772	-0.817137480465238	-1.3604632244226607	0.109375	14.0	0.0012590571212189195	-0.8468783794168682	-1.3927372338498492	-0.3010195249838872	0.002359454529016325	0.010127867796602066	0.016890174495592387	True	Q0VD83;Q0VD83-4	118	118	1.0	15.384729862213149	7.152804370463327e-05	0.001762699790077658	True	False	False	False	False
TMEM117	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
NGEF	M03	1	True	8	16	1.0	1.0	11.293126295275233	12.54092794466741	1.2478016493921764	0.9203222151262259	0.7734375	99.0	0.032428199072431135	0.665119006397149	-0.48433925335669237	1.8145772661509905	0.25674943441666265	0.10378285500807241	0.4855866872002112	False		118	0	0.0				False	False	False	False	False
SLC12A9	M02	1	True	7	13	0.875	0.8125	10.945737846249143	11.691974909247715	0.7462370629985724	0.8595087150878801	0.7362637362637363	67.0	0.09680082559339526	0.32850836991963916	-0.7273213954873552	1.3843381353266335	0.5419820138603331	0.2273195690237476	0.7473851659475002	True	Q9BXP2	118	117	0.9915254237288136	13.7358798980713	0.03489500041531432	0.11340875134977153	False	False	False	False	False
FMR1	M05	-1	True	8	16	1.0	1.0	12.378273084306162	12.918718190909544	0.5404451066033822	0.4472146846551152	0.671875	86.0	0.19235564692557555	0.5069634591233242	-0.5436423204370603	1.5575692386837088	0.34426654470909934	0.3618353792939643	0.576468134570144	True	Q06787;Q06787-3;Q06787-5	118	118	1.0	15.15743017196655	0.20472893110449822	0.35881372340763634	True	False	False	False	False
YEATS2	M03	1	True	4	14	0.5	0.875	10.20151952814886	8.996953386020909	-1.2045661421279519	-0.5758683457158643	0.39285714285714285	22.0	0.5738562091503268	-1.56217271528056	-5.919354973571499	2.7950095430103796	0.4822412560975502	0.7346252638539202	0.6995573441074996	False		118	0	0.0				False	False	False	False	False
SRPK2	M03	1	True	8	16	1.0	1.0	10.977414721865703	11.240628892885663	0.2632141710199605	0.15735296595755668	0.5390625	69.0	0.7874627279661603	-0.04883557670440186	-1.989150859738357	1.8914797063295534	0.9606562222922779	0.889987074891332	0.9830640648649068	True	P78362;P78362-2	118	34	0.288135593220339	13.6502752304077	0.5900659265536556	0.7229774474072893	False	False	False	False	False
MAPK9	M04	-1	True	8	16	1.0	1.0	12.839949622963132	13.514778891696125	0.6748292687329922	0.7826291615386177	0.8046875	103.0	0.015905453784037713	0.7841226655635758	0.09883365591854765	1.469411675208604	0.02492044930405342	0.06346054410100259	0.10086491151947426	True	P45984;P45984-2;P45984-3;P45984-4	118	79	0.6694915254237288	13.8041000366211	0.46153001488205214	0.6112037673718391	False	False	False	False	False
INTS15	M02	1	True	4	9	0.5	0.5625	9.747230135778409	10.444266576181626	0.6970364404032168	0.9645015922822501	0.8611111111111112	31.0	0.050349650349650346	1.1656087983129773	-0.3727380379650056	2.70395563459096	0.1375255354330749	0.14492594020153074	0.325442409733094	False		118	0	0.0				False	False	False	False	False
NDUFA4	M04	-1	True	8	16	1.0	1.0	18.92601642914102	19.702583501942534	0.7765670728015159	0.6504222981041674	0.65625	84.0	0.23814127273543073	0.5004722741726336	-0.46208828350616793	1.4630328318514352	0.3081741517451456	0.41870168302056854	0.5411108176154044	True	O00483	118	118	1.0	16.06681537628175	0.001040965567815691	0.010941128264086317	True	False	False	False	False
NFX1	M03	1	True	8	16	1.0	1.0	9.09557298269608	10.976137546132676	1.8805645634365966	0.772184450019464	0.75	96.0	0.052314775157688065	1.2450178446544262	0.0784353205581636	2.4116003687506886	0.03646156490115777	0.14598440226360793	0.13157869073026499	False		118	0	0.0				False	False	False	False	True
NPIPA6	M06	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
SF3B5	M04	-1	True	8	16	1.0	1.0	13.873540380599731	15.362261225293363	1.4887208446936313	1.3469561503320713	0.828125	106.0	0.008748135548512451	1.1920370597146752	0.11294617443650323	2.2711279449928474	0.030379316363276718	0.040594310232166385	0.11432474959245209	True	Q9BWJ5	118	118	1.0	14.30083990097045	0.2508304490295099	0.41012821327284227	False	False	False	False	False
