group_id	donor_id	carrier_group	study_id	n_cells_sampled	M02	M03	M04	M05	M06	M09	M10
GarridoTrigo_2023_Nat_Commun.HC6__normal_epithelial	GarridoTrigo_2023_Nat_Commun.HC6	normal_epithelial	GarridoTrigo_2023_Nat_Commun	54	-0.31857944513148806	0.3826245394752634	0.3788829732249644	0.2365393613653909	0.1551589545439464	0.5455299711470822	0.12991835925532558
Giguelay_2022_Theranostics.P2__metastasis_cancer	Giguelay_2022_Theranostics.P2	metastasis_cancer	Giguelay_2022_Theranostics	80	0.04530584801390731	-0.26308712807424145	-0.1394483011127524	-0.1753395606059693	-0.2227247499776087	-0.2795704614664746	-0.16394808806364472
Giguelay_2022_Theranostics.P5__metastasis_cancer	Giguelay_2022_Theranostics.P5	metastasis_cancer	Giguelay_2022_Theranostics	2	-0.1163427930627184	-0.34618031762805607	0.036705978816769375	-0.020088736267187202	-0.3351977233394016	-0.06626143216650468	-0.08986691021598257
Giguelay_2022_Theranostics.P1__metastasis_cancer	Giguelay_2022_Theranostics.P1	metastasis_cancer	Giguelay_2022_Theranostics	111	0.06500727253923734	-0.3871469299133923	-0.20947977108883206	-0.08836024708599942	-0.3233352873589024	-0.28749223654213235	-0.11943070356201108
Giguelay_2022_Theranostics.P3__metastasis_epithelial	Giguelay_2022_Theranostics.P3	metastasis_epithelial	Giguelay_2022_Theranostics	7	-0.014776517972038558	-0.09138619523003878	-0.13882257227838787	-0.38727907933048816	-0.1730800051294089	-0.6769219968304934	-0.20888205693710823
Giguelay_2022_Theranostics.P3__metastasis_cancer	Giguelay_2022_Theranostics.P3	metastasis_cancer	Giguelay_2022_Theranostics	59	0.067551540272311	-0.23984117283181589	-0.17739799882440785	-0.26074141937987855	-0.19048394531855498	-0.48828396717540434	-0.2956609494508422
Giguelay_2022_Theranostics.P4__metastasis_cancer	Giguelay_2022_Theranostics.P4	metastasis_cancer	Giguelay_2022_Theranostics	228	0.057137506874924436	-0.15209070928980922	-0.16069025651525468	-0.2808322689346165	-0.11886686701784668	-0.328511412765771	-0.20665018688639708
Guo_2022_JCI_Insight.Left_CRC1__tumor_cancer	Guo_2022_JCI_Insight.Left_CRC1	tumor_cancer	Guo_2022_JCI_Insight	29	-0.08025917808793254	-0.025708826343282667	0.11667176910445805	0.06899924800652266	-0.07382738736237167	-0.08163671356546874	0.1702104527722013
Guo_2022_JCI_Insight.Left_CRC2__tumor_epithelial	Guo_2022_JCI_Insight.Left_CRC2	tumor_epithelial	Guo_2022_JCI_Insight	3	-0.28439690059403466	0.5938156935588377	0.7378967025942005	0.4047077224243006	0.5630673224729181	0.5391222371475652	0.5644329815586863
Guo_2022_JCI_Insight.Left_CRC2__tumor_cancer	Guo_2022_JCI_Insight.Left_CRC2	tumor_cancer	Guo_2022_JCI_Insight	59	0.005670385496489769	0.5882803870916872	0.11678358918836995	-0.07084161274847811	0.42471674292390094	0.16752357238753784	-0.2133722171714719
Guo_2022_JCI_Insight.Left_CRC3__tumor_cancer	Guo_2022_JCI_Insight.Left_CRC3	tumor_cancer	Guo_2022_JCI_Insight	8	-0.061565724542920315	0.009375975802786186	0.06663546962425035	0.08813973633594474	-0.10915656017837481	0.010988119211433237	-0.14442726426906943
Guo_2022_JCI_Insight.Right_CRC1__tumor_cancer	Guo_2022_JCI_Insight.Right_CRC1	tumor_cancer	Guo_2022_JCI_Insight	11	-0.0656677487366655	0.10243100991284486	-0.06401751566160774	-0.05830693840687998	-0.05742855204514723	0.13492819169962714	-0.1013960347948477
Guo_2022_JCI_Insight.Right_CRC1__tumor_epithelial	Guo_2022_JCI_Insight.Right_CRC1	tumor_epithelial	Guo_2022_JCI_Insight	8	-0.2256200465384291	1.369619039482541	0.501334566991858	-0.026635969376684512	0.6752705254686246	0.28214806267628945	0.40538112252216396
Guo_2022_JCI_Insight.Right_CRC2__tumor_cancer	Guo_2022_JCI_Insight.Right_CRC2	tumor_cancer	Guo_2022_JCI_Insight	15	-0.04762878320884925	-0.0802981623766682	-0.09400752074463584	-0.0758000191052643	-0.20273851733717738	-0.04435114984066539	-0.07043949005672709
Guo_2022_JCI_Insight.Right_CRC2__tumor_epithelial	Guo_2022_JCI_Insight.Right_CRC2	tumor_epithelial	Guo_2022_JCI_Insight	1	-0.2037758137195827	0.7752208623081167	0.366342349012936	0.35356784245149625	0.002532070381049594	0.6310925530784542	0.5224449892816317
Guo_2022_JCI_Insight.Right_CRC3__tumor_epithelial	Guo_2022_JCI_Insight.Right_CRC3	tumor_epithelial	Guo_2022_JCI_Insight	54	-0.29258251394768436	0.7470573278635443	0.40396526281624195	0.08929493628041729	0.1781459401016746	0.27035244721308854	0.02928282958611419
Guo_2022_JCI_Insight.Right_CRC3__tumor_cancer	Guo_2022_JCI_Insight.Right_CRC3	tumor_cancer	Guo_2022_JCI_Insight	59	-0.11649738188090979	0.16865875591349871	0.11418723488355174	-0.059000534454727166	-0.04270445410446431	-0.07664087061141144	-0.012967274844472333
Harmon_2023_Nat_Cancer.P2__tumor_cancer	Harmon_2023_Nat_Cancer.P2	tumor_cancer	Harmon_2023_Nat_Cancer	6	0.18143206317692112	-0.3677739111392101	-0.3478461125141451	-0.3486219345278693	-0.33022959182082134	-0.6709812638511601	-0.5071148269200887
Harmon_2023_Nat_Cancer.P2__tumor_epithelial	Harmon_2023_Nat_Cancer.P2	tumor_epithelial	Harmon_2023_Nat_Cancer	5	0.1210417687972154	-0.31734766137688725	-0.12366267232567696	-0.1320033374595188	-0.2626188248549794	-0.34082234675387935	-0.06652159626100693
He_2020_Genome_Biol.donor_1__normal_epithelial	He_2020_Genome_Biol.donor_1	normal_epithelial	He_2020_Genome_Biol	56	-0.0023677196021586674	0.24859396566767913	0.13432356316226007	0.02294302926194481	0.11896356056830296	0.08464695917903008	-0.008513865004292251
Huang_2024_Nat_Cancer.CRC2__tumor_cancer	Huang_2024_Nat_Cancer.CRC2	tumor_cancer	Huang_2024_Nat_Cancer	1	-0.34856012740580083	-0.706667581243249	0.46296709059422	0.47442443554057273	-0.4260465225579425	0.5226581859905891	0.5881582106791239
Huang_2024_Nat_Cancer.CRC1__tumor_cancer	Huang_2024_Nat_Cancer.CRC1	tumor_cancer	Huang_2024_Nat_Cancer	3	-0.38628540727825306	-0.47575290154726624	0.6140809316178231	0.4429392346328329	-0.39478704105582446	0.5780696299686416	0.3820746159289447
Huang_2024_Nat_Cancer.CRC2__normal_epithelial	Huang_2024_Nat_Cancer.CRC2	normal_epithelial	Huang_2024_Nat_Cancer	1	-0.5125924095444228	-0.596846655511361	0.6893910740769831	0.3631236744453255	-0.6734498690524472	0.8320011790341394	0.47630817138663223
James_2020_Nat_Immunol.298c__normal_epithelial	James_2020_Nat_Immunol.298c	normal_epithelial	James_2020_Nat_Immunol	3	-0.21903383944416074	-0.11861655752984218	0.22800679371074506	0.2024397597354096	-0.24582123912397696	0.22935728358619395	0.11199275393191861
James_2020_Nat_Immunol.390c__normal_epithelial	James_2020_Nat_Immunol.390c	normal_epithelial	James_2020_Nat_Immunol	53	-0.12410313549964815	0.08623999296456031	0.15717050192036275	0.20853255661860146	0.13532853330785263	0.5370267381438893	0.16219872262490997
James_2020_Nat_Immunol.417c__normal_epithelial	James_2020_Nat_Immunol.417c	normal_epithelial	James_2020_Nat_Immunol	202	-0.31544659158997257	0.3170638582823354	0.2694852944373635	0.13933016778729962	0.00754650111959626	0.3490905237862335	0.0016483690604472648
Ji_2024_PLoS_Genet.WHU1__tumor_cancer	Ji_2024_PLoS_Genet.WHU1	tumor_cancer	Ji_2024_PLoS_Genet	76	0.13807978977512736	-0.2191904995922932	-0.19377084407128806	-0.27893773875666905	-0.15280038913311098	-0.270508722834222	-0.3289443960666229
Ji_2024_PLoS_Genet.WHU1__tumor_epithelial	Ji_2024_PLoS_Genet.WHU1	tumor_epithelial	Ji_2024_PLoS_Genet	3	0.20213108025022938	-0.06594503733086401	-0.41818436396489467	-0.5332032394273905	-0.1592873881315699	-0.32476482783276717	-0.5910834671582094
Ji_2024_PLoS_Genet.WHU2__tumor_cancer	Ji_2024_PLoS_Genet.WHU2	tumor_cancer	Ji_2024_PLoS_Genet	157	0.10871803416326183	-0.18460444671281098	-0.28897458945735943	-0.38681844950024585	-0.21182345171681763	-0.4414319813400045	-0.42437185218153733
Ji_2024_PLoS_Genet.WHU3__tumor_cancer	Ji_2024_PLoS_Genet.WHU3	tumor_cancer	Ji_2024_PLoS_Genet	74	-0.15529003944329758	-0.3320091976617287	0.04594942721122604	0.024636069436626468	-0.3032095346886357	0.10823247122736487	-0.050247812402031765
Ji_2024_PLoS_Genet.WHU3__tumor_epithelial	Ji_2024_PLoS_Genet.WHU3	tumor_epithelial	Ji_2024_PLoS_Genet	1	-0.5374522107998365	-0.3714737767739832	0.6193307223657913	0.7007073474719088	-0.4541966408169196	0.40084192739570357	0.9326241997515499
Ji_2024_Cancer_Lett.sigmoid_03__normal_epithelial	Ji_2024_Cancer_Lett.sigmoid_03	normal_epithelial	Ji_2024_Cancer_Lett	75	-0.3351427740121606	0.49643136081613176	0.5446909495040113	0.37453345189605264	0.46842423191492666	0.5545914378064817	0.39458281184493244
Ji_2024_Cancer_Lett.sigmoid_03__tumor_cancer	Ji_2024_Cancer_Lett.sigmoid_03	tumor_cancer	Ji_2024_Cancer_Lett	133	-0.24392123891353013	0.2927721480970328	0.3580768636808972	0.1515790658290259	0.12252168820058863	0.27985553554577886	0.038963829653078146
Ji_2024_Cancer_Lett.sigmoid_03__tumor_epithelial	Ji_2024_Cancer_Lett.sigmoid_03	tumor_epithelial	Ji_2024_Cancer_Lett	21	-0.5175504686554883	0.5922643097427317	0.6547369230281712	0.4056296553421284	0.021430967543737425	0.5893796358237021	0.15412328676181528
Ji_2024_Cancer_Lett.rectum_03__metastasis_cancer	Ji_2024_Cancer_Lett.rectum_03	metastasis_cancer	Ji_2024_Cancer_Lett	443	-0.38756322939793997	0.6424615817228194	0.39662699312824673	-0.1483144219413753	0.018436576433854678	0.1789604497198823	-0.13508382454610865
Ji_2024_Cancer_Lett.rectum_03__metastasis_epithelial	Ji_2024_Cancer_Lett.rectum_03	metastasis_epithelial	Ji_2024_Cancer_Lett	217	-0.559942708180871	1.081988851750329	0.6717853472107592	0.0552744526142793	0.09450281937503004	0.4233359147325811	0.03938113410241767
Ji_2024_Cancer_Lett.rectum_03__normal_epithelial	Ji_2024_Cancer_Lett.rectum_03	normal_epithelial	Ji_2024_Cancer_Lett	191	-0.3591971078718598	0.6268992012291607	0.3046393090130048	-0.04464196627835899	0.0731598336578857	0.2939010544607998	-0.14895659480312368
Ji_2024_Cancer_Lett.rectum_03__tumor_cancer	Ji_2024_Cancer_Lett.rectum_03	tumor_cancer	Ji_2024_Cancer_Lett	229	-0.4198380901405373	0.3791730785230127	0.39447092396485645	-0.11744997984120645	-0.07446576020230637	0.17927752069907635	0.018923342948812386
Ji_2024_Cancer_Lett.rectum_03__tumor_epithelial	Ji_2024_Cancer_Lett.rectum_03	tumor_epithelial	Ji_2024_Cancer_Lett	41	-0.619943337075026	0.9630232106040565	0.7040392319870878	0.10559394330801652	-0.05252959101009008	0.3494524947115149	0.22404054706272616
Joanito_2022_Nat_Genet.SC035__tumor_cancer	Joanito_2022_Nat_Genet.SC035	tumor_cancer	Joanito_2022_Nat_Genet	63	0.8181121437482181	0.12422269836467728	-1.08026108010752	-1.077659332533573	0.3240749618153063	-1.2100205767154344	-0.9855088971584902
Joanito_2022_Nat_Genet.SC035__normal_epithelial	Joanito_2022_Nat_Genet.SC035	normal_epithelial	Joanito_2022_Nat_Genet	1	0.3759833809359236	0.3924193273442222	-0.5097793136983364	-0.555318741863737	0.25692696455002123	-0.9763817961596154	0.09302004559651689
Joanito_2022_Nat_Genet.SC040__tumor_cancer	Joanito_2022_Nat_Genet.SC040	tumor_cancer	Joanito_2022_Nat_Genet	42	0.6759765691351824	0.02891591441022283	-0.7909989909789767	-0.7184013762196731	0.29089310125214796	-0.8769485949239075	-0.6986461602071982
Joanito_2022_Nat_Genet.SC040__tumor_epithelial	Joanito_2022_Nat_Genet.SC040	tumor_epithelial	Joanito_2022_Nat_Genet	11	0.47115871845837265	0.32962416969009456	-0.4522514019757431	-0.6094789336929911	0.5240863455565147	-0.34874748312458886	-0.5893273750257746
Joanito_2022_Nat_Genet.SC041__tumor_cancer	Joanito_2022_Nat_Genet.SC041	tumor_cancer	Joanito_2022_Nat_Genet	12	0.5703244777629912	0.0008710641423154907	-0.7830386640719674	-0.6655481601980017	0.27399640065922454	-0.6975096121026758	-0.7289751267095353
Joanito_2022_Nat_Genet.SC041__normal_epithelial	Joanito_2022_Nat_Genet.SC041	normal_epithelial	Joanito_2022_Nat_Genet	1	0.23939678250511268	-0.08119928819362403	-0.38192771005227916	-0.056917126554413784	0.342907951633888	0.4522701875483371	-0.10097125585090476
Joanito_2022_Nat_Genet.SC043__tumor_cancer	Joanito_2022_Nat_Genet.SC043	tumor_cancer	Joanito_2022_Nat_Genet	32	0.512879394504706	0.08809668115269552	-0.8088007409225227	-0.8201325991932262	0.23868653775711002	-0.8013430184893021	-0.6992190345044775
Joanito_2022_Nat_Genet.SC043__normal_epithelial	Joanito_2022_Nat_Genet.SC043	normal_epithelial	Joanito_2022_Nat_Genet	3	0.6072423833210089	0.041398986086956115	-0.935312438888761	-0.7827265995960169	0.11916190082428656	-0.7460654010159975	-0.5569330626642447
Joanito_2022_Nat_Genet.SC044__tumor_cancer	Joanito_2022_Nat_Genet.SC044	tumor_cancer	Joanito_2022_Nat_Genet	25	0.6930118903802182	0.13456729037316809	-1.1036557293132871	-1.215541782747305	0.272991596802688	-1.1339368418055311	-1.0173371674563236
Joanito_2022_Nat_Genet.SC040__normal_epithelial	Joanito_2022_Nat_Genet.SC040	normal_epithelial	Joanito_2022_Nat_Genet	1	-0.07705105307711507	0.1966649447310738	0.5883654842420588	0.35203225266559646	0.742343333201671	0.40224193144597375	0.2993524513562969
Joanito_2022_Nat_Genet.CRC2794__tumor_cancer	Joanito_2022_Nat_Genet.CRC2794	tumor_cancer	Joanito_2022_Nat_Genet	18	0.5239108754200313	0.011031835018589422	-0.990348926428545	-1.016880138139725	0.10046935026818353	-1.3807863241821685	-1.0385895076013476
Joanito_2022_Nat_Genet.CRC2794__tumor_epithelial	Joanito_2022_Nat_Genet.CRC2794	tumor_epithelial	Joanito_2022_Nat_Genet	2	0.3772737295358712	0.10370475013660141	-0.7248131647024002	-0.9342395612305248	0.32012607569165763	-1.11545764763115	-0.6787946497875955
Joanito_2022_Nat_Genet.CRC2794__normal_epithelial	Joanito_2022_Nat_Genet.CRC2794	normal_epithelial	Joanito_2022_Nat_Genet	2	0.14994744125242976	-0.11450645353001032	-0.2939341622410833	-0.1614728874390033	0.1673613056509473	0.05195627990683464	-0.3085451991879839
Joanito_2022_Nat_Genet.CRC2795__tumor_epithelial	Joanito_2022_Nat_Genet.CRC2795	tumor_epithelial	Joanito_2022_Nat_Genet	3	0.2735247114336365	-0.09523228605087093	-0.4093181159875053	-0.3989280581832529	-0.03474023028719441	-0.4527047987068202	-0.1779258846428135
Joanito_2022_Nat_Genet.CRC2795__tumor_cancer	Joanito_2022_Nat_Genet.CRC2795	tumor_cancer	Joanito_2022_Nat_Genet	33	0.6052009148366143	0.028923965301737645	-0.9126420776403328	-0.8361608814709696	0.18047062655451293	-1.0526578410944931	-0.7651899143662669
Joanito_2022_Nat_Genet.CRC2801__tumor_cancer	Joanito_2022_Nat_Genet.CRC2801	tumor_cancer	Joanito_2022_Nat_Genet	10	0.5848254161826836	0.0952135853243939	-1.0288460428297652	-1.189854193924354	0.17150239092126238	-1.2707711093037786	-0.8378413953500118
Joanito_2022_Nat_Genet.CRC2801__normal_epithelial	Joanito_2022_Nat_Genet.CRC2801	normal_epithelial	Joanito_2022_Nat_Genet	8	0.5274720204062991	0.14786137975338465	-0.803062206435368	-0.7183148504050709	0.3718756642747279	-0.9968355418671015	-0.6564647592077377
Joanito_2022_Nat_Genet.CRC2803__tumor_cancer	Joanito_2022_Nat_Genet.CRC2803	tumor_cancer	Joanito_2022_Nat_Genet	74	0.7409158729711927	-0.0159562334134012	-0.8548550541222536	-0.6774275791798284	0.2180326772978465	-1.173187598937916	-0.6261873780089119
Joanito_2022_Nat_Genet.CRC2803__normal_epithelial	Joanito_2022_Nat_Genet.CRC2803	normal_epithelial	Joanito_2022_Nat_Genet	6	0.6501404726080797	0.055135695976318747	-0.7242059465487685	-0.43353853842333323	0.40157339606514275	-0.492849202373615	-0.39130168043045144
Joanito_2022_Nat_Genet.CRC2810__tumor_cancer	Joanito_2022_Nat_Genet.CRC2810	tumor_cancer	Joanito_2022_Nat_Genet	13	0.5944084478943912	-0.054246130804222935	-0.9559942157356475	-0.8157017546871792	0.13355057657906183	-0.9282904462413003	-0.8629285066399469
Joanito_2022_Nat_Genet.CRC2810__normal_epithelial	Joanito_2022_Nat_Genet.CRC2810	normal_epithelial	Joanito_2022_Nat_Genet	16	0.6534067529868245	0.031276231525852446	-0.8096790338823693	-0.6033308081317802	0.26607880357840563	-0.8186957317674712	-0.5987332543534304
Joanito_2022_Nat_Genet.CRC2811__tumor_cancer	Joanito_2022_Nat_Genet.CRC2811	tumor_cancer	Joanito_2022_Nat_Genet	70	0.5644746394543529	0.008334274862207492	-0.7883695927354113	-0.7842071337276298	0.13271109425534197	-1.154511224775367	-0.5692522697485837
Joanito_2022_Nat_Genet.CRC2811__normal_epithelial	Joanito_2022_Nat_Genet.CRC2811	normal_epithelial	Joanito_2022_Nat_Genet	3	0.5449071124049829	0.03219020574943547	-0.8262284813295229	-0.49209813643328465	0.2946025414632346	-0.651868502144466	-0.5503453524420656
Joanito_2022_Nat_Genet.CRC2816__tumor_cancer	Joanito_2022_Nat_Genet.CRC2816	tumor_cancer	Joanito_2022_Nat_Genet	60	0.4864353597144451	-0.04202767587966479	-0.8057595605779888	-0.7341388222155902	0.08909398383363461	-0.9848782483391197	-0.7564420235705444
Joanito_2022_Nat_Genet.CRC2816__normal_epithelial	Joanito_2022_Nat_Genet.CRC2816	normal_epithelial	Joanito_2022_Nat_Genet	4	0.5375215479832589	0.06264204233115624	-0.8824586145660143	-0.8097128387419877	0.19546019517675683	-1.3227111067457749	-0.8771532812417103
Joanito_2022_Nat_Genet.CRC2817__normal_epithelial	Joanito_2022_Nat_Genet.CRC2817	normal_epithelial	Joanito_2022_Nat_Genet	5	0.5174139303770298	0.09298594333561142	-0.8777669252841372	-0.9480277685748526	0.17075879048382825	-1.3286579307429436	-0.8571425883442649
Joanito_2022_Nat_Genet.CRC2817__tumor_cancer	Joanito_2022_Nat_Genet.CRC2817	tumor_cancer	Joanito_2022_Nat_Genet	68	0.3567334959063091	0.023205434389663902	-0.6242337302749735	-0.6419161824992139	0.15479268405363092	-0.4899027306006959	-0.5125953339149527
Joanito_2022_Nat_Genet.CRC2817__tumor_epithelial	Joanito_2022_Nat_Genet.CRC2817	tumor_epithelial	Joanito_2022_Nat_Genet	2	0.25657987967811374	0.020855348850720892	-0.734383072049707	-0.7960213715581496	-0.04398481572096039	-0.7046025421207291	-0.8244342336537609
Joanito_2022_Nat_Genet.CRC2821__tumor_cancer	Joanito_2022_Nat_Genet.CRC2821	tumor_cancer	Joanito_2022_Nat_Genet	67	0.5315189770672162	-0.08041007416291196	-0.722097771598467	-0.5901741210270653	0.019867943511078363	-0.8441880026903488	-0.4745657813381996
Joanito_2022_Nat_Genet.CRC2821__tumor_epithelial	Joanito_2022_Nat_Genet.CRC2821	tumor_epithelial	Joanito_2022_Nat_Genet	2	0.3253523348445509	-0.06419697690908589	-0.5920812575584804	-0.4702928234597981	0.14047580758580136	-0.6802793028474695	-0.09637502149464303
Joanito_2022_Nat_Genet.CRC2841__tumor_cancer	Joanito_2022_Nat_Genet.CRC2841	tumor_cancer	Joanito_2022_Nat_Genet	84	0.6647019615546231	0.033904724595820494	-0.908458157740751	-0.7557493229753044	0.2508373958827235	-0.9120578756926377	-0.7274330343305523
Joanito_2022_Nat_Genet.CRC2841__normal_epithelial	Joanito_2022_Nat_Genet.CRC2841	normal_epithelial	Joanito_2022_Nat_Genet	45	0.6395247611982763	0.0014542052367720172	-0.942704006313939	-0.6897083100481496	0.18123649913280765	-1.0255060267285856	-0.7182319710192397
Joanito_2022_Nat_Genet.CRC2841__tumor_epithelial	Joanito_2022_Nat_Genet.CRC2841	tumor_epithelial	Joanito_2022_Nat_Genet	3	0.3843451401316575	-0.06429112630132126	-0.845314389695724	-0.8945671923931201	0.06906623288590567	-0.9209312516650096	-0.4541632066512806
Joanito_2022_Nat_Genet.CRC2899__tumor_cancer	Joanito_2022_Nat_Genet.CRC2899	tumor_cancer	Joanito_2022_Nat_Genet	84	0.5546922927886504	-0.026710390121156332	-0.9174400637305752	-0.881418595408087	0.10843163595657915	-1.3499495799294028	-0.8117732072891666
Joanito_2022_Nat_Genet.CRC2899__tumor_epithelial	Joanito_2022_Nat_Genet.CRC2899	tumor_epithelial	Joanito_2022_Nat_Genet	5	0.3538369207832758	-0.02172673632216896	-0.8613625347853856	-1.048617342585598	-0.16341578613136012	-1.516687129185629	-1.1101708824957388
Joanito_2022_Nat_Genet.CRC2899__normal_epithelial	Joanito_2022_Nat_Genet.CRC2899	normal_epithelial	Joanito_2022_Nat_Genet	13	0.6917626355773505	0.09760266946511591	-0.9182243940085356	-0.88466880411971	0.2622007471002709	-1.2958269226102683	-0.5735384798949983
