query	result_direction	rank	sig_id	pert_id	pert_desc	cell_id	pert_time_h	pert_dose_uM	score	z_score	p_value	q_value	combined_score
full_programme	similar	43	CPC014_HEPG2_6H:BRD-K83794624-001-01-7:10	BRD-K83794624	P8624	HEPG2	6	10.0	0.0292792792792793	-1.7072597395866145	0.00700543290043725	1.0	3.678402118961536
full_programme	similar	44	CPC012_A375_6H:BRD-K48935217-001-01-3:10	BRD-K48935217	S1364	A375	6	10.0	0.0292792792792793	-1.6839297385230956	0.0047974215454928	1.0	3.905019792176972
full_programme	similar	45	CPC019_MCF7_6H:BRD-K34363599-001-02-0:10	BRD-K34363599	-666	MCF7	6	10.0	0.0292792792792793	-1.7951184369660858	0.00174291014468788	0.802282154666057	4.952238114076476
full_programme	similar	46	CPD003_MCF7_24H:BRD-K70358946-001-09-0:10	BRD-K70358946	Aripiprazole	MCF7	24	10.0	0.0292792792792793	-1.7585820908674274	0.00767431367099781	1.0	3.7193315771669075
full_programme	similar	47	CPC012_A375_6H:BRD-K09661167-001-06-1:10	BRD-K09661167	OSSK_645683	A375	6	10.0	0.0285285285285285	-1.679256770098335	0.00644216907527077	1.0	3.679197647693076
full_programme	similar	48	CPC001_VCAP_24H:BRD-A38030642-001-01-2:10	BRD-A38030642	cyclosporin A	VCAP	24	10.0	0.0285285285285285	-1.6042277108461458	0.00343259985125136	1.0	3.9534215856864594
full_programme	similar	49	CPC003_HA1E_24H:BRD-A75409952:10	BRD-A75409952	wortmannin	HA1E	24	10.0	0.0285285285285285	-1.5938235573602157	0.00685991164404065	1.0	3.4485265102428024
full_programme	similar	50	CPC005_MCF7_24H:BRD-K50841342-001-01-6:10	BRD-K50841342	PAC 1	MCF7	24	10.0	0.0285285285285285	-1.6780320484923599	0.00083666981862105	0.526720562725714	5.164052842892946
full_programme	opposite	1	CPC006_A549_6H:BRD-K19216856-001-02-7:88.8	BRD-K19216856	(-)-Gallocatechin gallate	A549	6	88.8	-0.0442942942942943	1.7782577720999995	1.61097823796743e-08	0.000229881224630493	-13.857803354921792
full_programme	opposite	2	CPC007_A375_6H:BRD-K84203638-019-03-0:10	BRD-K84203638	-666	A375	6	10.0	-0.0367867867867868	1.7796229125961418	7.84463157030412e-06	0.0223880555262099	-9.085735666130057
full_programme	opposite	3	CPC006_HT29_24H:BRD-K74148702-001-03-8:48	BRD-K74148702	curcumin	HT29	24	48.0	-0.0367867867867868	1.797691146554059	3.85356894151096e-06	0.0134664422959262	-9.732945911946446
full_programme	opposite	4	CPC007_HT29_6H:BRD-K84203638-019-03-0:10	BRD-K84203638	-666	HT29	6	10.0	-0.0352852852852853	1.823228367048951	1.89122796901215e-06	0.0101201972656801	-10.43480290631983
full_programme	opposite	5	CPC009_VCAP_6H:BRD-K81814927-001-01-9:10	BRD-K81814927	-666	VCAP	6	10.0	-0.0352852852852853	1.714490462842242	9.21914611316986e-05	0.13155414198623	-6.918499312703676
full_programme	opposite	6	CPC010_HT29_6H:BRD-K53423944-001-06-1:10	BRD-K53423944	6-[4-(3-chlorophenyl)piperazin-1-yl]-3-cyclohexylpyrimidine-2,4(1H,3H)-dione	HT29	6	10.0	-0.0352852852852853	1.759492579065752	3.1157178248633e-05	0.058106121784828	-7.929051047820795
full_programme	opposite	7	CPC009_VCAP_6H:BRD-K26304855-001-01-5:10	BRD-K26304855	-666	VCAP	6	10.0	-0.0345345345345345	1.746563834191959	3.36731930705856e-05	0.0600631550899458	-7.811883481465938
full_programme	opposite	8	CPC006_SW620_6H:BRD-A36630025-001-02-6:0.35	BRD-A36630025	-666	SW620	6	0.35	-0.0345345345345345	1.83373500359179	1.06680035174699e-05	0.0264667048712699	-9.117177962400264
full_programme	opposite	9	CPC004_HT29_6H:BRD-A35588707-001-03-0:10	BRD-A35588707	TENIPOSIDE	HT29	6	10.0	-0.033033033033033	1.8039247487837606	0.000289143463786135	0.266593334656656	-6.383885158157754
full_programme	opposite	10	CPC013_HT29_6H:BRD-K17210248-003-01-7:10	BRD-K17210248	S1216	HT29	6	10.0	-0.0322822822822823	1.7480865886711232	0.000391373575676116	0.322198296175362	-5.956445100795465
full_programme	opposite	11	CPC002_VCAP_6H:BRD-K19111024-001-08-4:10	BRD-K19111024	Clofibric acid	VCAP	6	10.0	-0.0322822822822823	1.8360838089290201	0.000142773007900427	0.175521907484926	-7.060392018490346
full_programme	opposite	12	CPC012_HT29_6H:BRD-A59985574-003-01-9:10	BRD-A59985574	T542500	HT29	6	10.0	-0.0315315315315315	1.7429093408696954	0.000292268838818976	0.266593334656656	-6.159820668797386
full_programme	opposite	13	CPC003_PC3_6H:BRD-K08554278-001-02-4:10	BRD-K08554278	Hoechst  33342 (cell permeable) (BisBenzimide)	PC3	6	10.0	-0.0315315315315315	1.9516478557605792	1.01469903514752e-05	0.0264667048712699	-9.745871203474469
full_programme	opposite	14	CPC014_A549_6H:BRD-K99451608-001-01-6:10	BRD-K99451608	L469480	A549	6	10.0	-0.0307807807807808	1.7218066310614117	0.000803258423453001	0.526720562725714	-5.329240688318016
full_programme	opposite	15	CPC007_HT29_6H:BRD-K84203638-001-05-3:10	BRD-K84203638	4-[(1-methyl-2-oxo-1,2-dihydroquinolin-4-yl)oxy]-N-(4-methylpyridin-2-yl)butanamide	HT29	6	10.0	-0.0307807807807808	1.8218536914558903	0.000223349865550011	0.239034609858261	-6.651613888438314
full_programme	opposite	16	CPC010_A375_6H:BRD-K53423944-001-06-1:10	BRD-K53423944	6-[4-(3-chlorophenyl)piperazin-1-yl]-3-cyclohexylpyrimidine-2,4(1H,3H)-dione	A375	6	10.0	-0.03003003003003	1.7935379916576566	0.000920309004659248	0.563788046250453	-5.445300305621819
full_programme	opposite	17	CPC015_NPC_24H:BRD-K22503835-001-06-0:10	BRD-K22503835	-666	NPC	24	10.0	-0.03003003003003	1.710272981195827	0.00321350609989329	1.0	-4.263746237866262
full_programme	opposite	18	CPC017_MCF7_24H:BRD-K20287671-001-03-6:10	BRD-K20287671	-666	MCF7	24	10.0	-0.03003003003003	1.6890910840182343	0.00243780226065386	0.98452714128614	-4.413597577650662
full_programme	opposite	19	CPC016_HT29_6H:BRD-A30437061-001-02-7:10	BRD-A30437061	-666	HT29	6	10.0	-0.03003003003003	1.7077289175563357	0.00189754099302067	0.83558268759655	-4.648111652458097
full_programme	opposite	20	CPC017_HT29_6H:BRD-K02607075-333-03-6:10	BRD-K02607075	-666	HT29	6	10.0	-0.0292792792792793	1.6947319361451836	0.00406981981043511	1.0	-4.051129280959451
full_programme	opposite	21	CPC007_PC3_6H:BRD-K84203638-001-05-3:10	BRD-K84203638	4-[(1-methyl-2-oxo-1,2-dihydroquinolin-4-yl)oxy]-N-(4-methylpyridin-2-yl)butanamide	PC3	6	10.0	-0.0292792792792793	1.779435001745839	0.00321054617770404	1.0	-4.436880742398789
full_programme	opposite	22	CPC010_PC3_6H:BRD-K53423944-001-06-1:10	BRD-K53423944	6-[4-(3-chlorophenyl)piperazin-1-yl]-3-cyclohexylpyrimidine-2,4(1H,3H)-dione	PC3	6	10.0	-0.0292792792792793	1.7705988705437503	0.00144202032443764	0.7437523863717	-5.0303220630018295
full_programme	opposite	23	CPC008_PC3_6H:BRD-K61718261-001-04-4:10	BRD-K61718261	NCGC00182361-01	PC3	6	10.0	-0.0292792792792793	1.789489392622613	0.00269661850335462	1.0	-4.597521234251995
full_programme	opposite	24	CPC005_VCAP_24H:BRD-A37959677-001-03-7:10	BRD-A37959677	ESTRONE	VCAP	24	10.0	-0.0292792792792793	1.7889387434886461	0.00368015583011711	1.0	-4.354516246368722
full_programme	opposite	25	CPC020_HCC515_6H:BRD-K06666320-001-06-7:10	BRD-K06666320	-666	HCC515	6	10.0	-0.0292792792792793	1.6272341111118782	0.0112199341065453	1.0	-3.1731222904844656
full_programme	opposite	26	CPC008_HT29_6H:BRD-K66634822-001-02-4:10	BRD-K66634822	-666	HT29	6	10.0	-0.0292792792792793	1.7781811522956488	0.00299569208922526	1.0	-4.487245165498473
full_programme	opposite	27	CPC001_HCC515_6H:BRD-K04546108-066-01-5:10	BRD-K04546108	JAK3 Inhibitor VI	HCC515	6	10.0	-0.0292792792792793	1.813036335772723	0.00449412622388137	1.0	-4.255839425638948
full_programme	opposite	28	CPC013_HT29_6H:BRD-K09854848-001-01-0:10	BRD-K09854848	-666	HT29	6	10.0	-0.0285285285285285	1.755855792049044	0.00223373967466093	0.944013251577444	-4.654716537541168
full_programme	opposite	29	CPC006_HCC515_24H:BRD-K68336408-001-04-2:56.78	BRD-K68336408	Tyrphostin AG 1478	HCC515	24	56.78	-0.0285285285285285	1.78954771919434	0.00987078232659368	1.0	-3.5892035647804077
full_programme	opposite	30	CPC014_A549_24H:BRD-A11706664-001-01-1:10	BRD-A11706664	EI-332	A549	24	10.0	-0.0285285285285285	1.6985934737538217	0.0104656213625537	1.0	-3.363614216455444
full_programme	opposite	31	CPC011_VCAP_6H:BRD-K13800121-236-02-5:10	BRD-K13800121	parecoxib na	VCAP	6	10.0	-0.0285285285285285	1.7831219887112966	0.00102835257011041	0.616110644739712	-5.327715231521832
full_programme	opposite	32	CPC008_MCF7_6H:BRD-K88317944-001-01-5:10	BRD-K88317944	VU0420364-1	MCF7	6	10.0	-0.0285285285285285	1.7665974202005195	0.00644216907527077	1.0	-3.8705582067963293
full_programme	opposite	33	CPC019_VCAP_6H:BRD-K23282736-001-01-1:10	BRD-K23282736	-666	VCAP	6	10.0	-0.0285285285285285	1.6560548926117566	0.00624144448387728	1.0	-3.651128877214606
full_programme	opposite	34	CPC008_HT29_6H:BRD-K95858622-001-03-4:10	BRD-K95858622	NCGC00182609-01	HT29	6	10.0	-0.0285285285285285	1.8003144235704156	0.00343259985125136	1.0	-4.436653135365615
full_programme	opposite	35	CPC003_PC3_24H:BRD-K12357156-001-01-5:10	BRD-K12357156	AG 490	PC3	24	10.0	-0.0277777777777778	1.8884666790829043	0.00296367440273057	1.0	-4.774363880287119
full_programme	opposite	36	CPC012_HCC515_6H:BRD-A59985574-003-01-9:10	BRD-A59985574	T542500	HCC515	6	10.0	-0.0277777777777778	1.7999460587405989	0.00127797888648424	0.687172609144443	-5.208101300234923
full_programme	opposite	37	CPC009_A375_6H:BRD-K83670234-001-01-1:10	BRD-K83670234	-666	A375	6	10.0	-0.0277777777777778	1.799187561739392	0.00149978162062745	0.746559899970241	-5.080855248255224
full_programme	opposite	38	CPC013_HEPG2_6H:BRD-K72381041-001-01-1:10	BRD-K72381041	-666	HEPG2	6	10.0	-0.0277777777777778	1.7097385953824997	0.00760334018356462	1.0	-3.6229285234337474
full_programme	opposite	39	CPC019_VCAP_6H:BRD-K31450967-001-02-2:10	BRD-K31450967	-666	VCAP	6	10.0	-0.0277777777777778	1.6952558234021553	0.00366889387601352	1.0	-4.12873596995211
full_programme	opposite	40	LJP001_BT20_6H:BRD-K92571446-001-01-4:2	BRD-K92571446	WZ3105	BT20	6	2.0	-0.0277777777777778	1.621447809057655	0.00834524793791287	1.0	-3.370277783603419
full_programme	opposite	41	CPC010_HT29_6H:BRD-K85853281-001-03-9:10	BRD-K85853281	-666	HT29	6	10.0	-0.0277777777777778	1.7470981765546978	0.00713996912428878	1.0	-3.7498032216559287
full_programme	opposite	42	CPC010_HT29_6H:BRD-K70578146-001-03-4:10	BRD-K70578146	dactinomycin	HT29	6	10.0	-0.0277777777777778	1.7358995991027193	0.00860554117926798	1.0	-3.5850177170180424
full_programme	opposite	43	CPC007_PC3_24H:BRD-K87964538-001-07-4:10	BRD-K87964538	-666	PC3	24	10.0	-0.027027027027027	1.822321122765755	0.00499796960214615	1.0	-4.193537011608305
full_programme	opposite	44	CPC004_VCAP_24H:BRD-A73741725-001-01-0:10	BRD-A73741725	EXEMESTANE	VCAP	24	10.0	-0.027027027027027	1.7946775530770336	0.0332470092891362	1.0	-2.6529774540475586
full_programme	opposite	45	CPC006_U937_6H:BRD-K00317371-001-02-0:10	BRD-K00317371	-666	U937	6	10.0	-0.027027027027027	1.8157482196584225	0.00392015336559916	1.0	-4.36995568774449
full_programme	opposite	46	CPC006_PC3_6H:BRD-K19894101-001-01-6:11.1	BRD-K19894101	MST- 312	PC3	6	11.1	-0.027027027027027	1.770534726947959	0.0152625615485099	1.0	-3.2159507152486038
full_programme	opposite	47	CPC004_VCAP_24H:BRD-A87606379-001-13-3:10	BRD-A87606379	NADOLOL	VCAP	24	10.0	-0.027027027027027	1.7979618367400907	0.0185153369299865	1.0	-3.114912031562307
full_programme	opposite	48	CPC008_VCAP_24H:BRD-K77547509-001-01-7:10	BRD-K77547509	3-cyclohexyl-6-{4-[3-(trifluoromethyl)phenyl]piperazin-1-yl}pyrimidine-2,4(1H,3H)-dione	VCAP	24	10.0	-0.027027027027027	1.741592001463702	0.0247235315867757	1.0	-2.798545888534857
full_programme	opposite	49	CPC008_A375_6H:BRD-K32636001-001-01-5:10	BRD-K32636001	MLS-0437446.0001	A375	6	10.0	-0.027027027027027	1.7712059999594796	0.016594919404195	1.0	-3.1527906987698993
full_programme	opposite	50	CPC014_VCAP_6H:BRD-K99749624-001-01-3:10	BRD-K99749624	S1003	VCAP	6	10.0	-0.027027027027027	1.7208499042807068	0.00652653384859717	1.0	-3.7606032476680453
adenoma_up_arm	similar	1	CPC009_PC3_24H:BRD-K97534490-001-06-1:10	BRD-K97534490	-666	PC3	24	10.0	0.0480769230769231	-1.662006555826583	7.75915520756301e-06	0.0415202094100706	8.493161903517308
adenoma_up_arm	similar	2	CPC006_NCIH508_6H:BRD-A36275421-001-11-1:10	BRD-A36275421	MW-ras12	NCIH508	6	10.0	0.0448717948717949	-1.693993481955031	6.31558162723562e-06	0.0386233905543328	8.808065889465583
adenoma_up_arm	similar	3	CPD003_MCF7_24H:BRD-K70358946-001-09-0:10	BRD-K70358946	Aripiprazole	MCF7	24	10.0	0.0448717948717949	-1.762473518432	4.75904379823786e-05	0.145521361399118	7.618257059700587
adenoma_up_arm	similar	4	CPC006_JHUEM2_6H:BRD-K53903639-001-01-3:80	BRD-K53903639	480743.cdx	JHUEM2	6	80.0	0.0432692307692308	-1.6447602361021274	0.000110756028962386	0.206145862776122	6.506067248264763
adenoma_up_arm	similar	5	CPC005_A375_24H:BRD-K04210847-001-01-1:10	BRD-K04210847	Tamoxifen, 4-Hydroxy-, (Z)-	A375	24	10.0	0.0432692307692308	-1.6142424478493211	6.29462206338761e-05	0.179644317274373	6.7814815000663975
adenoma_up_arm	similar	6	CPC019_PC3_24H:BRD-K71303366-001-01-3:10	BRD-K71303366	-666	PC3	24	10.0	0.0416666666666667	-1.798967110216715	8.04347585509109e-05	0.191296198822552	7.3659720022144155
adenoma_up_arm	similar	7	CPC012_MCF7_24H:BRD-A15010982-001-01-9:10	BRD-A15010982	10006350	MCF7	24	10.0	0.0416666666666667	-1.7297242219204718	0.000109142423778208	0.206145862776122	6.853178447619595
adenoma_up_arm	similar	8	CPC017_MCF7_24H:BRD-K11911061-003-02-8:10	BRD-K11911061	-666	MCF7	24	10.0	0.0416666666666667	-1.7498586034063233	0.000207914398835644	0.261782573522208	6.443181369413998
adenoma_up_arm	similar	9	CPC015_MCF7_24H:BRD-K19227686-001-12-9:10	BRD-K19227686	-666	MCF7	24	10.0	0.0400641025641026	-1.7835441705054	0.000220938539291894	0.270233083672763	6.5201532936550795
adenoma_up_arm	similar	10	CPC018_MCF7_24H:BRD-K01292756-001-13-6:10	BRD-K01292756	-666	MCF7	24	10.0	0.0384615384615385	-1.8092534991260334	0.000321986847982856	0.353434230135848	6.318206077974601
adenoma_up_arm	similar	11	MUC.CP001_MCF7_24H:BRD-K64634304-001-01-5:13.3333	BRD-K64634304	-666	MCF7	24	13.3333	0.0384615384615385	-1.887239141174992	0.000204463321312432	0.261782573522208	6.962751002798819
adenoma_up_arm	similar	12	CPC013_MCF7_24H:BRD-K93215584-001-01-9:10	BRD-K93215584	-666	MCF7	24	10.0	0.0384615384615385	-1.7297255464370584	0.000438986823485352	0.417613042812987	5.807637440199963
adenoma_up_arm	similar	13	CPC006_HT29_24H:BRD-K61250553-003-13-2:10	BRD-K61250553	Loperamide hydrochloride	HT29	24	10.0	0.0384615384615385	-1.6856881007639402	0.00030220450175676	0.340449276729082	5.933114841458794
adenoma_up_arm	similar	14	CPC003_VCAP_24H:BRD-A34205397-001-03-7:10	BRD-A34205397	SULOCTIDIL	VCAP	24	10.0	0.0384615384615385	-1.6558228910620654	0.000178774496223668	0.25323766025767	6.205518237660188
adenoma_up_arm	similar	15	CPC004_HA1E_24H:BRD-K89997465-001-05-3:10	BRD-K89997465	CHLORPROMAZINE	HA1E	24	10.0	0.0384615384615385	-1.6384777070083245	0.000541650700869458	0.473214792928993	5.351728096316537
adenoma_up_arm	similar	16	CPC006_HA1E_24H:BRD-K53903639-001-01-3:80	BRD-K53903639	480743.cdx	HA1E	24	80.0	0.0384615384615385	-1.6518465071585497	0.000834562415071039	0.626785656610107	5.085277491774577
adenoma_up_arm	similar	17	CPC010_MCF7_24H:BRD-K81397638-001-05-6:10	BRD-K81397638	-666	MCF7	24	10.0	0.0384615384615385	-1.7272153161892436	0.000412983177002651	0.402232391711853	5.84501345727946
adenoma_up_arm	similar	18	CPC014_PC3_24H:BRD-K35128472-001-05-1:10	BRD-K35128472	CC-100	PC3	24	10.0	0.0384615384615385	-1.8036492899523513	0.000184912766527078	0.25323766025767	6.7330825069710265
adenoma_up_arm	similar	19	HOG002_A549_24H:BRD-K92093830-003-18-3:1.11	BRD-K92093830	doxorubicin	A549	24	1.11	0.0384615384615385	-1.7677433503236772	0.000907340842271099	0.669695760634198	5.377881038997006
adenoma_up_arm	similar	20	LJP001_MCF7_6H:BRD-K01253243-001-02-2:0.4	BRD-K01253243	SB590885:GSK2118436	MCF7	6	0.4	0.0368589743589744	-1.8379971839760831	0.0013031306320552	0.832622675039567	5.302644016921884
adenoma_up_arm	similar	21	CPC019_PC3_24H:BRD-K37043259-001-01-8:10	BRD-K37043259	-666	PC3	24	10.0	0.0368589743589744	-1.8594210434382163	0.000253174601343063	0.292923013753924	6.687556285763148
adenoma_up_arm	similar	22	CPC006_HCC515_6H:BRD-A18763547-300-04-8:10	BRD-A18763547	-666	HCC515	6	10.0	0.0368589743589744	-1.7325284645675327	0.000413423000661579	0.402232391711853	5.8621926080664695
adenoma_up_arm	similar	23	CPC005_VCAP_6H:BRD-A52660433-066-01-3:10	BRD-A52660433	Tetrindole mesylate	VCAP	6	10.0	0.0368589743589744	-1.633588736087189	0.00214821519330763	1.0	4.358287681112459
adenoma_up_arm	similar	24	CPC013_MCF7_24H:BRD-K76236182-001-01-2:10	BRD-K76236182	-666	MCF7	24	10.0	0.0368589743589744	-1.716969843890966	0.0013759036587147	0.841443710370253	4.912958071159631
adenoma_up_arm	similar	25	CPC020_PC3_6H:BRD-K02562327-001-01-6:10	BRD-K02562327	-666	PC3	6	10.0	0.0368589743589744	-1.7758980722499418	0.00255968729000344	1.0	4.602795866641149
adenoma_up_arm	similar	26	CPC014_A549_24H:BRD-K73293050-001-01-5:10	BRD-K73293050	S1170	A549	24	10.0	0.0352564102564103	-1.7165784962059922	0.00353648326910228	1.0	4.208069263037184
adenoma_up_arm	similar	27	CPC012_NPC_24H:BRD-K61717269-001-01-4:10	BRD-K61717269	-666	NPC	24	10.0	0.0352564102564103	-1.745502647393471	0.00146153153796747	0.868981994567355	4.948834807936819
adenoma_up_arm	similar	28	CPD001_PC3_24H:BRD-K36927236-001-24-3:10	BRD-K36927236	Glibenclamide	PC3	24	10.0	0.0352564102564103	-1.7521794819166483	0.00688076349847439	1.0	3.788848727977316
adenoma_up_arm	similar	29	CPC009_MCF7_6H:BRD-K18861610-001-04-4:10	BRD-K18861610	-666	MCF7	6	10.0	0.0352564102564103	-1.7115797154711978	0.00154471337245406	0.893616685964673	4.811510900828398
adenoma_up_arm	similar	30	CPC001_PC3_24H:BRD-K62289640-003-01-9:10	BRD-K62289640	Lylamine hydrochloride	PC3	24	10.0	0.0352564102564103	-1.6731303118948573	0.000979517162634488	0.692527387684105	5.034428947440255
adenoma_up_arm	similar	31	CPC017_MCF7_24H:BRD-A62336480-001-02-5:10	BRD-A62336480	-666	MCF7	24	10.0	0.0352564102564103	-1.7077912910519428	0.011085299577542	1.0	3.339163303488055
adenoma_up_arm	similar	32	CPC018_MCF7_6H:BRD-K35960502-001-10-1:10	BRD-K35960502	-666	MCF7	6	10.0	0.0352564102564103	-1.8007546526887188	0.00197097344750794	1.0	4.871616183938246
adenoma_up_arm	similar	33	CPC019_MCF7_24H:BRD-A47832959-001-06-6:10	BRD-A47832959	-666	MCF7	24	10.0	0.0352564102564103	-1.7801386612012813	0.00418197056649732	1.0	4.23427169228701
adenoma_up_arm	similar	34	CPC006_VCAP_24H:BRD-K64642496-001-01-6:40	BRD-K64642496	-666	VCAP	24	40.0	0.0352564102564103	-1.7069786570884542	0.00119987024593434	0.790234543972357	4.985855437524976
adenoma_up_arm	similar	35	CPC004_MCF7_6H:BRD-K37991163-003-06-8:10	BRD-K37991163	PAROXETINE HYDROCHLORIDE	MCF7	6	10.0	0.0352564102564103	-1.6084008983046758	0.0047008521515064	1.0	3.7440732601628395
adenoma_up_arm	similar	36	MUC.CP003_MCF7_24H:BRD-K02407574-001-04-8:1.1111	BRD-K02407574	-666	MCF7	24	1.1111	0.0352564102564103	-1.8112887607240902	0.00481079496234148	1.0	4.198174573875797
adenoma_up_arm	similar	37	CPC004_VCAP_6H:BRD-A69815203-001-05-0:10	BRD-A69815203	CYCLOSPORINE	VCAP	6	10.0	0.0352564102564103	-1.6261207844662713	0.00336820265785793	1.0	4.0207491555594785
adenoma_up_arm	similar	38	CPC013_MCF7_6H:BRD-K25504083-001-03-1:10	BRD-K25504083	C8273	MCF7	6	10.0	0.0352564102564103	-1.7397119982032683	0.0018684846788357	0.989840532964379	4.746822382604808
adenoma_up_arm	similar	39	CPC013_MCF7_24H:BRD-K05520923-001-02-7:10	BRD-K05520923	-666	MCF7	24	10.0	0.0336538461538462	-1.7223478500577187	0.0045397891236614	1.0	4.035399559232746
adenoma_up_arm	similar	40	CPC001_PC3_24H:BRD-K05151076-001-01-8:10	BRD-K05151076	ZK 164015	PC3	24	10.0	0.0336538461538462	-1.604919443689097	0.00859468328004852	1.0	3.3153946361621283
adenoma_up_arm	similar	41	CPC005_VCAP_24H:BRD-A81772229-001-01-6:10	BRD-A81772229	Simvastatin	VCAP	24	10.0	0.0336538461538462	-1.6840010788634527	0.00234149615757802	1.0	4.429775869106363
adenoma_up_arm	similar	42	CPC018_HT29_6H:BRD-K32292990-001-01-0:10	BRD-K32292990	-666	HT29	6	10.0	0.0336538461538462	-1.7670492178295216	0.00465041297756838	1.0	4.121657281800329
adenoma_up_arm	similar	43	CPC008_HT29_6H:BRD-K68833544-001-01-9:10	BRD-K68833544	NCGC00183589-01	HT29	6	10.0	0.0336538461538462	-1.6651602078451773	0.00823118370726101	1.0	3.471089238824485
adenoma_up_arm	similar	44	CPC011_VCAP_24H:BRD-K82036761-003-12-0:10	BRD-K82036761	sertraline	VCAP	24	10.0	0.0336538461538462	-1.724199877501868	0.00487837280685082	1.0	3.9858759856589336
adenoma_up_arm	similar	45	CPC019_PC3_24H:BRD-K62818989-001-01-8:10	BRD-K62818989	-666	PC3	24	10.0	0.0336538461538462	-1.760646275746501	0.00936074993424469	1.0	3.5718043601144562
adenoma_up_arm	similar	46	CPC006_MCF7_24H:BRD-A15079084-001-02-9:10	BRD-A15079084	phorbol-12-myristate-13-acetate (PMA)	MCF7	24	10.0	0.0336538461538462	-1.64378295164284	0.00859468328004852	1.0	3.3956777097574684
adenoma_up_arm	similar	47	CPC013_MCF7_24H:BRD-K15600710-066-01-7:10	BRD-K15600710	S1057	MCF7	24	10.0	0.0336538461538462	-1.7137997534229277	0.0124869455622185	1.0	3.2622928635666537
adenoma_up_arm	similar	48	CPC007_HCC515_6H:BRD-K32862555-001-04-1:10	BRD-K32862555	NCGC00183412-01	HCC515	6	10.0	0.0336538461538462	-1.6659299378310324	0.00737683452464954	1.0	3.551979129078496
adenoma_up_arm	similar	49	CPC006_A549_6H:BRD-K26664453-001-03-4:10	BRD-K26664453	-666	A549	6	10.0	0.0336538461538462	-1.643969508648089	0.0058847399667499	1.0	3.6665003523844906
adenoma_up_arm	similar	50	CPC016_MCF7_24H:BRD-A94413429-003-01-6:10	BRD-A94413429	-666	MCF7	24	10.0	0.0336538461538462	-1.8189326353055488	0.00215912541602935	1.0	4.848768979437964
adenoma_up_arm	opposite	1	CPC006_PC3_6H:BRD-A36630025-001-02-6:0.35	BRD-A36630025	-666	PC3	6	0.35	-0.046474358974359	1.785021677122185	9.09792398132179e-06	0.0432747808573783	-8.998397263492278
adenoma_up_arm	opposite	2	CPC006_SW620_6H:BRD-A36630025-001-02-6:0.35	BRD-A36630025	-666	SW620	6	0.35	-0.0448717948717949	1.8343152104676088	5.35493555863763e-06	0.0386233905543328	-9.66912625936645
adenoma_up_arm	opposite	3	CPC004_HT29_6H:BRD-K17110974-001-04-7:10	BRD-K17110974	aristolochic acid	HT29	6	10.0	-0.0448717948717949	1.8312973060138182	2.6210280977344e-05	0.102003265305374	-8.390140475958006
adenoma_up_arm	opposite	4	CPC006_HCC515_24H:BRD-A02481876-001-09-9:60	BRD-A02481876	Importazole	HCC515	24	60.0	-0.0448717948717949	1.7998829712204463	1.44797620064353e-05	0.0619864131733488	-8.710063107101767
adenoma_up_arm	opposite	5	CPC006_HA1E_24H:BRD-A02481876-001-09-9:60	BRD-A02481876	Importazole	HA1E	24	60.0	-0.0432692307692308	1.7742569274720235	0.000103807707482926	0.206145862776122	-7.068232229527626
adenoma_up_arm	opposite	6	CPC010_HT29_6H:BRD-K70578146-001-03-4:10	BRD-K70578146	dactinomycin	HT29	6	10.0	-0.0432692307692308	1.7408551056573682	4.60408922969524e-05	0.145521361399118	-7.549838376829095
adenoma_up_arm	opposite	7	LJP001_MDAMB231_24H:BRD-K87909389-001-04-6:0.4	BRD-K87909389	Flavopiridol:Alvocidib, HMR-1275, L868275	MDAMB231	24	0.4	-0.0416666666666667	1.6114420316622269	0.000242575131921281	0.288455522844948	-5.825610661390077
adenoma_up_arm	opposite	8	CPC007_A375_6H:BRD-K84203638-019-03-0:10	BRD-K84203638	-666	A375	6	10.0	-0.0416666666666667	1.7788168522231982	0.000124611953512397	0.222271379913009	-6.945284196302643
adenoma_up_arm	opposite	9	CPC006_MCF7_24H:BRD-K74148702-001-03-8:48	BRD-K74148702	curcumin	MCF7	24	48.0	-0.0400641025641026	1.7655562740880533	0.000352033467524436	0.367565871006184	-6.0972003680219
adenoma_up_arm	opposite	10	CPC009_VCAP_6H:BRD-K81814927-001-01-9:10	BRD-K81814927	-666	VCAP	6	10.0	-0.0400641025641026	1.713936480922085	0.000579476549348	0.496136232020771	-5.547950917847132
adenoma_up_arm	opposite	11	CPC004_HT29_6H:BRD-A48237631-001-03-0:10	BRD-A48237631	MITOMYCIN C	HT29	6	10.0	-0.0400641025641026	1.8057400928615357	0.000460063393998323	0.428148996384222	-6.026083914217455
adenoma_up_arm	opposite	12	CPC004_HT29_6H:BRD-A35588707-001-03-0:10	BRD-A35588707	TENIPOSIDE	HT29	6	10.0	-0.0400641025641026	1.8040050920797228	0.000362815091258376	0.369803600992377	-6.20634515922293
adenoma_up_arm	opposite	13	CPC020_HT29_6H:BRD-K79390395-001-07-4:10	BRD-K79390395	-666	HT29	6	10.0	-0.0384615384615385	1.6622930015699873	0.000480683427456273	0.437820783956928	-5.515722314513724
adenoma_up_arm	opposite	14	CPC006_HA1E_6H:BRD-K19216856-001-02-7:88.8	BRD-K19216856	(-)-Gallocatechin gallate	HA1E	6	88.8	-0.0384615384615385	1.7624059163721817	0.00135966199141446	0.841443710370253	-5.0520582406124985
