signature	gene	expected_arm	expected_sign	in_common_universe	common_effect	common_z	common_q_value	max_lfsr	strict_state_shared	relaxed_state_shared	common_direction_matches	logFC_ABS	posterior_mean_ABS	lfsr_ABS	direction_matches_ABS	logFC_GOB	posterior_mean_GOB	lfsr_GOB	direction_matches_GOB	logFC_TAC	posterior_mean_TAC	lfsr_TAC	direction_matches_TAC	all_state_directions_match
original_287	PPIF	Adenoma-down	-1	TRUE	-0.515644055645023	-5.40556718641423	1.09506479698789e-06	0.000127592476239391	TRUE	TRUE	TRUE	-0.476117006094777	-0.398280514994324	7.62432242421562e-05	TRUE	-0.490029278676252	-0.444763255553929	0.000127592476239391	TRUE	-0.590218214594028	-0.510743572840828	1.01981032016862e-05	TRUE	TRUE
original_287	F2RL1	Adenoma-down	-1	TRUE	-1.00579666394827	-5.72709637864295	2.13712809862099e-07	0.000834729720848637	TRUE	TRUE	TRUE	-0.775643520889451	-0.700996049188784	0.000144096843253005	TRUE	-1.88325660050833	-1.45779721330871	2.05213547710414e-07	TRUE	-0.789485824946273	-0.821266455796756	0.000834729720848637	TRUE	TRUE
original_287	VDAC2	Adenoma-down	-1	TRUE	-0.609438439452636	-5.53689530037223	5.6180315902447e-07	9.82881231912369e-05	TRUE	TRUE	TRUE	-0.682774240675121	-0.480060963525672	4.78163367385598e-05	TRUE	-0.568847524263967	-0.496589668350668	9.82881231912369e-05	TRUE	-0.600930691169725	-0.534594465333991	2.03804016232212e-05	TRUE	TRUE
original_287	CMAS	Adenoma-down	-1	TRUE	-0.824504881239549	-5.93666034528902	7.07508059221352e-08	7.23084827660703e-05	TRUE	TRUE	TRUE	-0.722477713021109	-0.566189039490246	7.23084827660703e-05	TRUE	-0.990763538735121	-0.768402278077956	1.6886427223195e-06	TRUE	-0.743430834701638	-0.728015710453415	4.26306769273355e-05	TRUE	TRUE
original_287	HS3ST4	Adenoma-down	-1	TRUE	-0.773028818028061	-7.82028321320999	5.09746723013775e-13	6.65174922032108e-07	TRUE	TRUE	TRUE	-0.729536085900763	-0.592979825231508	6.65174922032108e-07	TRUE	-0.62905948228207	-0.643763236966137	3.13320647093995e-07	TRUE	-0.984936252561589	-0.87511810939776	7.25297599757369e-12	TRUE	TRUE
original_287	PHYH	Adenoma-down	-1	TRUE	-0.59275786773933	-4.98127213367245	8.2038092558121e-06	0.00143036025545884	TRUE	TRUE	TRUE	-0.62604591133736	-0.444946958347198	0.000262763649491515	TRUE	-0.588559642641607	-0.493418202823718	6.44260869877566e-05	TRUE	-0.54535468249246	-0.49666562209841	0.00143036025545884	TRUE	TRUE
original_287	CIAO2A	Adenoma-down	-1	TRUE	-0.656123767174469	-8.95078509743422	6.04522551184109e-17	5.83489264682768e-07	TRUE	TRUE	TRUE	-0.544326919407136	-0.495348242993725	5.83489264682768e-07	TRUE	-0.695648298904063	-0.639370825967366	3.48610029732299e-14	TRUE	-0.66741375841732	-0.659730917873229	6.63781918319728e-10	TRUE	TRUE
original_287	CNPPD1	Adenoma-down	-1	TRUE	-0.323792779563257	-3.75553632627869	0.000983396868270994	0.00443345319882749	TRUE	TRUE	TRUE	-0.322635989106731	-0.261129513372035	0.0030276912397863	TRUE	-0.371490226188358	-0.297444215573098	0.00290367590898433	TRUE	-0.286615528628505	-0.278867069425975	0.00443345319882749	TRUE	TRUE
original_287	NDUFB1	Adenoma-down	-1	TRUE	-0.345996318245882	-4.19137145461746	0.00020779066088601	0.00479883851609075	TRUE	TRUE	TRUE	-0.372384992621455	-0.297832976528366	0.000399897473082889	TRUE	-0.290657797251817	-0.282906776208576	0.00479883851609075	TRUE	-0.366098939611736	-0.325147010274678	0.00103957427108736	TRUE	TRUE
original_287	C1orf115	Adenoma-down	-1	TRUE	-0.413423370396275	-4.04682652378966	0.000355376423842957	0.112124248418416	FALSE	FALSE	TRUE	-0.469634161095779	-0.31802237291403	0.0189638209044343	TRUE	-0.810629483138637	-0.641597413649201	4.70664507135066e-06	TRUE	-0.116274199708208	-0.150134134795548	0.112124248418416	TRUE	TRUE
original_287	NDUFB5	Adenoma-down	-1	TRUE	-0.844998374745798	-6.91826228468123	2.19811850425273e-10	3.4574924768771e-06	TRUE	TRUE	TRUE	-0.927288442924473	-0.654744599007943	3.4574924768771e-06	TRUE	-0.715563612102967	-0.692387953587693	1.0966776843313e-06	TRUE	-1.00065985815679	-0.869335911442791	2.87995819414633e-08	TRUE	TRUE
original_287	TARBP2	Adenoma-up	1	TRUE	0.297411561168437	2.70019759894757	0.0206264067691912	0.0374932495877216	TRUE	TRUE	TRUE	0.197261045298692	0.192677462874124	0.0374932495877216	TRUE	0.382190202217933	0.288599010751514	0.0216223632065176	TRUE	0.501919346656885	0.352397816120246	0.0101930113282633	TRUE	TRUE
original_287	CEACAM1	Adenoma-down	-1	TRUE	-0.397782372112851	-1.76446459045344	0.147230586534318	0.492326721220036	FALSE	FALSE	TRUE	-0.781257287031818	-0.228050983131559	0.147847954786454	TRUE	-0.968543573422477	-0.357389484487804	0.0812425080334639	TRUE	0.234987505143274	0.00100906656548149	0.492326721220036	FALSE	FALSE
original_287	LAMTOR3	Adenoma-down	-1	TRUE	-1.12062707788061	-6.78597385947005	4.98910982036803e-10	4.63242240500428e-06	TRUE	TRUE	TRUE	-1.01841932183831	-0.773840465555722	4.63242240500428e-06	TRUE	-1.25004138722694	-1.01716532176427	4.52109603865658e-07	TRUE	-1.09696909451286	-1.07691553497023	2.49335980750942e-07	TRUE	TRUE
