rank	enrichment_score	hit	pathway
1516	-0.11900894545599	FALSE	Mtorc1 Signaling
1517	-0.119132661897905	FALSE	Mtorc1 Signaling
1518	-0.119256378339821	FALSE	Mtorc1 Signaling
1519	-0.119380094781736	FALSE	Mtorc1 Signaling
1520	-0.119503811223651	FALSE	Mtorc1 Signaling
1521	-0.119627527665566	FALSE	Mtorc1 Signaling
1522	-0.119751244107481	FALSE	Mtorc1 Signaling
1523	-0.119874960549396	FALSE	Mtorc1 Signaling
1524	-0.119998676991311	FALSE	Mtorc1 Signaling
1525	-0.120122393433226	FALSE	Mtorc1 Signaling
1526	-0.120246109875142	FALSE	Mtorc1 Signaling
1527	-0.120369826317057	FALSE	Mtorc1 Signaling
1528	-0.120493542758972	FALSE	Mtorc1 Signaling
1529	-0.120617259200887	FALSE	Mtorc1 Signaling
1530	-0.120740975642802	FALSE	Mtorc1 Signaling
1531	-0.120864692084717	FALSE	Mtorc1 Signaling
1532	-0.120988408526632	FALSE	Mtorc1 Signaling
1533	-0.121112124968547	FALSE	Mtorc1 Signaling
1534	-0.121235841410463	FALSE	Mtorc1 Signaling
1535	-0.121359557852378	FALSE	Mtorc1 Signaling
1536	-0.121483274294293	FALSE	Mtorc1 Signaling
1537	-0.121606990736208	FALSE	Mtorc1 Signaling
1538	-0.121730707178123	FALSE	Mtorc1 Signaling
1539	-0.121854423620038	FALSE	Mtorc1 Signaling
1540	-0.121978140061953	FALSE	Mtorc1 Signaling
1541	-0.122101856503869	FALSE	Mtorc1 Signaling
1542	-0.122225572945784	FALSE	Mtorc1 Signaling
1543	-0.122349289387699	FALSE	Mtorc1 Signaling
1544	-0.122473005829614	FALSE	Mtorc1 Signaling
1545	-0.122596722271529	FALSE	Mtorc1 Signaling
1546	-0.122720438713444	FALSE	Mtorc1 Signaling
1547	-0.122844155155359	FALSE	Mtorc1 Signaling
1548	-0.122967871597274	FALSE	Mtorc1 Signaling
1549	-0.12309158803919	FALSE	Mtorc1 Signaling
1550	-0.123215304481105	FALSE	Mtorc1 Signaling
1551	-0.12333902092302	FALSE	Mtorc1 Signaling
1552	-0.123462737364935	FALSE	Mtorc1 Signaling
1553	-0.12358645380685	FALSE	Mtorc1 Signaling
1554	-0.123710170248765	FALSE	Mtorc1 Signaling
1555	-0.12383388669068	FALSE	Mtorc1 Signaling
1556	-0.123957603132595	FALSE	Mtorc1 Signaling
1557	-0.124081319574511	FALSE	Mtorc1 Signaling
1558	-0.124205036016426	FALSE	Mtorc1 Signaling
1559	-0.124328752458341	FALSE	Mtorc1 Signaling
1560	-0.124452468900256	FALSE	Mtorc1 Signaling
1561	-0.124576185342171	FALSE	Mtorc1 Signaling
1562	-0.124699901784086	FALSE	Mtorc1 Signaling
1563	-0.124823618226001	FALSE	Mtorc1 Signaling
1564	-0.124947334667917	FALSE	Mtorc1 Signaling
1565	-0.125071051109832	FALSE	Mtorc1 Signaling
1566	-0.125194767551747	FALSE	Mtorc1 Signaling
1567	-0.125318483993662	FALSE	Mtorc1 Signaling
1568	-0.125442200435577	FALSE	Mtorc1 Signaling
1569	-0.125565916877492	FALSE	Mtorc1 Signaling
1570	-0.125689633319407	FALSE	Mtorc1 Signaling
1571	-0.125813349761322	FALSE	Mtorc1 Signaling
1572	-0.125937066203238	FALSE	Mtorc1 Signaling
1573	-0.126060782645153	FALSE	Mtorc1 Signaling
1574	-0.126184499087068	FALSE	Mtorc1 Signaling
1575	-0.126308215528983	FALSE	Mtorc1 Signaling
1576	-0.126431931970898	FALSE	Mtorc1 Signaling
1577	-0.126555648412813	FALSE	Mtorc1 Signaling
1578	-0.126679364854728	FALSE	Mtorc1 Signaling
1579	-0.126803081296643	FALSE	Mtorc1 Signaling
1580	-0.126926797738559	FALSE	Mtorc1 Signaling
1581	-0.127050514180474	FALSE	Mtorc1 Signaling
1582	-0.127174230622389	FALSE	Mtorc1 Signaling
1583	-0.127297947064304	FALSE	Mtorc1 Signaling
1584	-0.127421663506219	FALSE	Mtorc1 Signaling
1585	-0.127545379948134	FALSE	Mtorc1 Signaling
1586	-0.127669096390049	FALSE	Mtorc1 Signaling
1587	-0.127792812831965	FALSE	Mtorc1 Signaling
1588	-0.12791652927388	FALSE	Mtorc1 Signaling
1589	-0.128040245715795	FALSE	Mtorc1 Signaling
1590	-0.12816396215771	FALSE	Mtorc1 Signaling
1591	-0.128287678599625	FALSE	Mtorc1 Signaling
1592	-0.12841139504154	FALSE	Mtorc1 Signaling
1593	-0.128535111483455	FALSE	Mtorc1 Signaling
1594	-0.12865882792537	FALSE	Mtorc1 Signaling
1595	-0.128782544367286	FALSE	Mtorc1 Signaling
1596	-0.128906260809201	FALSE	Mtorc1 Signaling
1597	-0.129029977251116	FALSE	Mtorc1 Signaling
1598	-0.129153693693031	FALSE	Mtorc1 Signaling
1599	-0.129277410134946	FALSE	Mtorc1 Signaling
1600	-0.129401126576861	FALSE	Mtorc1 Signaling
1601	-0.129524843018776	FALSE	Mtorc1 Signaling
1602	-0.129648559460691	FALSE	Mtorc1 Signaling
1603	-0.129772275902607	FALSE	Mtorc1 Signaling
1604	-0.129895992344522	FALSE	Mtorc1 Signaling
1605	-0.130019708786437	FALSE	Mtorc1 Signaling
1606	-0.130143425228352	FALSE	Mtorc1 Signaling
1607	-0.130267141670267	FALSE	Mtorc1 Signaling
1608	-0.130390858112182	FALSE	Mtorc1 Signaling
1609	-0.130514574554097	FALSE	Mtorc1 Signaling
1610	-0.130638290996013	FALSE	Mtorc1 Signaling
1611	-0.130762007437928	FALSE	Mtorc1 Signaling
1612	-0.130885723879843	FALSE	Mtorc1 Signaling
1613	-0.131009440321758	FALSE	Mtorc1 Signaling
1614	-0.131133156763673	FALSE	Mtorc1 Signaling
1615	-0.131256873205588	FALSE	Mtorc1 Signaling
1616	-0.131380589647503	FALSE	Mtorc1 Signaling
1617	-0.131504306089418	FALSE	Mtorc1 Signaling
1618	-0.131628022531334	FALSE	Mtorc1 Signaling
1619	-0.131751738973249	FALSE	Mtorc1 Signaling
1620	-0.131875455415164	FALSE	Mtorc1 Signaling
1621	-0.131999171857079	FALSE	Mtorc1 Signaling
1622	-0.132122888298994	FALSE	Mtorc1 Signaling
1623	-0.132246604740909	FALSE	Mtorc1 Signaling
1624	-0.132370321182824	FALSE	Mtorc1 Signaling
1625	-0.132494037624739	FALSE	Mtorc1 Signaling
1626	-0.132617754066655	FALSE	Mtorc1 Signaling
1627	-0.13274147050857	FALSE	Mtorc1 Signaling
1628	-0.132865186950485	FALSE	Mtorc1 Signaling
1629	-0.1329889033924	FALSE	Mtorc1 Signaling
1630	-0.133112619834315	FALSE	Mtorc1 Signaling
1631	-0.13323633627623	FALSE	Mtorc1 Signaling
1632	-0.133360052718145	FALSE	Mtorc1 Signaling
1633	-0.133483769160061	FALSE	Mtorc1 Signaling
1634	-0.133607485601976	FALSE	Mtorc1 Signaling
1635	-0.133731202043891	FALSE	Mtorc1 Signaling
1636	-0.133854918485806	FALSE	Mtorc1 Signaling
1637	-0.133978634927721	FALSE	Mtorc1 Signaling
1638	-0.134102351369636	FALSE	Mtorc1 Signaling
1639	-0.134226067811551	FALSE	Mtorc1 Signaling
1640	-0.134349784253466	FALSE	Mtorc1 Signaling
1641	-0.134473500695382	FALSE	Mtorc1 Signaling
1642	-0.134597217137297	FALSE	Mtorc1 Signaling
1643	-0.134720933579212	FALSE	Mtorc1 Signaling
1644	-0.134844650021127	FALSE	Mtorc1 Signaling
1645	-0.134968366463042	FALSE	Mtorc1 Signaling
1646	-0.135092082904957	FALSE	Mtorc1 Signaling
1647	-0.135215799346872	FALSE	Mtorc1 Signaling
1648	-0.135339515788787	FALSE	Mtorc1 Signaling
1649	-0.135463232230703	FALSE	Mtorc1 Signaling
1650	-0.135586948672618	FALSE	Mtorc1 Signaling
1651	-0.135710665114533	FALSE	Mtorc1 Signaling
1652	-0.135834381556448	FALSE	Mtorc1 Signaling
1653	-0.135958097998363	FALSE	Mtorc1 Signaling
1654	-0.136081814440278	FALSE	Mtorc1 Signaling
1655	-0.136205530882193	FALSE	Mtorc1 Signaling
1656	-0.136329247324109	FALSE	Mtorc1 Signaling
1657	-0.136452963766024	FALSE	Mtorc1 Signaling
1658	-0.136576680207939	FALSE	Mtorc1 Signaling
1659	-0.136700396649854	FALSE	Mtorc1 Signaling
1660	-0.136824113091769	FALSE	Mtorc1 Signaling
1661	-0.136947829533684	FALSE	Mtorc1 Signaling
1662	-0.137071545975599	FALSE	Mtorc1 Signaling
1663	-0.137195262417514	FALSE	Mtorc1 Signaling
1664	-0.13731897885943	FALSE	Mtorc1 Signaling
1665	-0.137442695301345	FALSE	Mtorc1 Signaling
1666	-0.13756641174326	FALSE	Mtorc1 Signaling
1667	-0.137690128185175	FALSE	Mtorc1 Signaling
1668	-0.13781384462709	FALSE	Mtorc1 Signaling
1669	-0.137937561069005	FALSE	Mtorc1 Signaling
1670	-0.13806127751092	FALSE	Mtorc1 Signaling
1671	-0.138184993952835	FALSE	Mtorc1 Signaling
1672	-0.138308710394751	FALSE	Mtorc1 Signaling
1673	-0.138432426836666	FALSE	Mtorc1 Signaling
1674	-0.138556143278581	FALSE	Mtorc1 Signaling
1675	-0.138679859720496	FALSE	Mtorc1 Signaling
1676	-0.138803576162411	FALSE	Mtorc1 Signaling
1677	-0.138927292604326	FALSE	Mtorc1 Signaling
1678	-0.139051009046241	FALSE	Mtorc1 Signaling
1679	-0.139174725488157	FALSE	Mtorc1 Signaling
1680	-0.139298441930072	FALSE	Mtorc1 Signaling
1681	-0.139422158371987	FALSE	Mtorc1 Signaling
1682	-0.139545874813902	FALSE	Mtorc1 Signaling
1683	-0.139669591255817	FALSE	Mtorc1 Signaling
1684	-0.139793307697732	FALSE	Mtorc1 Signaling
1685	-0.139917024139647	FALSE	Mtorc1 Signaling
1686	-0.140040740581562	FALSE	Mtorc1 Signaling
1687	-0.140164457023478	FALSE	Mtorc1 Signaling
1688	-0.140288173465393	FALSE	Mtorc1 Signaling
1689	-0.140411889907308	FALSE	Mtorc1 Signaling
1690	-0.140535606349223	FALSE	Mtorc1 Signaling
1691	-0.140659322791138	FALSE	Mtorc1 Signaling
1692	-0.140783039233053	FALSE	Mtorc1 Signaling
1693	-0.140906755674968	FALSE	Mtorc1 Signaling
1694	-0.141030472116883	FALSE	Mtorc1 Signaling
1695	-0.141154188558799	FALSE	Mtorc1 Signaling
1696	-0.141277905000714	FALSE	Mtorc1 Signaling
1697	-0.141401621442629	FALSE	Mtorc1 Signaling
1698	-0.141525337884544	FALSE	Mtorc1 Signaling
1699	-0.141649054326459	FALSE	Mtorc1 Signaling
1700	-0.141772770768374	FALSE	Mtorc1 Signaling
1701	-0.141896487210289	FALSE	Mtorc1 Signaling
1702	-0.142020203652205	FALSE	Mtorc1 Signaling
1703	-0.14214392009412	FALSE	Mtorc1 Signaling
1704	-0.142267636536035	FALSE	Mtorc1 Signaling
1705	-0.14239135297795	FALSE	Mtorc1 Signaling
1706	-0.142515069419865	FALSE	Mtorc1 Signaling
1707	-0.14263878586178	FALSE	Mtorc1 Signaling
1708	-0.142762502303695	FALSE	Mtorc1 Signaling
1709	-0.14288621874561	FALSE	Mtorc1 Signaling
1710	-0.143009935187526	FALSE	Mtorc1 Signaling
1711	-0.143133651629441	FALSE	Mtorc1 Signaling
1712	-0.143257368071356	FALSE	Mtorc1 Signaling
1713	-0.143381084513271	FALSE	Mtorc1 Signaling
1714	-0.143504800955186	FALSE	Mtorc1 Signaling
1715	-0.143628517397101	FALSE	Mtorc1 Signaling
1716	-0.143752233839016	FALSE	Mtorc1 Signaling
1717	-0.143875950280931	FALSE	Mtorc1 Signaling
1718	-0.143999666722847	FALSE	Mtorc1 Signaling
1719	-0.144123383164762	FALSE	Mtorc1 Signaling
1720	-0.144247099606677	FALSE	Mtorc1 Signaling
1721	-0.144370816048592	FALSE	Mtorc1 Signaling
1722	-0.144494532490507	FALSE	Mtorc1 Signaling
1723	-0.144618248932422	FALSE	Mtorc1 Signaling
1724	-0.144741965374337	FALSE	Mtorc1 Signaling
1725	-0.144865681816253	FALSE	Mtorc1 Signaling
1726	-0.144989398258168	FALSE	Mtorc1 Signaling
1727	-0.145113114700083	FALSE	Mtorc1 Signaling
1728	-0.145236831141998	FALSE	Mtorc1 Signaling
1729	-0.145360547583913	FALSE	Mtorc1 Signaling
1730	-0.145484264025828	FALSE	Mtorc1 Signaling
1731	-0.145607980467743	FALSE	Mtorc1 Signaling
1732	-0.145731696909658	FALSE	Mtorc1 Signaling
1733	-0.145855413351574	FALSE	Mtorc1 Signaling
1734	-0.145979129793489	FALSE	Mtorc1 Signaling
1735	-0.146102846235404	FALSE	Mtorc1 Signaling
1736	-0.146226562677319	FALSE	Mtorc1 Signaling
1737	-0.146350279119234	FALSE	Mtorc1 Signaling
1738	-0.146473995561149	FALSE	Mtorc1 Signaling
1739	-0.146597712003064	FALSE	Mtorc1 Signaling
1740	-0.146721428444979	FALSE	Mtorc1 Signaling
1741	-0.146845144886895	FALSE	Mtorc1 Signaling
1742	-0.14696886132881	FALSE	Mtorc1 Signaling
1743	-0.147092577770725	FALSE	Mtorc1 Signaling
1744	-0.14721629421264	FALSE	Mtorc1 Signaling
1745	-0.147340010654555	FALSE	Mtorc1 Signaling
1746	-0.14746372709647	FALSE	Mtorc1 Signaling
1747	-0.147587443538385	FALSE	Mtorc1 Signaling
1748	-0.147711159980301	FALSE	Mtorc1 Signaling
1749	-0.147834876422216	FALSE	Mtorc1 Signaling
1750	-0.147958592864131	FALSE	Mtorc1 Signaling
1751	-0.148082309306046	FALSE	Mtorc1 Signaling
1752	-0.148206025747961	FALSE	Mtorc1 Signaling
1753	-0.141316607523411	TRUE	Mtorc1 Signaling
1754	-0.141440323965326	FALSE	Mtorc1 Signaling
1755	-0.141564040407241	FALSE	Mtorc1 Signaling
1756	-0.141687756849156	FALSE	Mtorc1 Signaling
1757	-0.141811473291071	FALSE	Mtorc1 Signaling
1758	-0.141935189732987	FALSE	Mtorc1 Signaling
1759	-0.142058906174902	FALSE	Mtorc1 Signaling
1760	-0.142182622616817	FALSE	Mtorc1 Signaling
1761	-0.142306339058732	FALSE	Mtorc1 Signaling
1762	-0.142430055500647	FALSE	Mtorc1 Signaling
1763	-0.142553771942562	FALSE	Mtorc1 Signaling
1764	-0.142677488384477	FALSE	Mtorc1 Signaling
1765	-0.142801204826392	FALSE	Mtorc1 Signaling
1766	-0.142924921268308	FALSE	Mtorc1 Signaling
1767	-0.143048637710223	FALSE	Mtorc1 Signaling
1768	-0.143172354152138	FALSE	Mtorc1 Signaling
1769	-0.143296070594053	FALSE	Mtorc1 Signaling
1770	-0.143419787035968	FALSE	Mtorc1 Signaling
1771	-0.143543503477883	FALSE	Mtorc1 Signaling
1772	-0.143667219919798	FALSE	Mtorc1 Signaling
1773	-0.143790936361714	FALSE	Mtorc1 Signaling
1774	-0.143914652803629	FALSE	Mtorc1 Signaling
1775	-0.144038369245544	FALSE	Mtorc1 Signaling
1776	-0.144162085687459	FALSE	Mtorc1 Signaling
1777	-0.144285802129374	FALSE	Mtorc1 Signaling
1778	-0.144409518571289	FALSE	Mtorc1 Signaling
1779	-0.144533235013204	FALSE	Mtorc1 Signaling
1780	-0.144656951455119	FALSE	Mtorc1 Signaling
1781	-0.144780667897035	FALSE	Mtorc1 Signaling
1782	-0.14490438433895	FALSE	Mtorc1 Signaling
1783	-0.145028100780865	FALSE	Mtorc1 Signaling
1784	-0.14515181722278	FALSE	Mtorc1 Signaling
1785	-0.145275533664695	FALSE	Mtorc1 Signaling
1786	-0.14539925010661	FALSE	Mtorc1 Signaling
1787	-0.145522966548525	FALSE	Mtorc1 Signaling
1788	-0.14564668299044	FALSE	Mtorc1 Signaling
1789	-0.145770399432356	FALSE	Mtorc1 Signaling
1790	-0.145894115874271	FALSE	Mtorc1 Signaling
1791	-0.146017832316186	FALSE	Mtorc1 Signaling
1792	-0.146141548758101	FALSE	Mtorc1 Signaling
1793	-0.146265265200016	FALSE	Mtorc1 Signaling
1794	-0.146388981641931	FALSE	Mtorc1 Signaling
1795	-0.146512698083846	FALSE	Mtorc1 Signaling
1796	-0.146636414525762	FALSE	Mtorc1 Signaling
1797	-0.146760130967677	FALSE	Mtorc1 Signaling
1798	-0.146883847409592	FALSE	Mtorc1 Signaling
1799	-0.147007563851507	FALSE	Mtorc1 Signaling
1800	-0.147131280293422	FALSE	Mtorc1 Signaling
1801	-0.147254996735337	FALSE	Mtorc1 Signaling
1802	-0.147378713177252	FALSE	Mtorc1 Signaling
1803	-0.147502429619167	FALSE	Mtorc1 Signaling
1804	-0.147626146061083	FALSE	Mtorc1 Signaling
1805	-0.147749862502998	FALSE	Mtorc1 Signaling
1806	-0.147873578944913	FALSE	Mtorc1 Signaling
1807	-0.147997295386828	FALSE	Mtorc1 Signaling
1808	-0.148121011828743	FALSE	Mtorc1 Signaling
1809	-0.148244728270658	FALSE	Mtorc1 Signaling
1810	-0.148368444712573	FALSE	Mtorc1 Signaling
1811	-0.148492161154488	FALSE	Mtorc1 Signaling
1812	-0.148615877596404	FALSE	Mtorc1 Signaling
1813	-0.148739594038319	FALSE	Mtorc1 Signaling
1814	-0.148863310480234	FALSE	Mtorc1 Signaling
1815	-0.148987026922149	FALSE	Mtorc1 Signaling
1816	-0.149110743364064	FALSE	Mtorc1 Signaling
1817	-0.149234459805979	FALSE	Mtorc1 Signaling
1818	-0.149358176247894	FALSE	Mtorc1 Signaling
1819	-0.14948189268981	FALSE	Mtorc1 Signaling
1820	-0.149605609131725	FALSE	Mtorc1 Signaling
1821	-0.14972932557364	FALSE	Mtorc1 Signaling
1822	-0.149853042015555	FALSE	Mtorc1 Signaling
1823	-0.14997675845747	FALSE	Mtorc1 Signaling
1824	-0.143317062189895	TRUE	Mtorc1 Signaling
1825	-0.14344077863181	FALSE	Mtorc1 Signaling
1826	-0.143564495073725	FALSE	Mtorc1 Signaling
1827	-0.14368821151564	FALSE	Mtorc1 Signaling
1828	-0.143811927957556	FALSE	Mtorc1 Signaling
1829	-0.143935644399471	FALSE	Mtorc1 Signaling
1830	-0.144059360841386	FALSE	Mtorc1 Signaling
1831	-0.144183077283301	FALSE	Mtorc1 Signaling
1832	-0.144306793725216	FALSE	Mtorc1 Signaling
1833	-0.144430510167131	FALSE	Mtorc1 Signaling
1834	-0.144554226609046	FALSE	Mtorc1 Signaling
1835	-0.144677943050961	FALSE	Mtorc1 Signaling
1836	-0.144801659492877	FALSE	Mtorc1 Signaling
1837	-0.144925375934792	FALSE	Mtorc1 Signaling
1838	-0.145049092376707	FALSE	Mtorc1 Signaling
1839	-0.145172808818622	FALSE	Mtorc1 Signaling
1840	-0.145296525260537	FALSE	Mtorc1 Signaling
1841	-0.145420241702452	FALSE	Mtorc1 Signaling
1842	-0.145543958144367	FALSE	Mtorc1 Signaling
1843	-0.145667674586282	FALSE	Mtorc1 Signaling
1844	-0.145791391028198	FALSE	Mtorc1 Signaling
1845	-0.145915107470113	FALSE	Mtorc1 Signaling
1846	-0.146038823912028	FALSE	Mtorc1 Signaling
1847	-0.146162540353943	FALSE	Mtorc1 Signaling
1848	-0.146286256795858	FALSE	Mtorc1 Signaling
1849	-0.146409973237773	FALSE	Mtorc1 Signaling
1850	-0.146533689679688	FALSE	Mtorc1 Signaling
1851	-0.146657406121604	FALSE	Mtorc1 Signaling
1852	-0.146781122563519	FALSE	Mtorc1 Signaling
1853	-0.146904839005434	FALSE	Mtorc1 Signaling
1854	-0.147028555447349	FALSE	Mtorc1 Signaling
1855	-0.147152271889264	FALSE	Mtorc1 Signaling
1856	-0.147275988331179	FALSE	Mtorc1 Signaling
1857	-0.147399704773094	FALSE	Mtorc1 Signaling
1858	-0.147523421215009	FALSE	Mtorc1 Signaling
1859	-0.147647137656925	FALSE	Mtorc1 Signaling
1860	-0.14777085409884	FALSE	Mtorc1 Signaling
1861	-0.147894570540755	FALSE	Mtorc1 Signaling
1862	-0.14801828698267	FALSE	Mtorc1 Signaling
1863	-0.148142003424585	FALSE	Mtorc1 Signaling
1864	-0.1482657198665	FALSE	Mtorc1 Signaling
1865	-0.148389436308415	FALSE	Mtorc1 Signaling
1866	-0.14851315275033	FALSE	Mtorc1 Signaling
1867	-0.148636869192246	FALSE	Mtorc1 Signaling
1868	-0.148760585634161	FALSE	Mtorc1 Signaling
1869	-0.148884302076076	FALSE	Mtorc1 Signaling
1870	-0.149008018517991	FALSE	Mtorc1 Signaling
1871	-0.149131734959906	FALSE	Mtorc1 Signaling
1872	-0.149255451401821	FALSE	Mtorc1 Signaling
1873	-0.149379167843736	FALSE	Mtorc1 Signaling
1874	-0.149502884285652	FALSE	Mtorc1 Signaling
1875	-0.149626600727567	FALSE	Mtorc1 Signaling
1876	-0.149750317169482	FALSE	Mtorc1 Signaling
1877	-0.149874033611397	FALSE	Mtorc1 Signaling
1878	-0.149997750053312	FALSE	Mtorc1 Signaling
1879	-0.150121466495227	FALSE	Mtorc1 Signaling
1880	-0.150245182937142	FALSE	Mtorc1 Signaling
1881	-0.150368899379057	FALSE	Mtorc1 Signaling
1882	-0.150492615820973	FALSE	Mtorc1 Signaling
1883	-0.150616332262888	FALSE	Mtorc1 Signaling
1884	-0.150740048704803	FALSE	Mtorc1 Signaling
1885	-0.150863765146718	FALSE	Mtorc1 Signaling
1886	-0.150987481588633	FALSE	Mtorc1 Signaling
1887	-0.151111198030548	FALSE	Mtorc1 Signaling
1888	-0.151234914472463	FALSE	Mtorc1 Signaling
1889	-0.151358630914378	FALSE	Mtorc1 Signaling
1890	-0.151482347356294	FALSE	Mtorc1 Signaling
1891	-0.151606063798209	FALSE	Mtorc1 Signaling
1892	-0.151729780240124	FALSE	Mtorc1 Signaling
1893	-0.151853496682039	FALSE	Mtorc1 Signaling
1894	-0.151977213123954	FALSE	Mtorc1 Signaling
1895	-0.152100929565869	FALSE	Mtorc1 Signaling
1896	-0.152224646007784	FALSE	Mtorc1 Signaling
1897	-0.1523483624497	FALSE	Mtorc1 Signaling
1898	-0.152472078891615	FALSE	Mtorc1 Signaling
1899	-0.15259579533353	FALSE	Mtorc1 Signaling
1900	-0.152719511775445	FALSE	Mtorc1 Signaling
1901	-0.15284322821736	FALSE	Mtorc1 Signaling
1902	-0.152966944659275	FALSE	Mtorc1 Signaling
1903	-0.15309066110119	FALSE	Mtorc1 Signaling
1904	-0.153214377543105	FALSE	Mtorc1 Signaling
1905	-0.153338093985021	FALSE	Mtorc1 Signaling
1906	-0.153461810426936	FALSE	Mtorc1 Signaling
1907	-0.153585526868851	FALSE	Mtorc1 Signaling
1908	-0.153709243310766	FALSE	Mtorc1 Signaling
1909	-0.153832959752681	FALSE	Mtorc1 Signaling
1910	-0.153956676194596	FALSE	Mtorc1 Signaling
1911	-0.154080392636511	FALSE	Mtorc1 Signaling
1912	-0.154204109078426	FALSE	Mtorc1 Signaling
1913	-0.154327825520342	FALSE	Mtorc1 Signaling
1914	-0.154451541962257	FALSE	Mtorc1 Signaling
1915	-0.154575258404172	FALSE	Mtorc1 Signaling
1916	-0.154698974846087	FALSE	Mtorc1 Signaling
1917	-0.154822691288002	FALSE	Mtorc1 Signaling
1918	-0.154946407729917	FALSE	Mtorc1 Signaling
1919	-0.155070124171832	FALSE	Mtorc1 Signaling
1920	-0.155193840613748	FALSE	Mtorc1 Signaling
1921	-0.155317557055663	FALSE	Mtorc1 Signaling
1922	-0.155441273497578	FALSE	Mtorc1 Signaling
1923	-0.155564989939493	FALSE	Mtorc1 Signaling
1924	-0.155688706381408	FALSE	Mtorc1 Signaling
1925	-0.155812422823323	FALSE	Mtorc1 Signaling
1926	-0.155936139265238	FALSE	Mtorc1 Signaling
1927	-0.156059855707153	FALSE	Mtorc1 Signaling
1928	-0.156183572149069	FALSE	Mtorc1 Signaling
1929	-0.156307288590984	FALSE	Mtorc1 Signaling
1930	-0.156431005032899	FALSE	Mtorc1 Signaling
1931	-0.156554721474814	FALSE	Mtorc1 Signaling
1932	-0.156678437916729	FALSE	Mtorc1 Signaling
1933	-0.156802154358644	FALSE	Mtorc1 Signaling
1934	-0.156925870800559	FALSE	Mtorc1 Signaling
1935	-0.157049587242474	FALSE	Mtorc1 Signaling
1936	-0.15717330368439	FALSE	Mtorc1 Signaling
1937	-0.157297020126305	FALSE	Mtorc1 Signaling
1938	-0.15742073656822	FALSE	Mtorc1 Signaling
1939	-0.157544453010135	FALSE	Mtorc1 Signaling
1940	-0.15766816945205	FALSE	Mtorc1 Signaling
1941	-0.157791885893965	FALSE	Mtorc1 Signaling
1942	-0.15791560233588	FALSE	Mtorc1 Signaling
1943	-0.158039318777796	FALSE	Mtorc1 Signaling
1944	-0.158163035219711	FALSE	Mtorc1 Signaling
1945	-0.158286751661626	FALSE	Mtorc1 Signaling
1946	-0.158410468103541	FALSE	Mtorc1 Signaling
1947	-0.158534184545456	FALSE	Mtorc1 Signaling
1948	-0.158657900987371	FALSE	Mtorc1 Signaling
1949	-0.158781617429286	FALSE	Mtorc1 Signaling
1950	-0.158905333871201	FALSE	Mtorc1 Signaling
1951	-0.159029050313117	FALSE	Mtorc1 Signaling
1952	-0.159152766755032	FALSE	Mtorc1 Signaling
1953	-0.159276483196947	FALSE	Mtorc1 Signaling
1954	-0.159400199638862	FALSE	Mtorc1 Signaling
1955	-0.159523916080777	FALSE	Mtorc1 Signaling
1956	-0.159647632522692	FALSE	Mtorc1 Signaling
1957	-0.159771348964607	FALSE	Mtorc1 Signaling
1958	-0.159895065406522	FALSE	Mtorc1 Signaling
1959	-0.160018781848438	FALSE	Mtorc1 Signaling
1960	-0.160142498290353	FALSE	Mtorc1 Signaling
1961	-0.160266214732268	FALSE	Mtorc1 Signaling
1962	-0.160389931174183	FALSE	Mtorc1 Signaling
1963	-0.160513647616098	FALSE	Mtorc1 Signaling
1964	-0.160637364058013	FALSE	Mtorc1 Signaling
1965	-0.160761080499928	FALSE	Mtorc1 Signaling
1966	-0.160884796941844	FALSE	Mtorc1 Signaling
1967	-0.161008513383759	FALSE	Mtorc1 Signaling
1968	-0.161132229825674	FALSE	Mtorc1 Signaling
1969	-0.161255946267589	FALSE	Mtorc1 Signaling
1970	-0.161379662709504	FALSE	Mtorc1 Signaling
1971	-0.161503379151419	FALSE	Mtorc1 Signaling
1972	-0.161627095593334	FALSE	Mtorc1 Signaling
1973	-0.161750812035249	FALSE	Mtorc1 Signaling
1974	-0.161874528477165	FALSE	Mtorc1 Signaling
1975	-0.16199824491908	FALSE	Mtorc1 Signaling
1976	-0.162121961360995	FALSE	Mtorc1 Signaling
1977	-0.16224567780291	FALSE	Mtorc1 Signaling
1978	-0.162369394244825	FALSE	Mtorc1 Signaling
1979	-0.16249311068674	FALSE	Mtorc1 Signaling
1980	-0.162616827128655	FALSE	Mtorc1 Signaling
1981	-0.16274054357057	FALSE	Mtorc1 Signaling
1982	-0.162864260012486	FALSE	Mtorc1 Signaling
1983	-0.162987976454401	FALSE	Mtorc1 Signaling
1984	-0.163111692896316	FALSE	Mtorc1 Signaling
1985	-0.163235409338231	FALSE	Mtorc1 Signaling
1986	-0.163359125780146	FALSE	Mtorc1 Signaling
1987	-0.163482842222061	FALSE	Mtorc1 Signaling
1988	-0.163606558663976	FALSE	Mtorc1 Signaling
1989	-0.163730275105892	FALSE	Mtorc1 Signaling
1990	-0.163853991547807	FALSE	Mtorc1 Signaling
1991	-0.163977707989722	FALSE	Mtorc1 Signaling
1992	-0.164101424431637	FALSE	Mtorc1 Signaling
1993	-0.164225140873552	FALSE	Mtorc1 Signaling
1994	-0.164348857315467	FALSE	Mtorc1 Signaling
1995	-0.164472573757382	FALSE	Mtorc1 Signaling
1996	-0.164596290199297	FALSE	Mtorc1 Signaling
1997	-0.164720006641213	FALSE	Mtorc1 Signaling
