experiment	gene	pair_number_within_experiment	pair_id	normal_channel	adenoma_channel	normal_log2_ratio_vs_114	adenoma_log2_ratio_vs_114	adenoma_minus_normal_log2	n_unique_peptides_normal	n_unique_peptides_adenoma	passes_author_batch_qc
9	NDRG1	2	Exp09_Pair2	117	118	0.7940914231891414	0.8531507798551341	0.05905935666599271	6	6	True
9	NDRG1	3	Exp09_Pair3	119	121	0.5189075706392305	0.12686638215578008	-0.3920411884834505	6	6	True
9	OLFM4	1	Exp09_Pair1	115	116	-2.8262329322632938	0.16023599152397786	2.9864689237872715	3	4	True
9	OLFM4	2	Exp09_Pair2	117	118	-1.0811171657516807	-0.21917416574184545	0.8619430000098353	3	4	True
9	OLFM4	3	Exp09_Pair3	119	121	-0.6551715030025589	-0.6529298631298543	0.0022416398727045372	3	3	True
9	PRDX6	1	Exp09_Pair1	115	116	-0.4860040206329874	0.21757105123493248	0.7035750718679199	13	13	True
9	PRDX6	2	Exp09_Pair2	117	118	0.007195501404203766	-0.26549985202067566	-0.27269535342487944	13	13	True
9	PRDX6	3	Exp09_Pair3	119	121	0.5232500701542694	0.42545930476535526	-0.09779076538891412	13	13	True
9	SORD	1	Exp09_Pair1	115	116	0.09319956719647926	0.6465586788034385	0.5533591116069593	2	2	True
9	SORD	2	Exp09_Pair2	117	118	0.9986911906515132	1.476484329863116	0.4777931392116028	2	2	True
9	SORD	3	Exp09_Pair3	119	121	1.839145836972747	1.6190234915174884	-0.22012234545525855	2	2	True
9	SPINK1	1	Exp09_Pair1	115	116	-0.7809089417538033	0.2215677885384093	1.0024767302922126	1	1	True
9	SPINK1	2	Exp09_Pair2	117	118	-0.15200309344504997	0.7101727482796617	0.8621758417247116	1	1	True
9	SPINK1	3	Exp09_Pair3	119	121	0.3628906426658603	0.7207162425211313	0.357825599855271	1	1	True
9	SRI	1	Exp09_Pair1	115	116	0.8155754288625725	0.8723866786898002	0.05681124982722774	5	6	True
9	SRI	2	Exp09_Pair2	117	118	0.4946716116475496	0.055938989661389216	-0.43873262198616036	5	6	True
9	SRI	3	Exp09_Pair3	119	121	0.3538878362849074	0.6789733078541699	0.3250854715692625	5	5	True
9	TPT1	1	Exp09_Pair1	115	116	-0.9714308478032291	-0.042456799242894826	0.9289740485603343	3	3	True
9	TPT1	2	Exp09_Pair2	117	118	0.2726204546629918	-0.270859399509524	-0.5434798541725158	3	2	True
9	TPT1	3	Exp09_Pair3	119	121	0.2916035580305647	-0.005782352594006111	-0.2973859106245708	3	3	True
9	TST	1	Exp09_Pair1	115	116	-0.30910803158400635	-0.35938649180455584	-0.05027846022054949	5	6	True
9	TST	2	Exp09_Pair2	117	118	0.4188658828183026	-0.03285710507694749	-0.4517229878952501	6	6	True
9	TST	3	Exp09_Pair3	119	121	0.16373488934720815	-0.07350519982388715	-0.2372400891710953	6	6	True
10	ACAA2	1	Exp10_Pair1	115	116	-0.5825236335102302	0.2586056025112925	0.8411292360215227	16	16	True
10	ACAA2	2	Exp10_Pair2	117	118	0.48007938875919176	-0.6398765299292927	-1.1199559186884844	15	15	True
10	ACAA2	3	Exp10_Pair3	119	121	0.7714509279066949	1.496717987935177	0.7252670600284822	16	15	True
10	B2M	1	Exp10_Pair1	115	116	0.9515877948147541	1.0071955014042038	0.05560770658944969	1	1	True
10	B2M	2	Exp10_Pair2	117	118	2.0607391578576784	1.6327335259505353	-0.428005631907143	1	1	True
10	B2M	3	Exp10_Pair3	119	121	1.7450221490372644	3.003242417488684	1.2582202684514194	1	1	True
10	BSG	1	Exp10_Pair1	115	116	-0.3584539709124763	0.5089356618643954	0.8673896327768718	3	3	True
10	BSG	2	Exp10_Pair2	117	118	0.04684025420297235	0.22774107583912812	0.18090082163615576	3	3	True
10	BSG	3	Exp10_Pair3	119	121	0.7048719644563528	0.9053508995809584	0.20047893512460557	3	3	True
10	CALM1	1	Exp10_Pair1	115	116	-1.3136966916951585	-0.2722973271627619	1.0413993645323965	6	7	True
10	CALM1	2	Exp10_Pair2	117	118	-0.040971781056306174	-1.0173753572198982	-0.9764035761635921	7	6	True
10	CALM1	3	Exp10_Pair3	119	121	1.3538878362849074	2.147094213479434	0.7932063771945268	7	6	True
10	COX5A	1	Exp10_Pair1	115	116	0.4766408155333967	-0.08620103504930393	-0.5628418505827006	3	3	True
10	COX5A	2	Exp10_Pair2	117	118	0.16607267594670594	-0.4054514504496458	-0.5715241263963518	3	3	True
10	COX5A	3	Exp10_Pair3	119	121	1.5114680392758655	1.7039866038634308	0.19251856458756533	3	3	True
10	COX6C	1	Exp10_Pair1	115	116	0.35049724708413316	0.4404207207567671	0.08992347367263392	1	1	True
10	COX6C	2	Exp10_Pair2	117	118	0.028569152196770916	-0.2740407654908124	-0.30260991768758333	1	1	True
10	COX6C	3	Exp10_Pair3	119	121	1.686612576815591	0.9759969576164432	-0.7106156191991478	1	1	True
10	DAB2	1	Exp10_Pair1	115	116	-0.27669084293038604	0.20245973339244033	0.47915057632282637	2	2	True
10	DAB2	2	Exp10_Pair2	117	118	-0.4398426112255889	-0.3217770785592395	0.1180655326663494	2	2	True
10	DAB2	3	Exp10_Pair3	119	121	0.5942083752410958	-0.36209358801843344	-0.9563019632595293	2	2	True
10	DHRS11	1	Exp10_Pair1	115	116	0.14180030550697062	-0.3167127161867818	-0.4585130216937524	2	2	True
10	DHRS11	2	Exp10_Pair2	117	118	0.1413758687018046	-1.2537093433964825	-1.395085212098287	2	2	True
10	DHRS11	3	Exp10_Pair3	119	121	1.1328549630268863	-0.6972623151935158	-1.830117278220402	2	2	True
10	EPCAM	1	Exp10_Pair1	115	116	0.08980258401421466	0.8119135362525123	0.7221109522382976	2	3	True
10	EPCAM	2	Exp10_Pair2	117	118	-0.29066316751688664	0.06766827151000465	0.3583314390268913	2	3	True
10	EPCAM	3	Exp10_Pair3	119	121	1.3985201892013075	1.4173570865354792	0.01883689733417171	3	2	True
10	ETHE1	1	Exp10_Pair1	115	116	0.06058385499103414	0.13978171571885992	0.07919786072782578	10	10	True
10	ETHE1	2	Exp10_Pair2	117	118	0.11566274633665252	-0.5576251484812215	-0.673287894817874	10	10	True
10	ETHE1	3	Exp10_Pair3	119	121	1.1310627373926705	0.24974412284199551	-0.881318614550675	10	10	True
10	FABP1	1	Exp10_Pair1	115	116	-0.42275246440684927	1.8143453349632197	2.237097799370069	11	11	True
10	FABP1	2	Exp10_Pair2	117	118	0.8338030275260779	-0.5452954635588323	-1.3790984910849102	11	8	True
10	FABP1	3	Exp10_Pair3	119	121	0.6780719051126377	-0.17426402526369733	-0.852335930376335	11	11	True
10	HMGCS2	1	Exp10_Pair1	115	116	-0.5207709236328968	-0.15457245509453627	0.3661984685383605	10	11	True
10	HMGCS2	2	Exp10_Pair2	117	118	0.9137989649506961	-0.8365012677171204	-1.7503002326678165	13	7	True
10	HMGCS2	3	Exp10_Pair3	119	121	0.7798900393400472	1.0	0.2201099606599528	13	11	True
10	IFITM3	1	Exp10_Pair1	115	116	0.41495859005433017	0.5086401235385279	0.09368153348419778	2	2	True
10	IFITM3	2	Exp10_Pair2	117	118	0.5270110720037269	0.8337095130332896	0.3066984410295627	2	2	True
10	IFITM3	3	Exp10_Pair3	119	121	1.0336558793728217	1.2492850979521055	0.21562921857928385	2	2	True
10	IGFBP2	1	Exp10_Pair1	115	116	-0.48398485299633537	0.7259592345091876	1.209944087505523	1	1	True
10	IGFBP2	3	Exp10_Pair3	119	121	0.17248751551013403	-0.3057883922321094	-0.47827590774224343	1	1	True
10	LGALS3	1	Exp10_Pair1	115	116	0.32943642391269634	1.167573106565944	0.8381366826532477	8	8	True
10	LGALS3	2	Exp10_Pair2	117	118	0.20661453911237115	-0.7622835885736194	-0.9688981276859906	8	8	True
10	LGALS3	3	Exp10_Pair3	119	121	0.7481791565153696	0.42182633467557173	-0.32635282183979786	8	8	True
10	LGALS4	1	Exp10_Pair1	115	116	-0.10626719212945249	0.2148721256587529	0.32113931778820537	12	12	True
10	LGALS4	2	Exp10_Pair2	117	118	0.19620942977011074	-0.4493215320703415	-0.6455309618404522	12	12	True
10	LGALS4	3	Exp10_Pair3	119	121	1.031050664429867	1.0973782696471432	0.06632760521727632	12	12	True
10	MYL12A	1	Exp10_Pair1	115	116	-0.40655340620970437	0.5785335000508739	0.9850869062605783	4	3	True
10	MYL12A	2	Exp10_Pair2	117	118	-0.13926729550536168	0.11082967301939087	0.25009696852475255	3	3	True
10	MYL12A	3	Exp10_Pair3	119	121	1.2387868595871165	0.7852183499843255	-0.45356850960279105	3	3	True
10	MYL6	1	Exp10_Pair1	115	116	-0.3197942620396433	0.43235595404338534	0.7521502160830287	10	10	True
10	MYL6	2	Exp10_Pair2	117	118	0.2903088968076164	-0.20052662347389846	-0.4908355202815149	10	10	True
10	MYL6	3	Exp10_Pair3	119	121	1.1428219368607184	0.4525907163279266	-0.6902312205327918	10	10	True
10	NDRG1	1	Exp10_Pair1	115	116	-0.03741730758168528	0.42520369919222684	0.4626210067739121	6	7	True
10	NDRG1	2	Exp10_Pair2	117	118	0.07617580638577096	-0.35577218447871906	-0.43194799086449	6	6	True
10	NDRG1	3	Exp10_Pair3	119	121	0.6059683588414584	1.8208757032933955	1.2149073444519372	7	6	True
10	OLFM4	1	Exp10_Pair1	115	116	-1.2726727185773696	-0.6772819717395523	0.5953907468378173	2	3	True
10	OLFM4	2	Exp10_Pair2	117	118	-1.3686845476039888	-0.7797826359026065	0.5889019117013823	2	2	True
10	OLFM4	3	Exp10_Pair3	119	121	-0.3246839952478098	2.538608513212115	2.863292508459925	2	2	True
10	PRDX6	1	Exp10_Pair1	115	116	0.4103411046140874	1.2131457976451943	0.8028046930311068	11	12	True
10	PRDX6	2	Exp10_Pair2	117	118	0.6115574940147933	0.12278480828822738	-0.48877268572656596	12	12	True
10	PRDX6	3	Exp10_Pair3	119	121	1.7244890836603979	1.1919726705543048	-0.5325164131060931	12	12	True
10	SLC25A5	1	Exp10_Pair1	115	116	0.08269422755495638	0.10413001818783311	0.021435790632876733	7	7	True
10	SLC25A5	2	Exp10_Pair2	117	118	0.11370049916472831	-0.22894627162863854	-0.34264677079336686	7	7	True
10	SLC25A5	3	Exp10_Pair3	119	121	1.2993460070057625	1.5077216658600707	0.2083756588543082	7	7	True
10	SORD	1	Exp10_Pair1	115	116	-0.8862995008352716	0.5548343958941929	1.4411338967294647	3	3	True
10	SORD	2	Exp10_Pair2	117	118	-0.9686048037244657	-0.42275246440684927	0.5458523393176165	3	3	True
10	SORD	3	Exp10_Pair3	119	121	0.32423456227053127	1.462052318796433	1.1378177565259016	3	3	True
10	SRI	1	Exp10_Pair1	115	116	0.9290334786458564	1.6262054829530377	0.6971720043071813	3	3	True
10	SRI	2	Exp10_Pair2	117	118	1.4118930192647532	0.45838200415601327	-0.9535110151087399	4	3	True
10	SRI	3	Exp10_Pair3	119	121	1.2540638291077675	0.7723079749584033	-0.48175585414936417	4	3	True
10	TPT1	1	Exp10_Pair1	115	116	-0.16568263263516822	0.4586467472343733	0.6243293798695415	4	4	True
10	TPT1	2	Exp10_Pair2	117	118	-0.06689811839586907	0.6317933660345773	0.6986914844304464	4	4	True
10	TPT1	3	Exp10_Pair3	119	121	1.4253437134630578	1.7890349081371002	0.36369119467404243	4	4	True
10	TRIP6	1	Exp10_Pair1	115	116	0.6201171650286842	0.49774008860909325	-0.12237707641959095	1	1	True
10	TRIP6	2	Exp10_Pair2	117	118	0.9913177569001991	0.7493197245740804	-0.24199803232611872	1	1	True
10	TRIP6	3	Exp10_Pair3	119	121	1.2442781985781444	0.6433944534798923	-0.600883745098252	1	1	True
10	TST	1	Exp10_Pair1	115	116	-0.35978787047785293	-0.042456799242894826	0.31733107123495813	5	5	True
10	TST	2	Exp10_Pair2	117	118	-0.29335894269059154	-0.7642658839184281	-0.47090694122783655	5	4	True
10	TST	3	Exp10_Pair3	119	121	1.0482361856528477	0.34141652447872234	-0.7068196611741253	5	5	True
