gene	full_common_effect	full_common_z	shared_direction	state_sign_stability_ABS	state_sign_stability_GOB	state_sign_stability_TAC	common_sign_stability	leaveout_common_effect_min	leaveout_common_effect_median	leaveout_common_effect_max	minimum_state_sign_stability
TSPAN7	-1.24667900152209	-8.37747607478573	down	1	1	1	1	-1.3462558090677	-1.25060425433325	-1.15451882421247	1
ITGA6	0.749115093583753	8.35539223425196	up	1	1	1	1	0.684721609811687	0.731511557617121	0.781569561253105	1
REG1A	6.45435182201207	8.29897787299724	up	1	1	1	1	4.60004026686461	5.43737950208028	6.42218049640639	1
ABLIM2	0.624529591270727	8.2861428857813	up	1	1	1	1	0.533104111244604	0.617508154780829	0.679665442671578	1
ARL6IP1	-1.0887587937306	-8.26408127816472	down	1	1	1	1	-1.06321687371181	-0.974045057696154	-0.917504684010871	1
RAB11FIP3	0.802993534237983	8.20655121197426	up	1	1	1	1	0.663306548148904	0.764047341005191	0.828667552906335	1
SMTN	0.808735283994516	8.2058150987577	up	1	1	1	1	0.670835784284124	0.756514119103711	0.838235017173582	1
CAMK2N1	-0.794745919557529	-8.1712266822867	down	1	1	1	1	-0.825556611664099	-0.780547906938069	-0.674488952505368	1
CYCS	-0.96306439391685	-8.15441174142962	down	1	1	1	1	-0.997944453610949	-0.951140017267655	-0.836324496614327	1
MYL12A	-0.976304430281766	-7.97861029915686	down	1	1	1	1	-1.03583241814922	-0.990164605616337	-0.908744136658299	1
CPT1A	-0.549479184101884	-7.95028721423799	down	1	1	1	1	-0.575028554064459	-0.519652506091503	-0.493091408948681	1
TTYH3	1.00959337474279	7.94711281881916	up	1	1	1	1	0.898286615582899	1.03747125548918	1.20053153638647	1
DTWD2	-0.680247638951043	-7.89523093705935	down	1	1	1	1	-0.676417435628919	-0.637520675737024	-0.565793380543443	1
COX6C	-0.740037508915188	-7.88929682827129	down	1	1	1	1	-0.810778796124211	-0.745694976836026	-0.670518730914075	1
ATP5PO	-0.707715524285052	-7.88532812627314	down	1	1	1	1	-0.739391323043949	-0.688448437018922	-0.637858824596448	1
FH	-0.845074228620209	-7.87890496294735	down	1	1	1	1	-0.895125629292432	-0.847628147133158	-0.781132591965994	1
SMAD6	0.671821348793217	7.85568842561723	up	1	1	1	1	0.515513603733658	0.592091822076412	0.675444327622895	1
IFITM2	1.35039768197703	7.8368050550625	up	1	1	1	1	1.17619802150075	1.32354054179753	1.58652681305849	1
SLC25A37	0.512573758869505	7.83270156437292	up	1	1	1	1	0.482503671685262	0.536276121616779	0.565822473812876	1
HS3ST4	-0.773028818028061	-7.82028321320999	down	1	1	1	1	-0.785292830014245	-0.738023398531143	-0.687676516400863	1
PLOD1	0.58425603478387	7.77918216163103	up	1	1	1	1	0.413951410105519	0.501071026807056	0.559082704308773	1
DUT	-0.755497948120062	-7.7768850872239	down	1	1	1	1	-0.785773675736632	-0.749513659832614	-0.689485671475145	1
AGAP3	0.754530910444279	7.76809961354609	up	1	1	1	1	0.628559027949611	0.726457376250325	0.79800329052324	1
ZBTB4	0.57348134248291	7.75849968860384	up	1	1	1	1	0.534825633111036	0.587027378204722	0.618993562316868	1
NDUFAB1	-0.700727325462223	-7.75620548846627	down	1	1	1	1	-0.728281657661426	-0.691420983391537	-0.655037935414415	1
REG4	2.79818047069346	7.74818424729971	up	1	1	1	1	1.9225477444787	2.40068706890452	3.10982703192702	1
CCND3	0.704473029883433	7.73659612995023	up	1	1	1	1	0.72051975024626	0.782243306298831	0.946482871095842	1
RNF24	0.945589129574533	7.72117802715474	up	1	1	1	1	0.825161455993509	0.925048964151471	0.992186416089949	1
LINC-PINT	1.18600130886576	7.71887167837047	up	1	1	1	1	1.03521750064621	1.13896970551356	1.24926484915509	1
CHD3	0.546421183709276	7.71495269090836	up	1	1	1	1	0.389436206735934	0.453751397365617	0.514775048245399	1
TTL	0.623434002347345	7.71276551361429	up	1	1	1	1	0.606221680521324	0.645106921657387	0.713701745688216	1
EPHB3	1.45379374317603	7.70579333928579	up	1	1	1	1	1.31199159210847	1.45701415376894	1.57809235975685	1
GHITM	-0.860069099802707	-7.69763902354612	down	1	1	1	1	-0.935306058480283	-0.866399469842972	-0.756185369095891	1
PDLIM1	-0.584582772484143	-7.67117062112202	down	1	1	1	1	-0.655107915151069	-0.611101759860777	-0.581061728045828	1
WWC1	0.61139663712721	7.66947615709184	up	1	1	1	1	0.578413648449551	0.602392475841634	0.630303131089802	1
GDF15	1.21716720627674	7.66804698694982	up	1	1	1	1	1.10266427635941	1.15660021992407	1.42229630626435	1
PPM1H	0.709560243056364	7.64584589846874	up	1	1	1	1	0.64368613658955	0.685261790451278	0.790299335704117	1
CUEDC1	0.837356886186981	7.64043055566301	up	1	1	1	1	0.744544783452042	0.812571623051876	0.897798593871216	1
ME1	1.16919959272059	7.63945779985111	up	1	1	1	1	0.902023959686159	1.00543620034179	1.20712806047499	1
ATP5F1C	-0.604661283277544	-7.62251268853263	down	1	1	1	1	-0.614698699578709	-0.583783679573775	-0.53997832608045	1
EPHB4	0.852738121007544	7.60166038785207	up	1	1	1	1	0.727284005369808	0.824368730948148	0.864181877273835	1
DACH1	0.795273740431136	7.597941085718	up	1	1	1	1	0.760586956848135	0.823379922239076	0.90256713153757	1
LYN	0.593707854745484	7.58236927779678	up	1	1	1	1	0.52173330681395	0.579117252954516	0.618563443849087	1
ASRGL1	0.771226947254535	7.57091038827277	up	1	1	1	1	0.738763753444297	0.802801373922745	0.883470696148121	1
TMEM171	-0.838956520764345	-7.56735383437908	down	1	1	1	1	-0.880721350979597	-0.836596326130366	-0.786699494668791	1
MAPK8IP3	0.795049269724932	7.54816394135754	up	1	1	1	1	0.7069161681387	0.769679014440304	0.807245210097768	1
ATP5PD	-0.541877623979731	-7.53897843786115	down	1	1	1	1	-0.580563847638338	-0.542515079446239	-0.484696442293117	1
ENSG00000236449	-0.770108098251019	-7.53041463526676	down	1	1	1	1	-0.774867308746969	-0.731056690160448	-0.622774550880361	1
KLHL29	1.06547784042641	7.525960242082	up	1	1	1	1	0.93392510446888	1.04410527161688	1.12920110638312	1
NDUFA12	-0.618253618112802	-7.52226974276798	down	1	1	1	1	-0.605193904195831	-0.566709819032751	-0.47672326189924	1
GPX2	0.958431999614531	7.50770015426981	up	1	1	1	1	0.747048548568003	0.845216136836897	0.948365330265595	1
PLEKHB2	-0.586844125161359	-7.49771094353771	down	1	1	1	1	-0.637508801343965	-0.60226609401559	-0.552288019907676	1
ST3GAL2	0.758731485433781	7.49306369987892	up	1	1	1	1	0.691648571320959	0.747416259488064	0.783827792485534	1
CCDC88B	1.16254624070139	7.48478742516143	up	1	1	1	1	0.898147338074357	1.05690853694393	1.24168056941153	1
SPCS2	-0.75697333470915	-7.48107663977615	down	1	1	1	1	-0.745349673242289	-0.695859402804594	-0.596121552233099	1
MSI2	0.626256492278859	7.44406903063812	up	1	1	1	1	0.598017555113979	0.647294127871629	0.698001791571999	1
SMAD9	0.947006490036963	7.42657299325134	up	1	1	1	1	0.853914462496411	0.915021834195988	0.968092550589825	1
RUNX1	0.590810920390693	7.41900410503013	up	1	1	1	1	0.522168238336294	0.580766590109201	0.67512212919766	1
GRINA	0.937891831641245	7.40965167428526	up	1	1	1	1	0.710543705089556	0.887747463033599	1.00567090653464	1
STBD1	-0.918109401895796	-7.40923017531176	down	1	1	1	1	-0.994573201893225	-0.919578129854025	-0.838263395428595	1
HM13	0.454189413276513	7.40879563374106	up	1	1	1	1	0.378396210383958	0.416634550563189	0.468229738038828	1
NR5A2	-0.523733075497614	-7.40331720807641	down	1	1	1	1	-0.458289084880852	-0.341170240441583	-0.30137758960681	1
CNTN4	-1.36765446416826	-7.38154150290441	down	1	1	1	1	-1.51312680307194	-1.3718538449107	-1.08364519811588	1
KLF4	-1.01562990416973	-7.35818264919111	down	1	1	1	1	-1.11916327280592	-1.00614507410873	-0.905888496770588	1
SUCLG1	-0.490797022139306	-7.35300223599608	down	1	1	1	1	-0.531954016343725	-0.496630822566609	-0.4414452203097	1
FOXA1	-1.12312539328555	-7.34117905894296	down	1	1	1	1	-1.24048611659563	-1.1283197512943	-0.984457727051419	1
PRDX6	-0.924076756997789	-7.3236865285413	down	1	1	1	1	-1.00250943765526	-0.912198527027102	-0.817771536331892	1
PKIB	-1.06781403443604	-7.31864170058581	down	1	1	1	1	-1.13593670755704	-1.0719365238278	-0.998776250053065	1
HSD17B11	-0.631985262581884	-7.30162176404748	down	1	1	1	1	-0.651196531085991	-0.578943783477923	-0.505608649641413	1
RMND5A	-0.749521366143798	-7.29900809139787	down	1	1	1	1	-0.788320461524106	-0.735297541074059	-0.630392619009251	1
TMED7	-1.06883073001229	-7.28610196143938	down	1	1	1	1	-0.892933532955038	-0.816530312789867	-0.687905519347476	1
LRSAM1	0.674450879011359	7.28444142302015	up	1	1	1	1	0.594407550734326	0.672510778514676	0.739440169931759	1
TBC1D16	0.634763335009532	7.28152684225763	up	1	1	1	1	0.499176635782221	0.566147422990127	0.658412715247496	1
SLC25A5	-0.680508066205169	-7.27056978001731	down	1	1	1	1	-0.736205544737304	-0.68424817995312	-0.64682755484542	1
NXPE4	-0.88037349380791	-7.26433819738294	down	1	1	1	1	-0.911725564423931	-0.81588524112495	-0.718375671543264	1
TUSC1	-0.872123571814778	-7.25072125612798	down	1	1	1	1	-0.913375394583241	-0.876619418917728	-0.843086632075513	1
AOPEP	0.634384853332773	7.24500855880344	up	1	1	1	1	0.634824626677803	0.676395545088724	0.712688449859961	1
ZNRF3	0.750120270654409	7.22973434425144	up	1	1	1	1	0.728712269242747	0.768304111345436	0.839281061744839	1
CCL15	-0.659507627791031	-7.22929167095181	down	1	1	1	1	-0.806412886438742	-0.702274073567272	-0.650966381022821	1
EID1	-0.640042626509583	-7.22185715401425	down	1	1	1	1	-0.68508128394833	-0.665675249812388	-0.591999044526753	1
TWSG1	0.829676017827197	7.17460472820105	up	1	1	1	1	0.78177046220131	0.828300950588947	0.874076793335428	1
TMC7	0.763760627520156	7.14787923070745	up	1	1	1	1	0.755908220845884	0.819570822776883	0.864103712081868	1
NARS1	-0.662088187298242	-7.1437908055467	down	1	1	1	1	-0.678707918423677	-0.609995082892127	-0.53803491574375	1
BAIAP2	0.861487507511833	7.12712167320418	up	1	1	1	1	0.58811205234505	0.710375226010406	0.842881170153628	1
ZNFX1	0.571060400815994	7.10700524579524	up	1	1	1	1	0.506038947229144	0.556746725782711	0.592471760674611	1
DAZAP2	-0.649735657596179	-7.10079343582664	down	1	1	1	1	-0.655822605642976	-0.61686367361446	-0.582472221844247	1
TGFBR2	0.876668514350101	7.09891119665945	up	1	1	1	1	0.702857875498841	0.855894869082693	0.967550254100438	1
PTP4A1	-1.08187381956527	-7.08936963503999	down	1	1	1	1	-1.21401552528555	-1.06226408457828	-0.974172802299426	1
PDZD11	-0.740524207937462	-7.07828772861652	down	1	1	1	1	-0.728325583819294	-0.701726751364365	-0.643358261060976	1
HADHA	-0.324254017607147	-7.06696958514059	down	1	1	1	1	-0.343351051172058	-0.313995276796258	-0.276626650047528	1
HMGB2	-0.677467559309494	-7.06674234961684	down	1	1	1	1	-0.689495600960413	-0.627901948751199	-0.582121328407463	1
ZHX2	0.606903841172351	7.04298767571907	up	1	1	1	1	0.567150156335108	0.600951634650569	0.64797004593921	1
SMIM15	-0.914835590875844	-7.03936928704639	down	1	1	1	1	-1.02563347402182	-0.885349451436741	-0.767849831785581	1
CHASERR	-0.93154870633285	-7.01775028633445	down	1	1	1	1	-1.03445122388319	-0.956664665845248	-0.910376377861368	1
TEAD1	0.554483119610202	7.01101515059838	up	1	1	1	1	0.50091303386677	0.532684141787376	0.576480134120788	1
GLTP	-0.438154039065401	-6.99942399902547	down	1	1	1	1	-0.548416284860884	-0.477526578496991	-0.429628608542949	1
RPL5	-0.748335275846332	-6.97421432131063	down	1	1	1	1	-0.796859272783964	-0.747475171219827	-0.703034182743409	1
NPRL3	0.701192138590691	6.97032403435566	up	1	1	1	1	0.663238378216268	0.721041714217582	0.785057914549555	1
EPCAM	-0.68005935447924	-6.95897454622958	down	1	1	1	1	-0.737837332382145	-0.687246545901687	-0.618569610787304	1
LGALS4	-0.647796070773914	-6.92978450462042	down	1	1	1	1	-0.698772700646606	-0.652997990943205	-0.589986861037189	1
SPATS2	0.500546641034162	6.92505815520997	up	1	1	1	1	0.462413240044042	0.497737589957468	0.534422166919233	1
SF3B6	-0.688199562697392	-6.9245475928326	down	1	1	1	1	-0.727290075115849	-0.678473504027399	-0.616756092107093	1
PDE4A	0.747235897660671	6.92301101258703	up	1	1	1	1	0.580967392385503	0.666687959263039	0.752732513243171	1
NDUFB5	-0.844998374745798	-6.91826228468123	down	1	1	1	1	-0.8761215458359	-0.809487430682421	-0.726908521790895	1
PBX4	0.829949547338738	6.91651384464582	up	1	1	1	1	0.748754592459966	0.816533840286937	0.94640785325955	1
MRPL34	-0.505577706441846	-6.91319268302679	down	1	1	1	1	-0.532323244885771	-0.472328693579841	-0.432882378051685	1
SPCS1	-0.672460277008639	-6.9109526944623	down	1	1	1	1	-0.674616490816268	-0.636453414870685	-0.558253278367743	1
MRPS6	-0.909901669565879	-6.90105738206175	down	1	1	1	1	-1.02186309155314	-0.959689415480269	-0.850580353470055	1
ITM2B	-0.938377236224654	-6.89228850758455	down	1	1	1	1	-1.00768932306019	-0.966048087723902	-0.856663167856774	1
EVPL	0.739286448179666	6.88796043754268	up	1	1	1	1	0.663177236389953	0.73480355949917	0.778061794344248	1
SEZ6L2	0.794468833566284	6.87046369801467	up	1	1	1	1	0.597583330729203	0.735109251212114	0.865777948802244	1
CALM1	-0.58868349685245	-6.87029602854979	down	1	1	1	1	-0.630655427691975	-0.578556324704111	-0.524936157298505	1
GOT1	-0.36703423832006	-6.86384758718263	down	1	1	1	1	-0.39626837837943	-0.368379482198031	-0.337934367502324	1
HSBP1	-0.538846505442927	-6.84069331972167	down	1	1	1	1	-0.547279026756859	-0.513729969143504	-0.475289222729792	1
URAD	-0.851496764348345	-6.83978089661285	down	1	1	1	1	-0.898635897639168	-0.820107005054242	-0.664498297103666	1
CD44	0.836506251577996	6.83827140216472	up	1	1	1	1	0.759400321767638	0.855038994205794	0.939615575505152	1
MAP3K5	0.60661616538827	6.82947819646747	up	1	1	1	1	0.556319801623626	0.640937451884965	0.695513734288727	1
IDH1	-0.643818361628117	-6.82540890677052	down	1	1	1	1	-0.70596123989794	-0.656210897605571	-0.590004594628436	1
PGM1	-0.53843070797695	-6.81337387106659	down	1	1	1	1	-0.548376468002723	-0.517961772869027	-0.492955880429815	1
SRP9	-0.886189066772532	-6.81045987157057	down	1	1	1	1	-0.990430597530264	-0.880883215024883	-0.755702410028209	1
LAMTOR3	-1.12062707788061	-6.78597385947005	down	1	1	1	1	-1.24927366521848	-1.13299664759096	-1.01851039945037	1
CALM2	-0.980109498274215	-6.78231552125183	down	1	1	1	1	-1.04408018439281	-0.969916719300344	-0.840222206801389	1
ATP11A	0.838698261451638	6.77472280992085	up	1	1	1	1	0.782610299585931	0.844396577900889	0.894125489197935	1
TMEM238L	-0.71125287812099	-6.74478515957546	down	1	1	1	1	-0.68129377105194	-0.630705220172688	-0.576278834133596	1
ZKSCAN1	0.447043307538611	6.74399488683126	up	1	1	1	1	0.394700629285204	0.430563753269637	0.456296319155661	1
APLP2	-0.543508439804108	-6.74021583784222	down	1	1	1	1	-0.57998907751996	-0.541411273890281	-0.47473761163871	1
PGK1	-0.668035626028536	-6.72825358046233	down	1	1	1	1	-0.667873584919751	-0.638877850185284	-0.53782334806256	1
ATP5PF	-0.514895250526144	-6.72338581216932	down	1	1	1	1	-0.541366513908734	-0.503531206943687	-0.42089321465967	1
GXYLT2	-1.00845488872788	-6.69952681527542	down	1	1	1	1	-1.06987399485135	-0.983681685810416	-0.774791875078742	1
MGST1	-0.70387987049198	-6.68887401114887	down	1	1	1	1	-0.783293923955415	-0.723931230793918	-0.67271739347724	1
HMGN2	-0.664073842948169	-6.68253684705718	down	1	1	1	1	-0.687401599863747	-0.625243674285917	-0.568752992067336	1
LRP1	0.76204073576223	6.68174885635408	up	1	1	1	1	0.701011330186013	0.769994998006116	0.85101044100194	1
PTGDR	-1.12440088775266	-6.66051707470196	down	1	1	1	1	-1.28908469865542	-1.03002472546909	-0.889360066859786	1
ATP5F1A	-0.638284960440851	-6.6500541779807	down	1	1	1	1	-0.722296478291238	-0.634232786192154	-0.562390326663978	1
MCUR1	-0.49784591708728	-6.63436584605205	down	1	1	1	1	-0.498410754684222	-0.443579857648715	-0.410083499389725	1
RASSF1	0.726460658460741	6.63294627955114	up	1	1	1	1	0.666391528835112	0.716506074771982	0.798087343643075	1
ENSG00000271254	-0.681908216175817	-6.6305465454461	down	1	1	1	1	-0.760069753018308	-0.696915041667943	-0.639456186967548	1
PLD3	0.467344660716226	6.61775691882906	up	1	1	1	1	0.340556585311252	0.401902784528126	0.44551312217382	1
PTMA	-0.439963545655781	-6.61071451994875	down	1	1	1	1	-0.472923760055553	-0.454899173548471	-0.398205776516319	1
TNK2	0.686979595983357	6.60235181060224	up	1	1	1	1	0.624301840499879	0.707796323954961	0.759387404565393	1
HMGCS2	-0.754153391439125	-6.60211867947231	down	1	1	1	1	-0.803422305135397	-0.751278661404568	-0.656308018506059	1
BEX4	-1.31509796570858	-6.60111038994324	down	1	1	1	1	-1.30102960122304	-1.1579584519699	-1.07112676301489	1
CNN3	-0.903009386895731	-6.59622460687673	down	1	1	1	1	-1.0171145878735	-0.911435195597982	-0.756578638453028	1
GABPB1-AS1	0.795758150481102	6.58099181846827	up	1	1	1	1	0.78510142496255	0.834420146033637	0.903874832719273	1
STX3	-0.536485469650153	-6.57033487262458	down	1	1	1	1	-0.565220390592279	-0.529439621926103	-0.483969119616235	1
RNF5	-0.592363020883998	-6.56894574163531	down	1	1	1	1	-0.638022764348365	-0.59328650543108	-0.528908589893758	1
TMEM230	-0.591547201266225	-6.56574718297166	down	1	1	1	1	-0.639184787035547	-0.614580338513298	-0.548034681218905	1
DHRS9	-1.36528002697708	-6.56089106730149	down	1	1	1	1	-1.38815273471274	-1.29604153187047	-1.17777012447287	1
CACNA1C	0.93776585642188	6.55934594683677	up	1	1	1	1	0.817174609045994	0.926277410410896	1.06822678988724	1
SNTB1	0.746881194928586	6.55785523696092	up	1	1	1	1	0.658380717465104	0.715542261341133	0.766605737548892	1
MAGOH	-0.576866370882464	-6.53994538047761	down	1	1	1	1	-0.571009438614854	-0.542885708534358	-0.496521659699182	1
CITED2	-0.859085906099898	-6.53708807518986	down	1	1	1	1	-0.912969937253823	-0.840714136343785	-0.7704555510049	1
CA2	-1.035634153287	-6.53290419274132	down	1	1	1	1	-1.06034946505431	-1.00773579076714	-0.929692998737154	1
DYNLL1	-0.670252262998922	-6.53180249773628	down	1	1	1	1	-0.709083837740132	-0.650005540670571	-0.589029350632696	1
TSPAN3	-0.799654948565316	-6.52462015879954	down	1	1	1	1	-0.918692168526568	-0.79185890353779	-0.704313294026648	1
NDRG2	-0.449737563905649	-6.52074690720181	down	1	1	1	1	-0.49895163186716	-0.448920773087871	-0.39311075826103	1
CISD1	-0.464013747621455	-6.51558537528715	down	1	1	1	1	-0.499038252726537	-0.466369132565007	-0.427219974013317	1
TMEM59	-0.677038644342163	-6.50426271891269	down	1	1	1	1	-0.738187682684136	-0.697643677254645	-0.611334920988916	1
GLRX2	-0.62115164069821	-6.50004432983697	down	1	1	1	1	-0.806354882769715	-0.762056284260984	-0.684146996900142	1
NDUFA6	-0.56139189028646	-6.49576803837116	down	1	1	1	1	-0.649919568454708	-0.578779244168041	-0.509541481798759	1
COX7C	-0.540441107212094	-6.49278032847219	down	1	1	1	1	-0.607708466128948	-0.569941482183999	-0.51629115775738	1
NET1	-0.821881345654135	-6.49212257599181	down	1	1	1	1	-0.88802634836379	-0.786048671331981	-0.692414124306007	1
RHOA	-0.607384332485806	-6.48651412677702	down	1	1	1	1	-0.65612460225293	-0.611077155278159	-0.529851699824341	1
HSPA1B	-0.722247646029275	-6.48602099378626	down	1	1	1	1	-0.752632175318395	-0.662973565949175	-0.585551916152033	1
COX6A1	-0.595609682971969	-6.48274441949016	down	1	1	1	1	-0.630653367119746	-0.580346573976229	-0.500250864553757	1
S100A10	-0.655946970244849	-6.46802042311193	down	1	1	1	1	-0.689778841793208	-0.630570441989013	-0.583984679652448	1
SH3PXD2B	0.759908624121097	6.46244401366265	up	1	1	1	1	0.708424573231487	0.763676058036738	0.814138770414499	1
TRIP6	0.841155733859609	6.44540747248953	up	1	1	1	1	0.69321757416948	0.796013019032822	0.906500056150093	1
TMEM14B	-0.640058365505814	-6.44432800701941	down	1	1	1	1	-0.697650153399471	-0.641489917065403	-0.55111154927869	1
CDK5RAP3	0.538021778992179	6.44289897844253	up	1	1	1	1	0.396737268425232	0.460477967762194	0.5045846298537	1
TENT5C	-0.942695765606385	-6.43530100188742	down	1	1	1	1	-1.0014041070157	-0.87740247373382	-0.68770587234221	1
ZNF703	0.496692297903778	6.43157703436741	up	1	1	1	1	0.361679524786214	0.402596774451287	0.458505864305721	1
UGDH	-0.540139078392651	-6.41986361002423	down	1	1	1	1	-0.590947217231011	-0.533979478433798	-0.484496561070658	1
DDC	-0.717835975990076	-6.4197767728912	down	1	1	1	1	-0.763487043781446	-0.699964332630051	-0.633785882588259	1
EPHB2	0.776094511519	6.41932087890338	up	1	1	1	1	0.700368458945419	0.754997083650875	0.834091959185591	1
TXN	-0.725350925357697	-6.40488292460611	down	1	1	1	1	-0.760536379704196	-0.724686214835209	-0.665180821013479	1
EMC4	-0.713207039664727	-6.40297867431263	down	1	1	1	1	-0.786608646094505	-0.704259434276131	-0.587646502923076	1
UQCRFS1	-0.606547244763869	-6.40267542037026	down	1	1	1	1	-0.645066986506679	-0.610416555591415	-0.518596212500957	1
SCP2	-0.656984594992231	-6.39620597602578	down	1	1	1	1	-0.763610847924136	-0.712619482258607	-0.597909024123024	1
KIAA1549	0.859343816933246	6.38821751254028	up	1	1	1	1	0.776449108557325	0.867833007876762	0.932512697138832	1
SIL1	0.389559427418303	6.38372661654066	up	1	1	1	1	0.346341364927343	0.374498806154995	0.406306163863556	1
ATP5F1B	-0.542535537241713	-6.38326369337855	down	1	1	1	1	-0.586087941120221	-0.542076515796995	-0.491853043152183	1
MTG2	0.42754216889773	6.38076666352777	up	1	1	1	1	0.331545267151047	0.379903920854017	0.423157565756558	1
ETHE1	-0.665499763026293	-6.37948482981666	down	1	1	1	1	-0.700402832104708	-0.637478930655828	-0.574561282281245	1
SNHG7	0.521788218963237	6.37412871044947	up	1	1	1	1	0.382356092254395	0.450503582767443	0.482993192809327	1
CUX1	0.482765959835801	6.36591369548699	up	1	1	1	1	0.461205326025705	0.495349868408657	0.530362989627738	1
NDRG1	-0.569663562374238	-6.36562094479538	down	1	1	1	1	-0.630537368239356	-0.586626860694251	-0.557399401898	1
SQOR	-0.59260221932147	-6.36094410362236	down	1	1	1	1	-0.698628021138768	-0.618114634364775	-0.549522604517633	1
SLC22A5	-0.641380180597729	-6.36028142091412	down	1	1	1	1	-0.754656239673101	-0.682117267164458	-0.601015124350449	1
AK2	-0.554933831545221	-6.35936594069309	down	1	1	1	1	-0.588989864957861	-0.548018628828452	-0.495540502885466	1
PLCB4	0.584048325969934	6.35885264850288	up	1	1	1	1	0.5983796072413	0.647596218682466	0.721277582648271	1
DLD	-0.842459152988422	-6.35652128466037	down	1	1	1	1	-0.923415879007979	-0.806691910875069	-0.635221941927996	1
XACT	0.78683553962428	6.3459877828277	up	1	1	1	1	0.742063942663271	0.844507680495577	0.972166586084642	1
SLC25A3	-0.581278974022285	-6.33836766319963	down	1	1	1	1	-0.616752265691912	-0.582919580696916	-0.543250824948716	1
NACA	-0.617535198228018	-6.3349775522108	down	1	1	1	1	-0.653823104994239	-0.618732886184634	-0.560801286724841	1
TMEM63A	0.613484153491427	6.31747205800149	up	1	1	1	1	0.556503494179278	0.618098463454528	0.666532356870506	1
HADH	-0.528962111825751	-6.30281675075464	down	1	1	1	1	-0.594353608341575	-0.527463333960797	-0.488650651235574	1
OSBP2	0.704579296947992	6.27910498307788	up	1	1	1	1	0.695320326114736	0.738754029933024	0.797079229171262	1
ACAT1	-0.625279775359167	-6.26247273742797	down	1	1	1	1	-0.698413296884431	-0.613527909880755	-0.554040671434909	1
MTCH2	-0.395673203410124	-6.2596996296129	down	1	1	1	1	-0.421602621126866	-0.396384628088235	-0.366307462420612	1
AKR1B10	-0.962933803320331	-6.24316897900682	down	1	1	1	1	-0.927558734719574	-0.879628974894837	-0.788899056652989	1
SHROOM4	0.541185164272327	6.23895178707377	up	1	1	1	1	0.628426112381505	0.684032913757274	0.834738296703278	1
GLRX5	-0.737252753520627	-6.23875597475653	down	1	1	1	1	-0.840235662525686	-0.741045912319074	-0.637255484004653	1
FERMT1	0.529018986957477	6.22615336453058	up	1	1	1	1	0.436298580368394	0.506018637562038	0.542093439392102	1
CSNK1E	0.500193840774811	6.22083846881563	up	1	1	1	1	0.425660710502567	0.481433095172535	0.522978517848784	1
PPM1A	-0.703836850880522	-6.20442967528764	down	1	1	1	1	-0.710642259076796	-0.630731932127996	-0.539226755253046	1
LIMCH1	0.923955515844637	6.20283407228133	up	1	1	1	1	0.681508937175375	0.763125081191513	0.911030440996302	1
GABARAPL2	-0.770502844092942	-6.20155109019369	down	1	1	1	1	-0.804791200480126	-0.750586756048799	-0.687537357947767	1
AQP8	-2.08670590918512	-6.19695621383238	down	1	1	1	1	-2.47620762472782	-2.18644002741811	-1.90749714360589	1
DNASE1	0.466951689050273	6.1775694438025	up	1	1	1	1	0.399010689160733	0.430393388360378	0.479248494093349	1
HELZ2	0.701851707213589	6.16920775658699	up	1	1	1	1	0.56424814155754	0.669884883437424	0.74077425178314	1
PPP1R13L	0.584769108175625	6.16602499242283	up	1	1	1	1	0.515367054422119	0.596632375591415	0.659934347274803	1
TRIM13	-0.581057691099297	-6.16591695131926	down	1	1	1	1	-0.515059023500064	-0.46362096120452	-0.358398089629313	1
ECH1	-0.589004447098674	-6.15843657798747	down	1	1	1	1	-0.646021949559636	-0.576847785283534	-0.503225778603236	1
KLHL22	0.648799787327644	6.14248586023381	up	1	1	1	1	0.593548476522829	0.655594685304815	0.731252187734571	1
ARPIN	-0.330970778923163	-6.13616212957754	down	1	1	1	1	-0.379543609038008	-0.354569384515396	-0.311491750350076	1
TXNIP	-0.628127434300142	-6.13215254228335	down	1	1	1	1	-0.697257951867197	-0.602902502637442	-0.515830892428761	1
NUP50-DT	0.640711627967266	6.12889547854187	up	1	1	1	1	0.565936895803115	0.64352711396593	0.713851953551494	1
SH3BGRL2	-0.838889940911523	-6.12480850857407	down	1	1	1	1	-0.943679861110723	-0.859928373910196	-0.710583270187018	1
CTIF	0.549686176270117	6.12381405128401	up	1	1	1	1	0.481028822046142	0.526833351593462	0.568777130538193	1
MGST2	-0.463299882865971	-6.11589726936021	down	1	1	1	1	-0.50320932921036	-0.468564938034845	-0.406214926046082	1
IL1RAPL1	-0.611818352641889	-6.10766414143588	down	1	1	1	1	-0.675847230816507	-0.59509758647189	-0.502102985486777	1
FCGRT	-0.711836948120911	-6.10614621393161	down	1	1	1	1	-0.794543798857757	-0.734443307225518	-0.619645226803704	1
TMEM183A	-0.517455486044109	-6.08850294637684	down	1	1	1	1	-0.54578468028227	-0.514993805744509	-0.447480718056662	1
DDB2	0.496456345246806	6.08459434833869	up	1	1	1	1	0.453637885014221	0.502114993625787	0.584684686811506	1
MTCL2	0.666635409027583	6.08048862902524	up	1	1	1	1	0.58781742861069	0.665781178024233	0.745556505239411	1
KLHL9	-0.931059756414841	-6.07996946720071	down	1	1	1	1	-0.878943899121825	-0.756974084080838	-0.651192943138572	1
